SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,98.41855744005447,PC-3,26,1
sp7,Calcium signaling pathway,51.95807444445998,PC-3,26,2
sp22,MAPK signaling pathway,48.42786476301994,PC-3,26,3
sp33,Rap1 signaling pathway,48.04502528972539,PC-3,26,4
sp34,Ras signaling pathway,45.29609261938797,PC-3,26,5
sp36,Signaling pathways regulating pluripotency of stem cells,29.28450978171999,PC-3,26,6
sp47,mTOR signaling pathway,27.981964285889987,PC-3,26,7
sp4,Apelin signaling pathway,26.632478443239986,PC-3,26,8
sp35,Relaxin signaling pathway,23.61648489647999,PC-3,26,9
sp17,Hippo signaling pathway,22.826736738927515,PC-3,26,10
sp45,cAMP signaling pathway,22.62075585477198,PC-3,26,11
sp30,Phospholipase D signaling pathway,22.59403531133799,PC-3,26,12
sp24,NOD-like receptor signaling pathway,22.414843530014043,PC-3,26,13
sp46,cGMP-PKG signaling pathway,21.98223274501199,PC-3,26,14
sp14,GnRH signaling pathway,21.636383909179997,PC-3,26,15
sp44,Wnt signaling pathway,20.30833767425865,PC-3,26,16
sp20,Insulin signaling pathway,20.16197659651999,PC-3,26,17
sp5,B cell receptor signaling pathway,19.769930264999996,PC-3,26,18
sp10,Estrogen signaling pathway,18.843285715995993,PC-3,26,19
sp37,Sphingolipid signaling pathway,17.599423332599994,PC-3,26,20
sp21,JAK-STAT signaling pathway,17.39736571731998,PC-3,26,21
sp38,T cell receptor signaling pathway,17.123963558699995,PC-3,26,22
sp19,IL-17 signaling pathway,16.751470422313993,PC-3,26,23
sp8,Chemokine signaling pathway,14.507024846151982,PC-3,26,24
sp12,FoxO signaling pathway,14.288143845409994,PC-3,26,25
sp40,TNF signaling pathway,13.292437232999996,PC-3,26,26
sp27,Oxytocin signaling pathway,13.14584335437937,PC-3,26,27
sp6,C-type lectin receptor signaling pathway,13.121634906379995,PC-3,26,28
sp25,Neurotrophin signaling pathway,12.840735770811992,PC-3,26,29
sp13,Glucagon signaling pathway,12.77129143061799,PC-3,26,30
sp9,ErbB signaling pathway,12.721475725179996,PC-3,26,31
sp39,TGF-beta signaling pathway,12.170111371749995,PC-3,26,32
sp15,HIF-1 signaling pathway,11.958938808569904,PC-3,26,33
sp1,AGE-RAGE signaling pathway in diabetic complications,11.867871985699994,PC-3,26,34
sp42,Toll-like receptor signaling pathway,11.788325495579997,PC-3,26,35
sp11,Fc epsilon RI signaling pathway,11.691830655599997,PC-3,26,36
sp2,AMPK signaling pathway,11.650926823333993,PC-3,26,37
sp31,Prolactin signaling pathway,11.310858423359997,PC-3,26,38
sp23,NF-kappa B signaling pathway,9.689954026746397,PC-3,26,39
sp43,VEGF signaling pathway,9.243104448299997,PC-3,26,40
sp41,Thyroid hormone signaling pathway,8.763991158578142,PC-3,26,41
sp32,RIG-I-like receptor signaling pathway,8.510337513599998,PC-3,26,42
sp3,Adipocytokine signaling pathway,8.499097986399997,PC-3,26,43
sp16,Hedgehog signaling pathway,7.847614737479995,PC-3,26,44
sp18,Hippo signaling pathway - multiple species,6.562682165999998,PC-3,26,45
sp29,PPAR signaling pathway,6.418503068268995,PC-3,26,46
sp48,p53 signaling pathway,6.177426334939997,PC-3,26,47
sp26,Notch signaling pathway,4.507036143239994,PC-3,26,48
