DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,1.0,0.45586593,1490.0,1.0,0.425963126,UACC-62,28.88888888888889,1709,1490,1106,1106.0,PTGS2,gene,0.425963126
1501.0,1.0,0.45586593,1490.0,1.0,0.425963126,UACC-62,28.88888888888889,1709,1490,965,,,,
1501.0,1.0,0.45586593,1500.0,1.0,0.87378415,UACC-62,20.77777777777778,1430,1500,1,,,,
1501.0,1.0,0.45586593,1500.0,1.0,0.87378415,UACC-62,20.77777777777778,1430,1500,707,707.0,KIT,gene,0.87378415
1501.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.88888888888889,2552,1505,1218,,,,
1501.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.88888888888889,2552,1505,1217,,,,
1501.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.88888888888889,2552,1505,1216,,,,
1501.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.88888888888889,2552,1505,1145,,,,
1493.0,1.0,0.45586593,1490.0,1.0,0.425963126,UACC-62,19.55555555555556,530,1490,1106,1106.0,PTGS2,gene,0.425963126
1493.0,1.0,0.45586593,1490.0,1.0,0.425963126,UACC-62,19.55555555555556,530,1490,965,,,,
1493.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.22222222222222,270,1505,1145,,,,
1493.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.22222222222222,270,1505,1216,,,,
1493.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.22222222222222,270,1505,1217,,,,
1493.0,1.0,0.45586593,1505.0,0.0,0.0,UACC-62,19.22222222222222,270,1505,1218,,,,
1506.0,0.0,0.0,1490.0,1.0,0.425963126,UACC-62,12.666666666666666,2354,1490,1106,1106.0,PTGS2,gene,0.425963126
1506.0,0.0,0.0,1490.0,1.0,0.425963126,UACC-62,12.666666666666666,2354,1490,965,,,,
1495.0,0.0,0.0,1494.0,1.0,1.334392722,UACC-62,9.0,100,1494,858,858.0,MTOR,gene,1.334392722
