SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.00000769603207,DU-145,6,1
sp22,MAPK signaling pathway,220.00000543173942,DU-145,6,2
sp34,Ras signaling pathway,171.00000381716387,DU-145,6,3
sp33,Rap1 signaling pathway,170.00000433742576,DU-145,6,4
sp45,cAMP signaling pathway,162.00000629682185,DU-145,6,5
sp7,Calcium signaling pathway,135.00000452739994,DU-145,6,6
sp44,Wnt signaling pathway,133.00000939713186,DU-145,6,7
sp17,Hippo signaling pathway,131.00000624803937,DU-145,6,8
sp47,mTOR signaling pathway,127.00000554212592,DU-145,6,9
sp8,Chemokine signaling pathway,124.00000359396988,DU-145,6,10
sp27,Oxytocin signaling pathway,117.00000493464492,DU-145,6,11
sp46,cGMP-PKG signaling pathway,109.00000364830794,DU-145,6,12
sp35,Relaxin signaling pathway,102.00000283151994,DU-145,6,13
sp20,Insulin signaling pathway,101.00000350675396,DU-145,6,14
sp25,Neurotrophin signaling pathway,100.00000321724794,DU-145,6,15
sp12,FoxO signaling pathway,96.00000509877992,DU-145,6,16
sp41,Thyroid hormone signaling pathway,96.00000345770674,DU-145,6,17
sp4,Apelin signaling pathway,96.00000228732593,DU-145,6,18
sp21,JAK-STAT signaling pathway,94.0000054779259,DU-145,6,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000264837996,DU-145,6,20
sp10,Estrogen signaling pathway,89.00000262879055,DU-145,6,21
sp30,Phospholipase D signaling pathway,86.00000232373996,DU-145,6,22
sp24,NOD-like receptor signaling pathway,85.00000256783746,DU-145,6,23
sp15,HIF-1 signaling pathway,81.00000166457805,DU-145,6,24
sp37,Sphingolipid signaling pathway,77.00000240860997,DU-145,6,25
sp2,AMPK signaling pathway,75.00000228784683,DU-145,6,26
sp38,T cell receptor signaling pathway,73.00000226171998,DU-145,6,27
sp39,TGF-beta signaling pathway,73.00000145123995,DU-145,6,28
sp6,C-type lectin receptor signaling pathway,72.00000249459997,DU-145,6,29
sp13,Glucagon signaling pathway,69.00000156063317,DU-145,6,30
sp14,GnRH signaling pathway,68.00000220999998,DU-145,6,31
sp48,p53 signaling pathway,65.00000354714794,DU-145,6,32
sp9,ErbB signaling pathway,64.00000215805997,DU-145,6,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000144919997,DU-145,6,34
sp23,NF-kappa B signaling pathway,59.00000156939997,DU-145,6,35
sp40,TNF signaling pathway,59.00000123173998,DU-145,6,36
sp31,Prolactin signaling pathway,57.000002316999975,DU-145,6,37
sp42,Toll-like receptor signaling pathway,57.00000158285997,DU-145,6,38
sp19,IL-17 signaling pathway,56.000003545623954,DU-145,6,39
sp5,B cell receptor signaling pathway,52.000001560399994,DU-145,6,40
sp26,Notch signaling pathway,50.00000198721995,DU-145,6,41
sp43,VEGF signaling pathway,49.00000140309998,DU-145,6,42
sp16,Hedgehog signaling pathway,48.00000181431997,DU-145,6,43
sp3,Adipocytokine signaling pathway,44.000001311879984,DU-145,6,44
sp29,PPAR signaling pathway,44.000001267280574,DU-145,6,45
sp11,Fc epsilon RI signaling pathway,42.00000133831999,DU-145,6,46
sp32,RIG-I-like receptor signaling pathway,40.00000117849999,DU-145,6,47
sp18,Hippo signaling pathway - multiple species,26.000000684599993,DU-145,6,48
