SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000099796072,SK-MEL-2,31,1
sp22,MAPK signaling pathway,220.00000738064435,SK-MEL-2,31,2
sp34,Ras signaling pathway,171.00000570415585,SK-MEL-2,31,3
sp33,Rap1 signaling pathway,170.0000063912126,SK-MEL-2,31,4
sp45,cAMP signaling pathway,162.00000795421786,SK-MEL-2,31,5
sp7,Calcium signaling pathway,135.00000245627993,SK-MEL-2,31,6
sp44,Wnt signaling pathway,133.0000077228489,SK-MEL-2,31,7
sp17,Hippo signaling pathway,131.00000615888032,SK-MEL-2,31,8
sp47,mTOR signaling pathway,127.00000386763672,SK-MEL-2,31,9
sp8,Chemokine signaling pathway,124.00000522482787,SK-MEL-2,31,10
sp27,Oxytocin signaling pathway,117.00000471294666,SK-MEL-2,31,11
sp46,cGMP-PKG signaling pathway,109.00000417451993,SK-MEL-2,31,12
sp35,Relaxin signaling pathway,102.00000401289995,SK-MEL-2,31,13
sp20,Insulin signaling pathway,101.00000270467055,SK-MEL-2,31,14
sp25,Neurotrophin signaling pathway,100.00000431693793,SK-MEL-2,31,15
sp12,FoxO signaling pathway,96.00000379825192,SK-MEL-2,31,16
sp4,Apelin signaling pathway,96.00000340645212,SK-MEL-2,31,17
sp41,Thyroid hormone signaling pathway,96.00000213880413,SK-MEL-2,31,18
sp21,JAK-STAT signaling pathway,94.00000460542589,SK-MEL-2,31,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000300579997,SK-MEL-2,31,20
sp10,Estrogen signaling pathway,89.00000379944795,SK-MEL-2,31,21
sp30,Phospholipase D signaling pathway,86.00000262783796,SK-MEL-2,31,22
sp24,NOD-like receptor signaling pathway,85.0000023264646,SK-MEL-2,31,23
sp15,HIF-1 signaling pathway,81.00000209673789,SK-MEL-2,31,24
sp37,Sphingolipid signaling pathway,77.00000253095797,SK-MEL-2,31,25
sp2,AMPK signaling pathway,75.00000242336077,SK-MEL-2,31,26
sp39,TGF-beta signaling pathway,73.00000255781995,SK-MEL-2,31,27
sp38,T cell receptor signaling pathway,73.00000171403998,SK-MEL-2,31,28
sp6,C-type lectin receptor signaling pathway,72.00000222949997,SK-MEL-2,31,29
sp13,Glucagon signaling pathway,69.00000350108796,SK-MEL-2,31,30
sp14,GnRH signaling pathway,68.00000138099999,SK-MEL-2,31,31
sp48,p53 signaling pathway,65.00000197732795,SK-MEL-2,31,32
sp9,ErbB signaling pathway,64.00000190675998,SK-MEL-2,31,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000150703996,SK-MEL-2,31,34
sp40,TNF signaling pathway,59.00000235623998,SK-MEL-2,31,35
sp23,NF-kappa B signaling pathway,59.00000137743997,SK-MEL-2,31,36
sp31,Prolactin signaling pathway,57.00000205440397,SK-MEL-2,31,37
sp42,Toll-like receptor signaling pathway,57.00000182311998,SK-MEL-2,31,38
sp19,IL-17 signaling pathway,56.000002192319954,SK-MEL-2,31,39
sp5,B cell receptor signaling pathway,52.00000136839999,SK-MEL-2,31,40
sp26,Notch signaling pathway,50.00000117981996,SK-MEL-2,31,41
sp43,VEGF signaling pathway,49.00000094247998,SK-MEL-2,31,42
sp16,Hedgehog signaling pathway,48.00000210319397,SK-MEL-2,31,43
sp29,PPAR signaling pathway,44.00000286739997,SK-MEL-2,31,44
sp3,Adipocytokine signaling pathway,44.000001640539985,SK-MEL-2,31,45
sp11,Fc epsilon RI signaling pathway,42.00000108583999,SK-MEL-2,31,46
sp32,RIG-I-like receptor signaling pathway,40.000001209599986,SK-MEL-2,31,47
sp18,Hippo signaling pathway - multiple species,26.000000481499992,SK-MEL-2,31,48
