DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,0.0,0.0,1502.0,0.0,0.0,U251,7.111111111111111,1102,1495,401,,,,
1494.0,1.0,1.210107532,1493.0,1.0,0.50158635,U251,7.111111111111111,1584,1494,858,858.0,MTOR,gene,1.210107532
1503.0,2.0,2.754353634,1505.0,0.0,0.0,U251,6.777777777777778,620,1503,858,858.0,MTOR,gene,1.210107532
1503.0,2.0,2.754353634,1505.0,0.0,0.0,U251,6.777777777777778,620,1503,429,429.0,FGF2,gene,1.544246102
1499.0,0.0,0.0,1493.0,1.0,0.50158635,U251,6.111111111111111,673,1499,980,,,,
1499.0,0.0,0.0,1493.0,1.0,0.50158635,U251,6.111111111111111,673,1499,401,,,,
1503.0,2.0,2.754353634,1499.0,0.0,0.0,U251,5.222222222222222,578,1503,858,858.0,MTOR,gene,1.210107532
1503.0,2.0,2.754353634,1499.0,0.0,0.0,U251,5.222222222222222,578,1503,429,429.0,FGF2,gene,1.544246102
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,1325,1325.0,STAT5B,gene,1.155718098
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,1,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,2,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,394,394.0,EPHA2,gene,59.942364446
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,442,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,468,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,599,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,707,707.0,KIT,gene,0.40373006
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,737,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,774,,,,
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,806,806.0,MAPK14,gene,2.015201694
1492.0,4.0,63.517014298,1503.0,2.0,2.754353634,U251,3.6666666666666665,2419,1492,1314,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,1314,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,774,,,,
1498.0,0.0,0.0,1496.0,1.0,1.092883758,U251,3.4444444444444446,607,1498,980,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,1,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,2,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,394,394.0,EPHA2,gene,59.942364446
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,442,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,468,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,599,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,1325,1325.0,STAT5B,gene,1.155718098
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,707,707.0,KIT,gene,0.40373006
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,737,,,,
1492.0,4.0,63.517014298,1501.0,1.0,0.50158635,U251,3.4444444444444446,1706,1492,806,806.0,MAPK14,gene,2.015201694
1494.0,1.0,1.210107532,1501.0,1.0,0.50158635,U251,3.111111111111111,646,1494,858,858.0,MTOR,gene,1.210107532
1505.0,0.0,0.0,1491.0,0.0,0.0,U251,2.888888888888889,1105,1505,1216,,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,U251,2.888888888888889,1105,1505,1145,,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,U251,2.888888888888889,1105,1505,1218,,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,U251,2.888888888888889,1105,1505,1217,,,,
1504.0,4.0,3.3537888779999996,1499.0,0.0,0.0,U251,1.7777777777777777,724,1504,1399,1399.0,TNF,gene,1.63175765
1504.0,4.0,3.3537888779999996,1499.0,0.0,0.0,U251,1.7777777777777777,724,1504,885,885.0,NFKB1,gene,0.947462978
1504.0,4.0,3.3537888779999996,1499.0,0.0,0.0,U251,1.7777777777777777,724,1504,439,439.0,FGFR2,gene,0.400683482
1504.0,4.0,3.3537888779999996,1499.0,0.0,0.0,U251,1.7777777777777777,724,1504,1106,1106.0,PTGS2,gene,0.373884768
1495.0,0.0,0.0,1491.0,0.0,0.0,U251,1.6666666666666667,2230,1495,401,,,,
1503.0,2.0,2.754353634,1490.0,1.0,0.373884768,U251,1.0,2182,1503,858,858.0,MTOR,gene,1.210107532
1503.0,2.0,2.754353634,1490.0,1.0,0.373884768,U251,1.0,2182,1503,429,429.0,FGF2,gene,1.544246102
1494.0,1.0,1.210107532,1502.0,0.0,0.0,U251,0.6666666666666666,440,1494,858,858.0,MTOR,gene,1.210107532
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,806,806.0,MAPK14,gene,2.015201694
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,774,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,394,394.0,EPHA2,gene,59.942364446
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,1314,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,1325,1325.0,STAT5B,gene,1.155718098
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,2,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,1,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,442,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,468,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,599,,,,
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,707,707.0,KIT,gene,0.40373006
1495.0,0.0,0.0,1505.0,0.0,0.0,U251,0.3333333333333333,2060,1495,401,,,,
1494.0,1.0,1.210107532,1506.0,0.0,0.0,U251,0.3333333333333333,2609,1494,858,858.0,MTOR,gene,1.210107532
1492.0,4.0,63.517014298,1506.0,0.0,0.0,U251,0.3333333333333333,2185,1492,737,,,,
1503.0,2.0,2.754353634,1500.0,1.0,0.40373006,U251,0.2222222222222222,1761,1503,858,858.0,MTOR,gene,1.210107532
1503.0,2.0,2.754353634,1500.0,1.0,0.40373006,U251,0.2222222222222222,1761,1503,429,429.0,FGF2,gene,1.544246102
1495.0,0.0,0.0,1494.0,1.0,1.210107532,U251,0.1111111111111111,34,1495,401,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,2,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,394,394.0,EPHA2,gene,59.942364446
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,1,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,1325,1325.0,STAT5B,gene,1.155718098
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,1314,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,806,806.0,MAPK14,gene,2.015201694
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,774,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,737,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,707,707.0,KIT,gene,0.40373006
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,599,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,468,,,,
1492.0,4.0,63.517014298,1493.0,1.0,0.50158635,U251,-0.2222222222222222,209,1492,442,,,,
1498.0,0.0,0.0,1497.0,1.0,0.373884768,U251,-0.3333333333333333,1626,1498,980,,,,
1495.0,0.0,0.0,1506.0,0.0,0.0,U251,-0.6666666666666666,2000,1495,401,,,,
1504.0,4.0,3.3537888779999996,1503.0,2.0,2.754353634,U251,-1.3333333333333333,653,1504,1106,1106.0,PTGS2,gene,0.373884768
1504.0,4.0,3.3537888779999996,1503.0,2.0,2.754353634,U251,-1.3333333333333333,653,1504,1399,1399.0,TNF,gene,1.63175765
1504.0,4.0,3.3537888779999996,1503.0,2.0,2.754353634,U251,-1.3333333333333333,653,1504,439,439.0,FGFR2,gene,0.400683482
