DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1503.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,9.444444444444445,2229,1503,429,429.0,LAMB3,0.0
1503.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,9.444444444444445,2229,1503,858,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,ACHN,5.888888888888889,817,1503,858,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,ACHN,5.888888888888889,817,1503,429,429.0,LAMB3,0.0
1499.0,1.0,0.693884087750792,1493.0,2.0,0.0,ACHN,5.555555555555555,995,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1493.0,2.0,0.0,ACHN,5.555555555555555,995,1499,980,,,
1503.0,1.0,0.0,1490.0,0.0,0.0,ACHN,5.0,2125,1503,858,,,
1503.0,1.0,0.0,1490.0,0.0,0.0,ACHN,5.0,2125,1503,429,429.0,LAMB3,0.0
1499.0,1.0,0.693884087750792,1505.0,0.0,0.0,ACHN,4.777777777777778,129,1499,980,,,
1499.0,1.0,0.693884087750792,1505.0,0.0,0.0,ACHN,4.777777777777778,129,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1492.0,10.0,14.843489074681612,ACHN,3.4444444444444446,1603,1499,980,,,
1499.0,1.0,0.693884087750792,1492.0,10.0,14.843489074681612,ACHN,3.4444444444444446,1603,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1491.0,0.0,0.0,ACHN,3.333333333333333,548,1499,980,,,
1499.0,1.0,0.693884087750792,1491.0,0.0,0.0,ACHN,3.333333333333333,548,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1503.0,1.0,0.0,ACHN,2.6666666666666665,1663,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1503.0,1.0,0.0,ACHN,2.6666666666666665,1663,1499,980,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,ACHN,2.2222222222222223,2495,1504,1399,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,ACHN,2.2222222222222223,2495,1504,1106,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,ACHN,2.2222222222222223,2495,1504,885,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,ACHN,2.2222222222222223,2495,1504,439,439.0,LEPR,0.0
1499.0,1.0,0.693884087750792,1494.0,0.0,0.0,ACHN,2.111111111111111,2109,1499,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1494.0,0.0,0.0,ACHN,2.111111111111111,2109,1499,980,,,
1495.0,1.0,0.693884087750792,1502.0,3.0,13.074106841347419,ACHN,1.8888888888888888,276,1495,401,401.0,ITGB1,0.693884087750792
1500.0,2.0,3.683945428924819,1491.0,0.0,0.0,ACHN,0.5555555555555556,2238,1500,1,1.0,ABL1,0.0
1500.0,2.0,3.683945428924819,1491.0,0.0,0.0,ACHN,0.5555555555555556,2238,1500,707,707.0,RPS6KA2,3.683945428924819
1495.0,1.0,0.693884087750792,1505.0,0.0,0.0,ACHN,0.4444444444444444,2660,1495,401,401.0,ITGB1,0.693884087750792
1495.0,1.0,0.693884087750792,1491.0,0.0,0.0,ACHN,0.3333333333333333,1714,1495,401,401.0,ITGB1,0.693884087750792
1491.0,0.0,0.0,1490.0,0.0,0.0,ACHN,0.2222222222222222,520,1491,1208,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,ACHN,0.2222222222222222,520,1491,1209,,,
1500.0,2.0,3.683945428924819,1505.0,0.0,0.0,ACHN,-0.1111111111111111,2066,1500,707,707.0,RPS6KA2,3.683945428924819
1500.0,2.0,3.683945428924819,1505.0,0.0,0.0,ACHN,-0.1111111111111111,2066,1500,1,1.0,ABL1,0.0
1500.0,2.0,3.683945428924819,1490.0,0.0,0.0,ACHN,-1.7777777777777777,2118,1500,1,1.0,ABL1,0.0
1504.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,-1.7777777777777777,2328,1504,1106,,,
1504.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,-1.7777777777777777,2328,1504,1399,,,
1500.0,2.0,3.683945428924819,1490.0,0.0,0.0,ACHN,-1.7777777777777777,2118,1500,707,707.0,RPS6KA2,3.683945428924819
1505.0,0.0,0.0,1491.0,0.0,0.0,ACHN,-1.7777777777777777,293,1505,1216,,,
1504.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,-1.7777777777777777,2328,1504,885,,,
1504.0,1.0,0.0,1499.0,1.0,0.693884087750792,ACHN,-1.7777777777777777,2328,1504,439,439.0,LEPR,0.0
1505.0,0.0,0.0,1491.0,0.0,0.0,ACHN,-1.7777777777777777,293,1505,1145,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,ACHN,-1.7777777777777777,293,1505,1218,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,ACHN,-1.7777777777777777,293,1505,1217,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,ACHN,-2.0,2411,1505,1216,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,ACHN,-2.0,2411,1505,1217,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,ACHN,-2.0,2411,1505,1218,,,
1504.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-2.0,1173,1504,1399,,,
1504.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-2.0,1173,1504,1106,,,
1504.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-2.0,1173,1504,885,,,
1504.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-2.0,1173,1504,439,439.0,LEPR,0.0
1505.0,0.0,0.0,1490.0,0.0,0.0,ACHN,-2.0,2411,1505,1145,,,
1495.0,1.0,0.693884087750792,1494.0,0.0,0.0,ACHN,-2.333333333333333,2429,1495,401,401.0,ITGB1,0.693884087750792
1498.0,0.0,0.0,1496.0,1.0,0.0,ACHN,-2.555555555555556,361,1498,980,,,
1504.0,1.0,0.0,1505.0,0.0,0.0,ACHN,-2.555555555555556,2386,1504,439,439.0,LEPR,0.0
1504.0,1.0,0.0,1505.0,0.0,0.0,ACHN,-2.555555555555556,2386,1504,1106,,,
1504.0,1.0,0.0,1505.0,0.0,0.0,ACHN,-2.555555555555556,2386,1504,1399,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,ACHN,-2.555555555555556,35,1504,1399,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,ACHN,-2.555555555555556,35,1504,1106,,,
1504.0,1.0,0.0,1505.0,0.0,0.0,ACHN,-2.555555555555556,2386,1504,885,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,ACHN,-2.555555555555556,35,1504,439,439.0,LEPR,0.0
1504.0,1.0,0.0,1503.0,1.0,0.0,ACHN,-2.555555555555556,35,1504,885,,,
1495.0,1.0,0.693884087750792,1492.0,10.0,14.843489074681612,ACHN,-3.0,2231,1495,401,401.0,ITGB1,0.693884087750792
1499.0,1.0,0.693884087750792,1490.0,0.0,0.0,ACHN,-3.111111111111111,2594,1499,980,,,
1499.0,1.0,0.693884087750792,1490.0,0.0,0.0,ACHN,-3.111111111111111,2594,1499,401,401.0,ITGB1,0.693884087750792
1495.0,1.0,0.693884087750792,1506.0,3.0,13.074106389563422,ACHN,-3.555555555555556,998,1495,401,401.0,ITGB1,0.693884087750792
1503.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-4.0,1298,1503,429,429.0,LAMB3,0.0
1503.0,1.0,0.0,1491.0,0.0,0.0,ACHN,-4.0,1298,1503,858,,,
1495.0,1.0,0.693884087750792,1503.0,1.0,0.0,ACHN,-4.222222222222222,2279,1495,401,401.0,ITGB1,0.693884087750792
1495.0,1.0,0.693884087750792,1501.0,2.0,0.0,ACHN,-4.555555555555555,2472,1495,401,401.0,ITGB1,0.693884087750792
1495.0,1.0,0.693884087750792,1490.0,0.0,0.0,ACHN,-5.111111111111111,1812,1495,401,401.0,ITGB1,0.693884087750792
1503.0,1.0,0.0,1500.0,2.0,3.683945428924819,ACHN,-5.333333333333333,2074,1503,858,,,
1503.0,1.0,0.0,1500.0,2.0,3.683945428924819,ACHN,-5.333333333333333,2074,1503,429,429.0,LAMB3,0.0
1496.0,1.0,0.0,1497.0,0.0,0.0,ACHN,-6.111111111111111,506,1496,372,372.0,IL15RA,0.0
1500.0,2.0,3.683945428924819,1499.0,1.0,0.693884087750792,ACHN,-7.333333333333333,258,1500,1,1.0,ABL1,0.0
1500.0,2.0,3.683945428924819,1499.0,1.0,0.693884087750792,ACHN,-7.333333333333333,258,1500,707,707.0,RPS6KA2,3.683945428924819
1504.0,1.0,0.0,1493.0,2.0,0.0,ACHN,-8.444444444444445,1416,1504,1399,,,
1504.0,1.0,0.0,1493.0,2.0,0.0,ACHN,-8.444444444444445,1416,1504,439,439.0,LEPR,0.0
1504.0,1.0,0.0,1493.0,2.0,0.0,ACHN,-8.444444444444445,1416,1504,885,,,
1504.0,1.0,0.0,1493.0,2.0,0.0,ACHN,-8.444444444444445,1416,1504,1106,,,
1495.0,1.0,0.693884087750792,1500.0,2.0,3.683945428924819,ACHN,-8.666666666666666,990,1495,401,401.0,ITGB1,0.693884087750792
1498.0,0.0,0.0,1497.0,0.0,0.0,ACHN,-9.88888888888889,932,1498,980,,,
1499.0,1.0,0.693884087750792,1500.0,2.0,3.683945428924819,ACHN,-15.88888888888889,1158,1499,980,,,
1499.0,1.0,0.693884087750792,1500.0,2.0,3.683945428924819,ACHN,-15.88888888888889,1158,1499,401,401.0,ITGB1,0.693884087750792
