"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.409407192
21,"ADCY1","gene",2.832177098
22,"ADCY2","gene",2.912386972
23,"ADCY3","gene",2.737637448
24,"ADCY4","gene",2.397033398
25,"ADCY5","gene",2.364209024
26,"ADCY6","gene",2.27763343
27,"ADCY7","gene",2.344288142
28,"ADCY8","gene",2.833328638
29,"ADCY9","gene",2.31903053
42,"ADRB1","gene",0.38047574
43,"ADRB2","gene",0.380503788
49,"AKT1","gene",2.734199912
51,"AKT2","gene",2.7237681532
65,"ARAP3","gene",0.426389894
68,"ARHGDIA","gene",0.36871147
69,"ARHGDIB","gene",0.456533214
70,"ARHGDIG","gene",0.45588883
71,"ARHGEF12","gene",0.45452538
76,"ATF4","gene",10.406761004
112,"BAD","gene",0.434932404
118,"BCL2","gene",0.282361114
119,"BCL2L1","gene",1.161384292
123,"BDKRB2","gene",0.380766144
124,"BDNF","gene",0.681537514
165,"CALM3","gene",32.652340042
167,"CAMK1","gene",0.441000212
168,"CAMK1D","gene",0.454246754
169,"CAMK2A","gene",1.387719234
170,"CAMK2B","gene",1.386071138
171,"CAMK2D","gene",1.280228962
172,"CAMK2G","gene",1.308848564
173,"CAMK4","gene",0.897390942
184,"CASR","gene",2.016976808
197,"CCND1","gene",12.1078315
213,"CDC37","gene",0.497427936
214,"CDC42","gene",7.639723572
218,"CDK4","gene",1.9101629782
223,"CDKN2B","gene",0.362080148
239,"CNR1","gene",0.445695964
241,"COL1A1","gene",0.247800072
242,"COL1A2","gene",0.24856251
272,"CSNK1D","gene",0.374765578
273,"CSNK1E","gene",0.372840734
282,"CTNNA1","gene",0.35931344
283,"CTNNA2","gene",0.403605542
308,"DAAM1","gene",0.434978284
309,"DAAM2","gene",0.445186188
322,"DIAPH1","gene",0.358658826
337,"DRD2","gene",0.445315752
367,"EFNA1","gene",1.04539582
368,"EFNA2","gene",1.0551857452
369,"EFNA3","gene",1.054905517
370,"EFNA4","gene",0.922136378
