DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Sirolimus,0.0,0.0,Mitotane,0.0,0.0,EKVX,6.333333333333333
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,EKVX,3.6666666666666665
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,EKVX,3.333333333333333
Mitotane,0.0,0.0,Everolimus,0.0,0.0,EKVX,3.2222222222222223
Thalidomide,4.0,3.681226615,Tretinoin,0.0,0.0,EKVX,1.7777777777777777
Thalidomide,4.0,3.681226615,Mitotane,0.0,0.0,EKVX,1.5555555555555556
Tretinoin,0.0,0.0,Celecoxib,1.0,0.282405738,EKVX,1.3333333333333333
Sirolimus,0.0,0.0,Tretinoin,0.0,0.0,EKVX,1.1111111111111112
Thalidomide,4.0,3.681226615,Sirolimus,0.0,0.0,EKVX,0.8888888888888888
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,EKVX,0.5555555555555556
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.885229112,EKVX,0.3333333333333333
Sirolimus,0.0,0.0,Celecoxib,1.0,0.282405738,EKVX,0.0
Sirolimus,0.0,0.0,Nilotinib,1.0,0.5388150052,EKVX,0.0
Nilotinib,1.0,0.5388150052,Mitotane,0.0,0.0,EKVX,-0.7777777777777778
Fulvestrant,0.0,0.0,Sirolimus,0.0,0.0,EKVX,-2.0
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,EKVX,-2.0
Fulvestrant,0.0,0.0,Dasatinib,6.0,5.1842964372,EKVX,-2.111111111111111
Gefitinib,1.0,0.885229112,Lenalidomide,1.0,0.282405738,EKVX,-2.111111111111111
Sirolimus,0.0,0.0,Cladribine,0.0,0.0,EKVX,-2.2222222222222223
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.686503568,EKVX,-2.333333333333333
Thalidomide,4.0,3.681226615,Paclitaxel,1.0,0.686503568,EKVX,-2.7777777777777777
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,EKVX,-3.555555555555556
Mitotane,0.0,0.0,Sirolimus,0.0,0.0,EKVX,-4.111111111111111
Nilotinib,1.0,0.5388150052,Tretinoin,0.0,0.0,EKVX,-4.555555555555555
Mitotane,0.0,0.0,Docetaxel,1.0,0.686503568,EKVX,-4.555555555555555
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.282405738,EKVX,-4.888888888888889
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,EKVX,-5.0
Mitotane,0.0,0.0,Nilotinib,1.0,0.5388150052,EKVX,-5.0
Fulvestrant,0.0,0.0,Nilotinib,1.0,0.5388150052,EKVX,-5.333333333333333
Fulvestrant,0.0,0.0,Celecoxib,1.0,0.282405738,EKVX,-5.444444444444445
Mitotane,0.0,0.0,Celecoxib,1.0,0.282405738,EKVX,-6.333333333333333
Nilotinib,1.0,0.5388150052,Cladribine,0.0,0.0,EKVX,-6.666666666666667
Fulvestrant,0.0,0.0,Everolimus,0.0,0.0,EKVX,-6.888888888888889
Mitotane,0.0,0.0,Dasatinib,6.0,5.1842964372,EKVX,-7.666666666666667
Mitotane,0.0,0.0,Cladribine,0.0,0.0,EKVX,-7.777777777777778
Thalidomide,4.0,3.681226615,Docetaxel,1.0,0.686503568,EKVX,-9.11111111111111
Nilotinib,1.0,0.5388150052,Celecoxib,1.0,0.282405738,EKVX,-10.0
Cladribine,0.0,0.0,Celecoxib,1.0,0.282405738,EKVX,-10.666666666666666
Thalidomide,4.0,3.681226615,Cladribine,0.0,0.0,EKVX,-14.77777777777778
