DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.876941406,Tretinoin,0.0,0.0,SF-539,34.55555555555556
Docetaxel,1.0,0.876941406,Fulvestrant,1.0,1.04379322,SF-539,32.44444444444444
Docetaxel,1.0,0.876941406,Tretinoin,0.0,0.0,SF-539,32.22222222222222
Docetaxel,1.0,0.876941406,Nilotinib,0.0,0.0,SF-539,27.11111111111111
Paclitaxel,1.0,0.876941406,Celecoxib,1.0,0.35692828,SF-539,26.444444444444443
Paclitaxel,1.0,0.876941406,Nilotinib,0.0,0.0,SF-539,22.77777777777778
Docetaxel,1.0,0.876941406,Celecoxib,1.0,0.35692828,SF-539,22.666666666666668
Mitotane,1.0,1.04379322,Docetaxel,1.0,0.876941406,SF-539,19.55555555555556
Paclitaxel,1.0,0.876941406,Sirolimus,1.0,1.278832956,SF-539,17.333333333333332
Fulvestrant,1.0,1.04379322,Dasatinib,4.0,3.313534621,SF-539,8.444444444444445
Dasatinib,4.0,3.313534621,Tretinoin,0.0,0.0,SF-539,8.0
Everolimus,1.0,1.278832956,Docetaxel,1.0,0.876941406,SF-539,7.777777777777778
Fulvestrant,1.0,1.04379322,Everolimus,1.0,1.278832956,SF-539,7.555555555555555
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,SF-539,7.333333333333333
Mitotane,1.0,1.04379322,Everolimus,1.0,1.278832956,SF-539,6.888888888888889
Docetaxel,1.0,0.876941406,Paclitaxel,1.0,0.876941406,SF-539,6.0
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,SF-539,5.333333333333333
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,SF-539,4.222222222222222
Fulvestrant,1.0,1.04379322,Tretinoin,0.0,0.0,SF-539,4.222222222222222
Paclitaxel,1.0,0.876941406,Cladribine,0.0,0.0,SF-539,3.888888888888889
Thalidomide,3.0,2.528652706,Sirolimus,1.0,1.278832956,SF-539,3.4444444444444446
Docetaxel,1.0,0.876941406,Sirolimus,1.0,1.278832956,SF-539,3.2222222222222223
Dasatinib,4.0,3.313534621,Docetaxel,1.0,0.876941406,SF-539,3.111111111111111
Fulvestrant,1.0,1.04379322,Romidepsin,0.0,0.0,SF-539,2.555555555555556
Sirolimus,1.0,1.278832956,Mitotane,1.0,1.04379322,SF-539,1.7777777777777777
Mitotane,1.0,1.04379322,Dasatinib,4.0,3.313534621,SF-539,1.6666666666666667
Romidepsin,0.0,0.0,Docetaxel,1.0,0.876941406,SF-539,1.5555555555555556
Romidepsin,0.0,0.0,Celecoxib,1.0,0.35692828,SF-539,1.4444444444444444
Sirolimus,1.0,1.278832956,Cladribine,0.0,0.0,SF-539,1.2222222222222223
Fulvestrant,1.0,1.04379322,Nilotinib,0.0,0.0,SF-539,1.2222222222222223
Sirolimus,1.0,1.278832956,Tretinoin,0.0,0.0,SF-539,1.2222222222222223
Megestrol acetate,0.0,0.0,Gefitinib,0.0,0.0,SF-539,1.1111111111111112
Mitotane,1.0,1.04379322,Paclitaxel,1.0,0.876941406,SF-539,0.8888888888888888
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,SF-539,0.5555555555555556
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.876941406,SF-539,0.4444444444444444
Dasatinib,4.0,3.313534621,Romidepsin,0.0,0.0,SF-539,0.2222222222222222
Thalidomide,3.0,2.528652706,Docetaxel,1.0,0.876941406,SF-539,0.0
Everolimus,1.0,1.278832956,Dasatinib,4.0,3.313534621,SF-539,-0.1111111111111111
Nilotinib,0.0,0.0,Tretinoin,0.0,0.0,SF-539,-0.8888888888888888
Romidepsin,0.0,0.0,Sirolimus,1.0,1.278832956,SF-539,-1.0
Mitotane,1.0,1.04379322,Tretinoin,0.0,0.0,SF-539,-1.1111111111111112
Mitotane,1.0,1.04379322,Cladribine,0.0,0.0,SF-539,-1.3333333333333333
Dasatinib,4.0,3.313534621,Paclitaxel,1.0,0.876941406,SF-539,-1.3333333333333333
Dasatinib,4.0,3.313534621,Celecoxib,1.0,0.35692828,SF-539,-1.4444444444444444
Sirolimus,1.0,1.278832956,Celecoxib,1.0,0.35692828,SF-539,-1.4444444444444444
Everolimus,1.0,1.278832956,Paclitaxel,1.0,0.876941406,SF-539,-1.8888888888888888
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,SF-539,-2.2222222222222223
Everolimus,1.0,1.278832956,Cladribine,0.0,0.0,SF-539,-2.333333333333333
Thalidomide,3.0,2.528652706,Tretinoin,0.0,0.0,SF-539,-2.7777777777777777
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.35692828,SF-539,-2.888888888888889
Vorinostat,0.0,0.0,Sirolimus,1.0,1.278832956,SF-539,-2.888888888888889
Vorinostat,0.0,0.0,Docetaxel,1.0,0.876941406,SF-539,-2.888888888888889
Fulvestrant,1.0,1.04379322,Celecoxib,1.0,0.35692828,SF-539,-3.333333333333333
Dasatinib,4.0,3.313534621,Nilotinib,0.0,0.0,SF-539,-4.0
Sirolimus,1.0,1.278832956,Nilotinib,0.0,0.0,SF-539,-4.222222222222222
Everolimus,1.0,1.278832956,Vorinostat,0.0,0.0,SF-539,-4.222222222222222
Nilotinib,0.0,0.0,Cladribine,0.0,0.0,SF-539,-4.222222222222222
Nilotinib,0.0,0.0,Mitotane,1.0,1.04379322,SF-539,-4.444444444444445
Nilotinib,0.0,0.0,Celecoxib,1.0,0.35692828,SF-539,-4.666666666666667
Thalidomide,3.0,2.528652706,Paclitaxel,1.0,0.876941406,SF-539,-4.777777777777778
Dasatinib,4.0,3.313534621,Vorinostat,0.0,0.0,SF-539,-5.222222222222222
Mitotane,1.0,1.04379322,Celecoxib,1.0,0.35692828,SF-539,-5.222222222222222
Vorinostat,0.0,0.0,Nilotinib,0.0,0.0,SF-539,-5.555555555555555
Romidepsin,0.0,0.0,Nilotinib,0.0,0.0,SF-539,-5.777777777777778
Mitotane,1.0,1.04379322,Sirolimus,1.0,1.278832956,SF-539,-5.888888888888889
