DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Mitotane,2.0,10.331076288085566,Docetaxel,2.0,21.00733155771029,SK-OV-3,9.11111111111111
Sirolimus,2.0,1.7491143966617113,Mitotane,2.0,10.331076288085566,SK-OV-3,6.777777777777778
Sirolimus,2.0,1.7491143966617113,Tretinoin,4.0,46.320858582943146,SK-OV-3,4.555555555555555
Sirolimus,2.0,1.7491143966617113,Celecoxib,2.0,22.798222928306995,SK-OV-3,4.444444444444445
Mitotane,2.0,10.331076288085566,Tretinoin,4.0,46.320858582943146,SK-OV-3,3.555555555555556
Fulvestrant,1.0,9.237686358833672,Tretinoin,4.0,46.320858582943146,SK-OV-3,3.4444444444444446
Sirolimus,2.0,1.7491143966617113,Nilotinib,2.0,2.150793844320633,SK-OV-3,3.111111111111111
Mitotane,2.0,10.331076288085566,Dasatinib,12.0,45.75489403587909,SK-OV-3,1.6666666666666667
Fulvestrant,1.0,9.237686358833672,Dasatinib,12.0,45.75489403587909,SK-OV-3,0.8888888888888888
Megestrol acetate,1.0,1.093389929251893,Gefitinib,1.0,0.15069108169536116,SK-OV-3,0.7777777777777778
Thalidomide,4.0,18.00302491761969,Paclitaxel,2.0,21.00733155771029,SK-OV-3,-0.1111111111111111
Nilotinib,2.0,2.150793844320633,Cladribine,2.0,0.34417810664346415,SK-OV-3,-1.0
Thalidomide,4.0,18.00302491761969,Sirolimus,2.0,1.7491143966617113,SK-OV-3,-1.4444444444444444
Mitotane,2.0,10.331076288085566,Cladribine,2.0,0.34417810664346415,SK-OV-3,-1.7777777777777777
Gefitinib,1.0,0.15069108169536116,Lenalidomide,1.0,11.644301901539011,SK-OV-3,-1.8888888888888888
Fulvestrant,1.0,9.237686358833672,Romidepsin,3.0,10.9726079146972,SK-OV-3,-2.333333333333333
Tretinoin,4.0,46.320858582943146,Cladribine,2.0,0.34417810664346415,SK-OV-3,-2.333333333333333
Sirolimus,2.0,1.7491143966617113,Cladribine,2.0,0.34417810664346415,SK-OV-3,-2.555555555555556
Mitotane,2.0,10.331076288085566,Celecoxib,2.0,22.798222928306995,SK-OV-3,-3.0
Thalidomide,4.0,18.00302491761969,Mitotane,2.0,10.331076288085566,SK-OV-3,-3.111111111111111
Mitotane,2.0,10.331076288085566,Paclitaxel,2.0,21.00733155771029,SK-OV-3,-3.2222222222222223
Tretinoin,4.0,46.320858582943146,Celecoxib,2.0,22.798222928306995,SK-OV-3,-3.4444444444444446
Thalidomide,4.0,18.00302491761969,Tretinoin,4.0,46.320858582943146,SK-OV-3,-3.888888888888889
Cladribine,2.0,0.34417810664346415,Celecoxib,2.0,22.798222928306995,SK-OV-3,-4.111111111111111
Mitotane,2.0,10.331076288085566,Sirolimus,2.0,1.7491143966617113,SK-OV-3,-5.0
Mitotane,2.0,10.331076288085566,Everolimus,1.0,0.1005800827059367,SK-OV-3,-5.333333333333333
Fulvestrant,1.0,9.237686358833672,Cladribine,2.0,0.34417810664346415,SK-OV-3,-6.111111111111111
Megestrol acetate,1.0,1.093389929251893,Lenalidomide,1.0,11.644301901539011,SK-OV-3,-6.222222222222222
Nilotinib,2.0,2.150793844320633,Mitotane,2.0,10.331076288085566,SK-OV-3,-6.444444444444445
Fulvestrant,1.0,9.237686358833672,Sirolimus,2.0,1.7491143966617113,SK-OV-3,-7.222222222222222
Fulvestrant,1.0,9.237686358833672,Everolimus,1.0,0.1005800827059367,SK-OV-3,-7.555555555555555
Nilotinib,2.0,2.150793844320633,Celecoxib,2.0,22.798222928306995,SK-OV-3,-7.777777777777778
Nilotinib,2.0,2.150793844320633,Tretinoin,4.0,46.320858582943146,SK-OV-3,-7.888888888888889
Thalidomide,4.0,18.00302491761969,Docetaxel,2.0,21.00733155771029,SK-OV-3,-8.11111111111111
Mitotane,2.0,10.331076288085566,Nilotinib,2.0,2.150793844320633,SK-OV-3,-8.444444444444445
Fulvestrant,1.0,9.237686358833672,Vorinostat,3.0,10.773547343287328,SK-OV-3,-9.22222222222222
Fulvestrant,1.0,9.237686358833672,Paclitaxel,2.0,21.00733155771029,SK-OV-3,-9.88888888888889
Thalidomide,4.0,18.00302491761969,Cladribine,2.0,0.34417810664346415,SK-OV-3,-10.0
Fulvestrant,1.0,9.237686358833672,Nilotinib,2.0,2.150793844320633,SK-OV-3,-10.11111111111111
Fulvestrant,1.0,9.237686358833672,Celecoxib,2.0,22.798222928306995,SK-OV-3,-12.444444444444445
