DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,2.0,2.52668760622837,Tretinoin,4.0,5.65460445484392,NCI-H522,24.22222222222222
Paclitaxel,2.0,2.52668760622837,Celecoxib,2.0,3.8442740456528304,NCI-H522,21.444444444444443
Docetaxel,2.0,2.52668760622837,Fulvestrant,1.0,1.04109264834,NCI-H522,21.33333333333333
Docetaxel,2.0,2.52668760622837,Tretinoin,4.0,5.65460445484392,NCI-H522,21.22222222222222
Mitotane,2.0,1.1739952548800001,Docetaxel,2.0,2.52668760622837,NCI-H522,19.55555555555556
Fulvestrant,1.0,1.04109264834,Romidepsin,3.0,1.1453393361486521,NCI-H522,17.0
Docetaxel,2.0,2.52668760622837,Celecoxib,2.0,3.8442740456528304,NCI-H522,15.444444444444445
Everolimus,1.0,3.92534892750872,Paclitaxel,2.0,2.52668760622837,NCI-H522,11.88888888888889
Paclitaxel,2.0,2.52668760622837,Nilotinib,2.0,5.75607674972,NCI-H522,9.333333333333334
Docetaxel,2.0,2.52668760622837,Nilotinib,2.0,5.75607674972,NCI-H522,8.88888888888889
Dasatinib,12.0,24.307974737839398,Celecoxib,2.0,3.8442740456528304,NCI-H522,8.0
Fulvestrant,1.0,1.04109264834,Tretinoin,4.0,5.65460445484392,NCI-H522,5.222222222222222
Everolimus,1.0,3.92534892750872,Docetaxel,2.0,2.52668760622837,NCI-H522,4.0
Dasatinib,12.0,24.307974737839398,Tretinoin,4.0,5.65460445484392,NCI-H522,3.6666666666666665
Romidepsin,3.0,1.1453393361486521,Sirolimus,2.0,29.406317232408718,NCI-H522,3.555555555555556
Fulvestrant,1.0,1.04109264834,Everolimus,1.0,3.92534892750872,NCI-H522,3.555555555555556
Thalidomide,4.0,16.13488514961854,Paclitaxel,2.0,2.52668760622837,NCI-H522,2.7777777777777777
Mitotane,2.0,1.1739952548800001,Tretinoin,4.0,5.65460445484392,NCI-H522,2.6666666666666665
Vorinostat,3.0,1.109363068597249,Romidepsin,3.0,1.1453393361486521,NCI-H522,2.4444444444444446
Docetaxel,2.0,2.52668760622837,Sirolimus,2.0,29.406317232408718,NCI-H522,2.333333333333333
Thalidomide,4.0,16.13488514961854,Sirolimus,2.0,29.406317232408718,NCI-H522,2.2222222222222223
Mitotane,2.0,1.1739952548800001,Everolimus,1.0,3.92534892750872,NCI-H522,2.2222222222222223
Dasatinib,12.0,24.307974737839398,Sirolimus,2.0,29.406317232408718,NCI-H522,2.0
Everolimus,1.0,3.92534892750872,Sirolimus,2.0,29.406317232408718,NCI-H522,1.8888888888888888
Sirolimus,2.0,29.406317232408718,Celecoxib,2.0,3.8442740456528304,NCI-H522,1.6666666666666667
Dasatinib,12.0,24.307974737839398,Nilotinib,2.0,5.75607674972,NCI-H522,1.5555555555555556
Vorinostat,3.0,1.109363068597249,Docetaxel,2.0,2.52668760622837,NCI-H522,0.8888888888888888
Paclitaxel,2.0,2.52668760622837,Cladribine,2.0,0.10896464864,NCI-H522,0.6666666666666666
Paclitaxel,2.0,2.52668760622837,Sirolimus,2.0,29.406317232408718,NCI-H522,0.6666666666666666
Megestrol acetate,1.0,0.13290260654,Gefitinib,1.0,10.61718707136,NCI-H522,0.2222222222222222
Mitotane,2.0,1.1739952548800001,Dasatinib,12.0,24.307974737839398,NCI-H522,0.1111111111111111
Dasatinib,12.0,24.307974737839398,Docetaxel,2.0,2.52668760622837,NCI-H522,-0.2222222222222222
Fulvestrant,1.0,1.04109264834,Paclitaxel,2.0,2.52668760622837,NCI-H522,-0.2222222222222222
Tretinoin,4.0,5.65460445484392,Cladribine,2.0,0.10896464864,NCI-H522,-0.5555555555555556
Tretinoin,4.0,5.65460445484392,Celecoxib,2.0,3.8442740456528304,NCI-H522,-0.6666666666666666
Fulvestrant,1.0,1.04109264834,Cladribine,2.0,0.10896464864,NCI-H522,-1.0
Vorinostat,3.0,1.109363068597249,Cladribine,2.0,0.10896464864,NCI-H522,-1.2222222222222223
Fulvestrant,1.0,1.04109264834,Dasatinib,12.0,24.307974737839398,NCI-H522,-1.3333333333333333
Mitotane,2.0,1.1739952548800001,Sirolimus,2.0,29.406317232408718,NCI-H522,-1.4444444444444444
Fulvestrant,1.0,1.04109264834,Celecoxib,2.0,3.8442740456528304,NCI-H522,-1.4444444444444444
