SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp16,Hedgehog signaling pathway,1.0,A498,1,1
sp24,NOD-like receptor signaling pathway,0.53122532555,A498,1,2
sp7,Calcium signaling pathway,0.44378128074999995,A498,1,3
sp37,Sphingolipid signaling pathway,0.39834133769999996,A498,1,4
sp32,RIG-I-like receptor signaling pathway,0.36782126000000004,A498,1,5
sp46,cGMP-PKG signaling pathway,0.34876471728666664,A498,1,6
sp5,B cell receptor signaling pathway,0.24438977499999995,A498,1,7
sp33,Rap1 signaling pathway,0.1697734214,A498,1,8
sp29,PPAR signaling pathway,0.14457348514919993,A498,1,9
sp38,T cell receptor signaling pathway,0.0976451934,A498,1,10
sp2,AMPK signaling pathway,0.0799673995329814,A498,1,11
sp47,mTOR signaling pathway,0.06838244721642497,A498,1,12
sp42,Toll-like receptor signaling pathway,0.06267397535,A498,1,13
sp28,PI3K-Akt signaling pathway,0.027122514785669013,A498,1,14
sp6,C-type lectin receptor signaling pathway,0.024447517199999998,A498,1,15
sp3,Adipocytokine signaling pathway,0.0238007062,A498,1,16
sp23,NF-kappa B signaling pathway,0.0231918646,A498,1,17
sp13,Glucagon signaling pathway,0.02076453979499995,A498,1,18
sp20,Insulin signaling pathway,0.01847283489999995,A498,1,19
sp30,Phospholipase D signaling pathway,0.016201860174999992,A498,1,20
sp35,Relaxin signaling pathway,0.01104922728,A498,1,21
sp12,FoxO signaling pathway,0.010118722204999996,A498,1,22
sp44,Wnt signaling pathway,0.008786036610769215,A498,1,23
sp21,JAK-STAT signaling pathway,0.008454810156666633,A498,1,24
sp4,Apelin signaling pathway,0.008099766469999978,A498,1,25
sp48,p53 signaling pathway,0.006963543044135,A498,1,26
sp45,cAMP signaling pathway,0.005869551029999966,A498,1,27
