DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,1.0,0.758982188068,1494.0,1.0,4.14200632626915,SF-295,37.11111111111112,459,1494,858,858,MTOR,gene,4.14200632626915
1503.0,2.0,8.27020469834915,1499.0,2.0,0.894103704208,SF-295,9.333333333333334,2784,1499,980,980,PGR,gene,0.13512151614
1503.0,2.0,8.27020469834915,1499.0,2.0,0.894103704208,SF-295,9.333333333333334,2784,1499,401,401,ESR1,gene,0.758982188068
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,707,707,KIT,gene,4.02787420044
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,1325,1325,STAT5B,gene,2.63273158258
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,1314,1314,SRC,gene,2.4100308111385
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,806,806,MAPK14,gene,4.3904829348746
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,774,774,LYN,gene,0.77656172064
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,737,737,LCK,gene,0.486592111
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,599,599,HSPA8,gene,1.09491074738
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,468,468,FYN,gene,0.5382165002
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,442,442,FGR,gene,0.22844672456
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,394,394,EPHA2,gene,22.52821418191
1495.0,1.0,0.758982188068,1492.0,12.0,39.5283554062231,SF-295,4.444444444444445,134,1492,2,2,ABL2,gene,0.16892844744
