DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1503.0,1.0,3.7554553058043827,1499.0,1.0,21.77669566615273,EKVX,6.333333333333333,476,1503,429,429.0,LAMB3,3.7554553058043827
1503.0,1.0,3.7554553058043827,1499.0,1.0,21.77669566615273,EKVX,6.333333333333333,476,1503,858,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1499,980,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1499,401,401.0,ITGB1,21.77669566615273
1495.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.333333333333333,943,1495,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1494.0,0.0,0.0,EKVX,3.2222222222222223,2469,1499,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1494.0,0.0,0.0,EKVX,3.2222222222222223,2469,1499,980,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1504,1399,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1504,885,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1504,1106,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1504,1399,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1504,1106,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1504,885,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1505,1145,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1505,1217,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1505,1218,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1505,1216,,,
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1503,429,429.0,LAMB3,3.7554553058043827
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1503,858,,,
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1504,885,,,
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1504,1106,,,
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1504,1399,,,
1495.0,1.0,21.77669566615273,1506.0,3.0,13.17800591609262,EKVX,0.5555555555555556,2443,1495,401,401.0,ITGB1,21.77669566615273
1498.0,0.0,0.0,1496.0,1.0,0.0,EKVX,0.3333333333333333,28,1498,980,,,
1503.0,1.0,3.7554553058043827,1500.0,2.0,7.261212558553922,EKVX,0.0,275,1503,858,,,
1503.0,1.0,3.7554553058043827,1500.0,2.0,7.261212558553922,EKVX,0.0,275,1503,429,429.0,LAMB3,3.7554553058043827
1503.0,1.0,3.7554553058043827,1490.0,0.0,0.0,EKVX,0.0,61,1503,858,,,
1503.0,1.0,3.7554553058043827,1490.0,0.0,0.0,EKVX,0.0,61,1503,429,429.0,LAMB3,3.7554553058043827
1500.0,2.0,7.261212558553922,1499.0,1.0,21.77669566615273,EKVX,-0.7777777777777778,1240,1500,707,707.0,RPS6KA2,7.261212558553922
1500.0,2.0,7.261212558553922,1499.0,1.0,21.77669566615273,EKVX,-0.7777777777777778,1240,1500,1,1.0,ABL1,0.0
1495.0,1.0,21.77669566615273,1503.0,1.0,3.7554553058043827,EKVX,-2.0,2143,1495,401,401.0,ITGB1,21.77669566615273
1495.0,1.0,21.77669566615273,1502.0,3.0,13.178005748765212,EKVX,-2.0,2542,1495,401,401.0,ITGB1,21.77669566615273
1495.0,1.0,21.77669566615273,1492.0,10.0,18.145451329282977,EKVX,-2.111111111111111,1366,1495,401,401.0,ITGB1,21.77669566615273
1496.0,1.0,0.0,1497.0,0.0,0.0,EKVX,-2.111111111111111,2090,1496,372,372.0,IL15RA,0.0
1503.0,1.0,3.7554553058043827,1491.0,0.0,0.0,EKVX,-2.2222222222222223,1607,1503,858,,,
1503.0,1.0,3.7554553058043827,1491.0,0.0,0.0,EKVX,-2.2222222222222223,1607,1503,429,429.0,LAMB3,3.7554553058043827
1495.0,1.0,21.77669566615273,1501.0,2.0,2.7022610216894325,EKVX,-2.333333333333333,148,1495,401,401.0,ITGB1,21.77669566615273
1504.0,1.0,3.9355507342928924,1501.0,2.0,2.7022610216894325,EKVX,-2.7777777777777777,635,1504,1106,,,
1504.0,1.0,3.9355507342928924,1501.0,2.0,2.7022610216894325,EKVX,-2.7777777777777777,635,1504,885,,,
1504.0,1.0,3.9355507342928924,1501.0,2.0,2.7022610216894325,EKVX,-2.7777777777777777,635,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1501.0,2.0,2.7022610216894325,EKVX,-2.7777777777777777,635,1504,1399,,,
1495.0,1.0,21.77669566615273,1491.0,0.0,0.0,EKVX,-3.555555555555556,2464,1495,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1503.0,1.0,3.7554553058043827,EKVX,-4.111111111111111,1006,1499,980,,,
1499.0,1.0,21.77669566615273,1503.0,1.0,3.7554553058043827,EKVX,-4.111111111111111,1006,1499,401,401.0,ITGB1,21.77669566615273
1500.0,2.0,7.261212558553922,1505.0,0.0,0.0,EKVX,-4.555555555555555,374,1500,1,1.0,ABL1,0.0
1500.0,2.0,7.261212558553922,1505.0,0.0,0.0,EKVX,-4.555555555555555,374,1500,707,707.0,RPS6KA2,7.261212558553922
1499.0,1.0,21.77669566615273,1493.0,2.0,2.7022610216894325,EKVX,-4.555555555555555,136,1499,980,,,
1499.0,1.0,21.77669566615273,1493.0,2.0,2.7022610216894325,EKVX,-4.555555555555555,136,1499,401,401.0,ITGB1,21.77669566615273
1498.0,0.0,0.0,1497.0,0.0,0.0,EKVX,-4.888888888888889,2026,1498,980,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,EKVX,-5.0,2463,1505,1216,,,
1499.0,1.0,21.77669566615273,1500.0,2.0,7.261212558553922,EKVX,-5.0,1530,1499,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1500.0,2.0,7.261212558553922,EKVX,-5.0,1530,1499,980,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,EKVX,-5.0,2463,1505,1145,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,EKVX,-5.0,2463,1505,1218,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,EKVX,-5.0,2463,1505,1217,,,
1495.0,1.0,21.77669566615273,1500.0,2.0,7.261212558553922,EKVX,-5.333333333333333,878,1495,401,401.0,ITGB1,21.77669566615273
1495.0,1.0,21.77669566615273,1490.0,0.0,0.0,EKVX,-5.444444444444445,508,1495,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1490.0,0.0,0.0,EKVX,-6.333333333333333,123,1499,980,,,
1499.0,1.0,21.77669566615273,1490.0,0.0,0.0,EKVX,-6.333333333333333,123,1499,401,401.0,ITGB1,21.77669566615273
1500.0,2.0,7.261212558553922,1491.0,0.0,0.0,EKVX,-6.666666666666667,330,1500,1,1.0,ABL1,0.0
1500.0,2.0,7.261212558553922,1491.0,0.0,0.0,EKVX,-6.666666666666667,330,1500,707,707.0,RPS6KA2,7.261212558553922
1495.0,1.0,21.77669566615273,1494.0,0.0,0.0,EKVX,-6.888888888888889,1798,1495,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1492.0,10.0,18.145451329282977,EKVX,-7.666666666666667,62,1499,980,,,
1499.0,1.0,21.77669566615273,1492.0,10.0,18.145451329282977,EKVX,-7.666666666666667,62,1499,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1491.0,0.0,0.0,EKVX,-7.777777777777778,2780,1499,401,401.0,ITGB1,21.77669566615273
1499.0,1.0,21.77669566615273,1491.0,0.0,0.0,EKVX,-7.777777777777778,2780,1499,980,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,2.7022610216894325,EKVX,-9.11111111111111,2141,1504,1106,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,2.7022610216894325,EKVX,-9.11111111111111,2141,1504,1399,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,2.7022610216894325,EKVX,-9.11111111111111,2141,1504,885,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,2.7022610216894325,EKVX,-9.11111111111111,2141,1504,439,439.0,LEPR,3.9355507342928924
1500.0,2.0,7.261212558553922,1490.0,0.0,0.0,EKVX,-10.0,708,1500,1,1.0,ABL1,0.0
1500.0,2.0,7.261212558553922,1490.0,0.0,0.0,EKVX,-10.0,708,1500,707,707.0,RPS6KA2,7.261212558553922
1491.0,0.0,0.0,1490.0,0.0,0.0,EKVX,-10.666666666666666,1541,1491,1209,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,EKVX,-10.666666666666666,1541,1491,1208,,,
1504.0,1.0,3.9355507342928924,1491.0,0.0,0.0,EKVX,-14.77777777777778,1310,1504,1106,,,
1504.0,1.0,3.9355507342928924,1491.0,0.0,0.0,EKVX,-14.77777777777778,1310,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1491.0,0.0,0.0,EKVX,-14.77777777777778,1310,1504,885,,,
1504.0,1.0,3.9355507342928924,1491.0,0.0,0.0,EKVX,-14.77777777777778,1310,1504,1399,,,
