DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Fulvestrant,1.0,21.689904221435558,Everolimus,0.0,0.0,A549/ATCC,25.666666666666668
Romidepsin,3.0,11.081658230447541,Tretinoin,0.0,0.0,A549/ATCC,15.0
Paclitaxel,2.0,2.7155095371824385,Tretinoin,0.0,0.0,A549/ATCC,14.88888888888889
Paclitaxel,2.0,2.7155095371824385,Celecoxib,0.0,0.0,A549/ATCC,12.333333333333334
Docetaxel,2.0,2.7155095371824385,Tretinoin,0.0,0.0,A549/ATCC,11.666666666666666
Romidepsin,3.0,11.081658230447541,Celecoxib,0.0,0.0,A549/ATCC,11.11111111111111
Docetaxel,2.0,2.7155095371824385,Celecoxib,0.0,0.0,A549/ATCC,10.444444444444445
Romidepsin,3.0,11.081658230447541,Docetaxel,2.0,2.7155095371824385,A549/ATCC,9.666666666666666
Everolimus,0.0,0.0,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,9.11111111111111
Docetaxel,2.0,2.7155095371824385,Fulvestrant,1.0,21.689904221435558,A549/ATCC,7.888888888888889
Fulvestrant,1.0,21.689904221435558,Tretinoin,0.0,0.0,A549/ATCC,7.333333333333333
Everolimus,0.0,0.0,Docetaxel,2.0,2.7155095371824385,A549/ATCC,7.222222222222222
Fulvestrant,1.0,21.689904221435558,Dasatinib,10.0,13.621482123074246,A549/ATCC,7.111111111111111
Sirolimus,1.0,4.454159017434772,Mitotane,1.0,21.689904221435558,A549/ATCC,6.777777777777778
Docetaxel,2.0,2.7155095371824385,Sirolimus,1.0,4.454159017434772,A549/ATCC,6.444444444444445
Docetaxel,2.0,2.7155095371824385,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,5.111111111111111
Mitotane,1.0,21.689904221435558,Tretinoin,0.0,0.0,A549/ATCC,5.111111111111111
Sirolimus,1.0,4.454159017434772,Tretinoin,0.0,0.0,A549/ATCC,4.777777777777778
Dasatinib,10.0,13.621482123074246,Tretinoin,0.0,0.0,A549/ATCC,4.555555555555555
Everolimus,0.0,0.0,Sirolimus,1.0,4.454159017434772,A549/ATCC,4.222222222222222
Romidepsin,3.0,11.081658230447541,Sirolimus,1.0,4.454159017434772,A549/ATCC,3.555555555555556
Paclitaxel,2.0,2.7155095371824385,Sirolimus,1.0,4.454159017434772,A549/ATCC,3.4444444444444446
Dasatinib,10.0,13.621482123074246,Celecoxib,0.0,0.0,A549/ATCC,3.4444444444444446
Mitotane,1.0,21.689904221435558,Everolimus,0.0,0.0,A549/ATCC,3.4444444444444446
Nilotinib,2.0,3.281575173366392,Tretinoin,0.0,0.0,A549/ATCC,3.333333333333333
Sirolimus,1.0,4.454159017434772,Celecoxib,0.0,0.0,A549/ATCC,3.0
Dasatinib,10.0,13.621482123074246,Cladribine,0.0,0.0,A549/ATCC,2.6666666666666665
Dasatinib,10.0,13.621482123074246,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,2.4444444444444446
Docetaxel,2.0,2.7155095371824385,Nilotinib,2.0,3.281575173366392,A549/ATCC,2.0
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.7150278685114304,A549/ATCC,1.5555555555555556
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,A549/ATCC,1.2222222222222223
Fulvestrant,1.0,21.689904221435558,Vorinostat,3.0,11.081657962723693,A549/ATCC,1.2222222222222223
Everolimus,0.0,0.0,Dasatinib,10.0,13.621482123074246,A549/ATCC,0.6666666666666666
Fulvestrant,1.0,21.689904221435558,Romidepsin,3.0,11.081658230447541,A549/ATCC,0.4444444444444444
Everolimus,0.0,0.0,Romidepsin,3.0,11.081658230447541,A549/ATCC,0.3333333333333333
Dasatinib,10.0,13.621482123074246,Sirolimus,1.0,4.454159017434772,A549/ATCC,0.2222222222222222
Romidepsin,3.0,11.081658230447541,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,0.1111111111111111
Everolimus,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-0.1111111111111111
Vorinostat,3.0,11.081657962723693,Docetaxel,2.0,2.7155095371824385,A549/ATCC,-0.2222222222222222
Fulvestrant,1.0,21.689904221435558,Sirolimus,1.0,4.454159017434772,A549/ATCC,-0.5555555555555556
Gefitinib,1.0,2.7150278685114304,Lenalidomide,0.0,0.0,A549/ATCC,-0.7777777777777778
Dasatinib,10.0,13.621482123074246,Vorinostat,3.0,11.081657962723693,A549/ATCC,-0.7777777777777778
Vorinostat,3.0,11.081657962723693,Romidepsin,3.0,11.081658230447541,A549/ATCC,-0.8888888888888888
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,-1.2222222222222223
Mitotane,1.0,21.689904221435558,Docetaxel,2.0,2.7155095371824385,A549/ATCC,-1.5555555555555556
Dasatinib,10.0,13.621482123074246,Romidepsin,3.0,11.081658230447541,A549/ATCC,-1.6666666666666667
Dasatinib,10.0,13.621482123074246,Docetaxel,2.0,2.7155095371824385,A549/ATCC,-1.6666666666666667
Vorinostat,3.0,11.081657962723693,Tretinoin,0.0,0.0,A549/ATCC,-2.0
Vorinostat,3.0,11.081657962723693,Sirolimus,1.0,4.454159017434772,A549/ATCC,-2.111111111111111
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-2.333333333333333
Mitotane,1.0,21.689904221435558,Sirolimus,1.0,4.454159017434772,A549/ATCC,-2.4444444444444446
Everolimus,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-2.4444444444444446
Everolimus,0.0,0.0,Nilotinib,2.0,3.281575173366392,A549/ATCC,-2.555555555555556
Paclitaxel,2.0,2.7155095371824385,Nilotinib,2.0,3.281575173366392,A549/ATCC,-2.7777777777777777
Fulvestrant,1.0,21.689904221435558,Nilotinib,2.0,3.281575173366392,A549/ATCC,-2.7777777777777777
Mitotane,1.0,21.689904221435558,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,-2.888888888888889
Dasatinib,10.0,13.621482123074246,Nilotinib,2.0,3.281575173366392,A549/ATCC,-3.0
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-3.0
Mitotane,1.0,21.689904221435558,Dasatinib,10.0,13.621482123074246,A549/ATCC,-3.0
Mitotane,1.0,21.689904221435558,Nilotinib,2.0,3.281575173366392,A549/ATCC,-3.0
Fulvestrant,1.0,21.689904221435558,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,-3.4444444444444446
Fulvestrant,1.0,21.689904221435558,Cladribine,0.0,0.0,A549/ATCC,-3.555555555555556
Vorinostat,3.0,11.081657962723693,Cladribine,0.0,0.0,A549/ATCC,-3.6666666666666665
Vorinostat,3.0,11.081657962723693,Celecoxib,0.0,0.0,A549/ATCC,-3.6666666666666665
Mitotane,1.0,21.689904221435558,Celecoxib,0.0,0.0,A549/ATCC,-3.6666666666666665
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-4.0
Nilotinib,2.0,3.281575173366392,Celecoxib,0.0,0.0,A549/ATCC,-4.111111111111111
Nilotinib,2.0,3.281575173366392,Mitotane,1.0,21.689904221435558,A549/ATCC,-4.777777777777778
Paclitaxel,2.0,2.7155095371824385,Cladribine,0.0,0.0,A549/ATCC,-4.888888888888889
Fulvestrant,1.0,21.689904221435558,Celecoxib,0.0,0.0,A549/ATCC,-5.0
Everolimus,0.0,0.0,Vorinostat,3.0,11.081657962723693,A549/ATCC,-5.666666666666667
Sirolimus,1.0,4.454159017434772,Cladribine,0.0,0.0,A549/ATCC,-6.111111111111111
Docetaxel,2.0,2.7155095371824385,Cladribine,0.0,0.0,A549/ATCC,-6.444444444444445
Romidepsin,3.0,11.081658230447541,Nilotinib,2.0,3.281575173366392,A549/ATCC,-8.444444444444445
Nilotinib,2.0,3.281575173366392,Cladribine,0.0,0.0,A549/ATCC,-10.0
Vorinostat,3.0,11.081657962723693,Paclitaxel,2.0,2.7155095371824385,A549/ATCC,-10.555555555555555
Sirolimus,1.0,4.454159017434772,Nilotinib,2.0,3.281575173366392,A549/ATCC,-10.77777777777778
Vorinostat,3.0,11.081657962723693,Nilotinib,2.0,3.281575173366392,A549/ATCC,-11.666666666666666
Mitotane,1.0,21.689904221435558,Cladribine,0.0,0.0,A549/ATCC,-13.0
