DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1495.0,1.0,0.0,1494.0,0.0,0.0,MCF7,10.0,86,1495,401,401.0,ITGB1,0.0
1503.0,1.0,0.0,1490.0,0.0,0.0,MCF7,5.777777777777778,53,1503,429,429.0,LAMB3,0.0
1503.0,1.0,0.0,1490.0,0.0,0.0,MCF7,5.777777777777778,53,1503,858,,,
1495.0,1.0,0.0,1490.0,0.0,0.0,MCF7,5.666666666666667,1985,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1505.0,0.0,0.0,MCF7,4.666666666666667,1483,1495,401,401.0,ITGB1,0.0
1503.0,1.0,0.0,1505.0,0.0,0.0,MCF7,3.555555555555556,77,1503,429,429.0,LAMB3,0.0
1503.0,1.0,0.0,1505.0,0.0,0.0,MCF7,3.555555555555556,77,1503,858,,,
1495.0,1.0,0.0,1502.0,3.0,11.990695352760852,MCF7,2.555555555555556,1708,1495,401,401.0,ITGB1,0.0
1494.0,0.0,0.0,1493.0,2.0,0.0,MCF7,2.2222222222222223,1078,1494,858,,,
1494.0,0.0,0.0,1503.0,1.0,0.0,MCF7,2.0,2538,1494,858,,,
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,1325,,,
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,1,1.0,ABL1,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,2,2.0,ABL2,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,394,394.0,ITGA3,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,442,442.0,LIF,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,468,468.0,MAP3K8,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,806,806.0,VAV3,0.05362388293325566
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,599,599.0,PLCD1,0.0
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,707,707.0,RPS6KA2,7.257184987890692
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,774,774.0,TEK,2.0793960527569104
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,1314,,,
1492.0,10.0,9.390204923580859,1503.0,1.0,0.0,MCF7,1.6666666666666667,1720,1492,737,737.0,SOCS2,0.0
1494.0,0.0,0.0,1505.0,0.0,0.0,MCF7,1.4444444444444444,2392,1494,858,,,
1494.0,0.0,0.0,1490.0,0.0,0.0,MCF7,1.2222222222222223,1778,1494,858,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,MCF7,0.1111111111111111,1723,1504,1399,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,MCF7,0.1111111111111111,1723,1504,1106,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,MCF7,0.1111111111111111,1723,1504,885,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,MCF7,0.1111111111111111,1723,1504,439,439.0,LEPR,0.0
1494.0,0.0,0.0,1501.0,2.0,0.0,MCF7,0.1111111111111111,846,1494,858,,,
1494.0,0.0,0.0,1500.0,2.0,7.257184987890692,MCF7,0.0,2593,1494,858,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,MCF7,0.0,1799,1505,1145,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,MCF7,0.0,1799,1505,1216,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,MCF7,0.0,1799,1505,1217,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,MCF7,0.0,1799,1505,1218,,,
1500.0,2.0,7.257184987890692,1491.0,0.0,0.0,MCF7,-0.3333333333333333,2283,1500,1,1.0,ABL1,0.0
1500.0,2.0,7.257184987890692,1491.0,0.0,0.0,MCF7,-0.3333333333333333,2283,1500,707,707.0,RPS6KA2,7.257184987890692
1492.0,10.0,9.390204923580859,1490.0,0.0,0.0,MCF7,-0.5555555555555556,2216,1492,1325,,,
1492.0,10.0,9.390204923580859,1490.0,0.0,0.0,MCF7,-0.5555555555555556,2216,1492,394,394.0,ITGA3,0.0
1492.0,10.0,9.390204923580859,1490.0,0.0,0.0,MCF7,-0.5555555555555556,2216,1492,1,1.0,ABL1,0.0
