DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,UACC-257,10.11111111111111
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,UACC-257,8.88888888888889
Docetaxel,2.0,0.0,Fulvestrant,1.0,0.0,UACC-257,5.666666666666667
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,UACC-257,4.333333333333333
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,UACC-257,4.222222222222222
Romidepsin,3.0,12.9350947462902,Tretinoin,0.0,0.0,UACC-257,3.555555555555556
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,UACC-257,3.111111111111111
Romidepsin,3.0,12.9350947462902,Paclitaxel,2.0,0.0,UACC-257,3.111111111111111
Vorinostat,3.0,12.935093123214363,Tretinoin,0.0,0.0,UACC-257,3.0
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,UACC-257,2.7777777777777777
Romidepsin,3.0,12.9350947462902,Docetaxel,2.0,0.0,UACC-257,2.6666666666666665
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,UACC-257,2.2222222222222223
Docetaxel,2.0,0.0,Nilotinib,2.0,7.033323775541356,UACC-257,2.111111111111111
Romidepsin,3.0,12.9350947462902,Sirolimus,1.0,0.0,UACC-257,1.3333333333333333
Fulvestrant,1.0,0.0,Tretinoin,0.0,0.0,UACC-257,1.2222222222222223
Mitotane,1.0,0.0,Tretinoin,0.0,0.0,UACC-257,0.8888888888888888
Everolimus,0.0,0.0,Docetaxel,2.0,0.0,UACC-257,0.8888888888888888
Vorinostat,3.0,12.935093123214363,Docetaxel,2.0,0.0,UACC-257,0.6666666666666666
Fulvestrant,1.0,0.0,Dasatinib,10.0,9.700733909183592,UACC-257,0.5555555555555556
Dasatinib,10.0,9.700733909183592,Docetaxel,2.0,0.0,UACC-257,0.5555555555555556
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,UACC-257,0.4444444444444444
Mitotane,1.0,0.0,Docetaxel,2.0,0.0,UACC-257,0.3333333333333333
Paclitaxel,2.0,0.0,Nilotinib,2.0,7.033323775541356,UACC-257,0.3333333333333333
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,UACC-257,0.1111111111111111
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,UACC-257,0.0
Fulvestrant,1.0,0.0,Everolimus,0.0,0.0,UACC-257,0.0
Romidepsin,3.0,12.9350947462902,Nilotinib,2.0,7.033323775541356,UACC-257,-0.1111111111111111
Fulvestrant,1.0,0.0,Vorinostat,3.0,12.935093123214363,UACC-257,-0.3333333333333333
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,UACC-257,-0.4444444444444444
Thalidomide,1.0,0.0,Tretinoin,0.0,0.0,UACC-257,-0.6666666666666666
Dasatinib,10.0,9.700733909183592,Paclitaxel,2.0,0.0,UACC-257,-1.2222222222222223
Mitotane,1.0,0.0,Dasatinib,10.0,9.700733909183592,UACC-257,-1.2222222222222223
Dasatinib,10.0,9.700733909183592,Vorinostat,3.0,12.935093123214363,UACC-257,-1.3333333333333333
Nilotinib,2.0,7.033323775541356,Cladribine,0.0,0.0,UACC-257,-1.4444444444444444
