DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1503.0,1.0,3.7554553058043827,1499.0,1.0,21.77669566615273,EKVX,6.333333333333333,476,1499,401,401.0,ITGB1,21.77669566615273
1503.0,1.0,3.7554553058043827,1499.0,1.0,21.77669566615273,EKVX,6.333333333333333,476,1499,980,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1505,1218,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1505,1217,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1505,1216,,,
1499.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.6666666666666665,2732,1505,1145,,,
1495.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.333333333333333,943,1505,1145,,,
1495.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.333333333333333,943,1505,1216,,,
1495.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.333333333333333,943,1505,1217,,,
1495.0,1.0,21.77669566615273,1505.0,0.0,0.0,EKVX,3.333333333333333,943,1505,1218,,,
1499.0,1.0,21.77669566615273,1494.0,0.0,0.0,EKVX,3.2222222222222223,2469,1494,858,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1505,1145,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1505,1216,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1505,1217,,,
1504.0,1.0,3.9355507342928924,1505.0,0.0,0.0,EKVX,1.7777777777777777,1881,1505,1218,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1499,401,401.0,ITGB1,21.77669566615273
1504.0,1.0,3.9355507342928924,1499.0,1.0,21.77669566615273,EKVX,1.5555555555555556,515,1499,980,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1490,1106,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,EKVX,1.3333333333333333,443,1490,965,,,
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1505,1218,,,
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1505,1145,,,
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1505,1216,,,
1503.0,1.0,3.7554553058043827,1505.0,0.0,0.0,EKVX,1.1111111111111112,2764,1505,1217,,,
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1503,429,429.0,LAMB3,3.7554553058043827
1504.0,1.0,3.9355507342928924,1503.0,1.0,3.7554553058043827,EKVX,0.8888888888888888,27,1503,858,,,
1495.0,1.0,21.77669566615273,1506.0,3.0,13.17800591609262,EKVX,0.5555555555555556,2443,1506,566,566.0,PFN2,4.461848816102897
1495.0,1.0,21.77669566615273,1506.0,3.0,13.17800591609262,EKVX,0.5555555555555556,2443,1506,565,565.0,PFN1,4.254191489357414
1495.0,1.0,21.77669566615273,1506.0,3.0,13.17800591609262,EKVX,0.5555555555555556,2443,1506,567,567.0,PFN3,4.4619656106323085
1498.0,0.0,0.0,1496.0,1.0,0.0,EKVX,0.3333333333333333,28,1496,372,372.0,IL15RA,0.0
1503.0,1.0,3.7554553058043827,1490.0,0.0,0.0,EKVX,0.0,61,1490,1106,,,
