SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp16,Hedgehog signaling pathway,0.50937390905,DU-145,6,1
sp24,NOD-like receptor signaling pathway,0.4070296172,DU-145,6,2
sp5,B cell receptor signaling pathway,0.368671256,DU-145,6,3
sp32,RIG-I-like receptor signaling pathway,0.3158045379999999,DU-145,6,4
sp37,Sphingolipid signaling pathway,0.17545370641499997,DU-145,6,5
sp10,Estrogen signaling pathway,0.14696593879050002,DU-145,6,6
sp15,HIF-1 signaling pathway,0.14174046110276645,DU-145,6,7
sp7,Calcium signaling pathway,0.13663878845533334,DU-145,6,8
sp29,PPAR signaling pathway,0.11530405959521997,DU-145,6,9
sp31,Prolactin signaling pathway,0.1113988648,DU-145,6,10
sp46,cGMP-PKG signaling pathway,0.11102605230272727,DU-145,6,11
sp2,AMPK signaling pathway,0.10355792913530754,DU-145,6,12
sp19,IL-17 signaling pathway,0.09628946591199997,DU-145,6,13
sp38,T cell receptor signaling pathway,0.07220929923571427,DU-145,6,14
sp9,ErbB signaling pathway,0.07019938995,DU-145,6,15
sp33,Rap1 signaling pathway,0.03996447815907279,DU-145,6,16
sp12,FoxO signaling pathway,0.03888166785272726,DU-145,6,17
sp47,mTOR signaling pathway,0.03163766862737863,DU-145,6,18
sp14,GnRH signaling pathway,0.031257873153124976,DU-145,6,19
sp42,Toll-like receptor signaling pathway,0.028143996713157874,DU-145,6,20
sp3,Adipocytokine signaling pathway,0.027756198624999975,DU-145,6,21
sp36,Signaling pathways regulating pluripotency of stem cells,0.025564872131874982,DU-145,6,22
sp11,Fc epsilon RI signaling pathway,0.025119900373333334,DU-145,6,23
sp25,Neurotrophin signaling pathway,0.02332846330043476,DU-145,6,24
sp41,Thyroid hormone signaling pathway,0.023237440725172424,DU-145,6,25
sp30,Phospholipase D signaling pathway,0.023044077921153833,DU-145,6,26
sp40,TNF signaling pathway,0.022414443895454533,DU-145,6,27
sp27,Oxytocin signaling pathway,0.02218728460619046,DU-145,6,28
sp17,Hippo signaling pathway,0.02122941852869812,DU-145,6,29
sp20,Insulin signaling pathway,0.01974469991624998,DU-145,6,30
sp1,AGE-RAGE signaling pathway in diabetic complications,0.018741238233999986,DU-145,6,31
sp23,NF-kappa B signaling pathway,0.018626099789999975,DU-145,6,32
sp13,Glucagon signaling pathway,0.01842062353339166,DU-145,6,33
sp6,C-type lectin receptor signaling pathway,0.0184185746,DU-145,6,34
sp28,PI3K-Akt signaling pathway,0.014512684650825954,DU-145,6,35
sp34,Ras signaling pathway,0.013983470563333319,DU-145,6,36
sp22,MAPK signaling pathway,0.013481503395302309,DU-145,6,37
sp44,Wnt signaling pathway,0.013133963003292915,DU-145,6,38
sp35,Relaxin signaling pathway,0.012637491789999978,DU-145,6,39
sp4,Apelin signaling pathway,0.01089391594266665,DU-145,6,40
sp8,Chemokine signaling pathway,0.010221229001111104,DU-145,6,41
sp48,p53 signaling pathway,0.0102002652083333,DU-145,6,42
sp21,JAK-STAT signaling pathway,0.009596144693846127,DU-145,6,43
sp45,cAMP signaling pathway,0.009023687467878773,DU-145,6,44
