"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.123858294
21,"ADCY1","gene",2.871311504
22,"ADCY2","gene",2.988967154
23,"ADCY3","gene",2.698210166
24,"ADCY4","gene",2.461956354
25,"ADCY5","gene",2.461723316
26,"ADCY6","gene",2.341577154
27,"ADCY7","gene",2.341638642
28,"ADCY8","gene",2.871362104
29,"ADCY9","gene",2.387076262
49,"AKT1","gene",1.924798242
51,"AKT2","gene",1.928126704
60,"APC","gene",0.29319917
61,"APC2","gene",0.294387284
65,"ARAP3","gene",0.507695998
68,"ARHGDIA","gene",0.409655622
69,"ARHGDIB","gene",0.516828698
70,"ARHGDIG","gene",0.5166073
71,"ARHGEF12","gene",0.469096344
72,"ARNT","gene",0.533336164
75,"ATF2","gene",0.498164284
76,"ATF4","gene",28.735736992
109,"AXIN1","gene",0.278356314
110,"AXIN2","gene",0.591199578
112,"BAD","gene",0.688600614
118,"BCL2","gene",0.530537312
119,"BCL2L1","gene",1.356879868
164,"CALM2","gene",31.413828614
167,"CAMK1","gene",0.78179559
168,"CAMK1D","gene",0.784149974
169,"CAMK2A","gene",1.80645236
170,"CAMK2B","gene",1.806515002
171,"CAMK2D","gene",1.7027725
172,"CAMK2G","gene",1.710432634
173,"CAMK4","gene",1.707124308
174,"CAMKK2","gene",0.380243884
184,"CASR","gene",1.73680514
193,"CCL5","gene",0.411551216
197,"CCND1","gene",12.127333436
214,"CDC42","gene",2.79515729
218,"CDK4","gene",0.345165254
233,"CHRM1","gene",0.384095374
235,"CHUK","gene",0.209439616
239,"CNR1","gene",0.54001309
241,"COL1A1","gene",0.203163582
242,"COL1A2","gene",0.204010688
254,"CPT1A","gene",0.502000252
255,"CPT1B","gene",0.526484646
256,"CPT1C","gene",0.526543438
258,"CREB1","gene",0.524040898
259,"CREB3","gene",0.448849516
260,"CREB3L1","gene",0.526117546
261,"CREB3L2","gene",0.46913533
262,"CREB3L3","gene",0.526112214
263,"CREB3L4","gene",0.511845038
264,"CREB5","gene",0.526082598
265,"CREBBP","gene",1.050991554
268,"CRTC2","gene",0.513006948
270,"CSF3","gene",0.27344419
272,"CSNK1D","gene",0.320388558
273,"CSNK1E","gene",0.319392422
282,"CTNNA1","gene",0.320335378
283,"CTNNA2","gene",0.339924002
284,"CTNNB1","gene",2.227598574
292,"CXCL1","gene",0.273337904
296,"CXCL2","gene",0.2733311
297,"CXCL3","gene",0.273331088
308,"DAAM1","gene",0.505909016
309,"DAAM2","gene",0.50811273
337,"DRD2","gene",0.524469532
372,"EGFR","gene",0.351633962
375,"EGR1","gene",2.020788688
381,"EIF4E","gene",1.28200578
382,"EIF4E1B","gene",1.344277072
383,"EIF4E2","gene",1.265843904
384,"EIF4EBP1","gene",5.085109398
388,"ENAH","gene",0.53137245
393,"EP300","gene",1.04037433
404,"ETS2","gene",0.687110692
407,"EVL","gene",0.531372332
410,"F2R","gene",0.371048888
455,"FOS","gene",19.382997392
458,"FOXO1","gene",0.413800344
459,"FOXO3","gene",0.405280562
479,"G6PC3","gene",0.755598692
488,"GAPDH","gene",2.133344596
491,"GCGR","gene",0.460987406
502,"GLI1","gene",0.435794354
503,"GLI2","gene",0.431386712
504,"GLI3","gene",0.436066482
506,"GNA11","gene",0.568768648
507,"GNA12","gene",0.969704472
508,"GNA13","gene",0.91915147
511,"GNAI1","gene",0.60805168
512,"GNAI2","gene",1.656905332
513,"GNAI3","gene",0.601122652
515,"GNAO1","gene",0.351293236
516,"GNAQ","gene",0.904825212
517,"GNAS","gene",12.42754827
518,"GNB1","gene",0.625612656
519,"GNB2","gene",20.82902712
520,"GNB3","gene",0.386466446
521,"GNB4","gene",0.386642754
522,"GNB5","gene",0.37550227
523,"GNG10","gene",0.36875428
524,"GNG11","gene",0.386660786
525,"GNG13","gene",0.386161116
526,"GNG4","gene",0.386574126
527,"GNG5","gene",0.342842396
528,"GNG7","gene",0.386458718
529,"GNG8","gene",0.386141302
530,"GNGT2","gene",0.386654354
533,"GRB2","gene",1.047338122
557,"GSK3B","gene",0.621924128
578,"HIF1A","gene",0.533336104
584,"HNF4A","gene",0.678070262
588,"HRAS","gene",0.816563838
599,"HSPA8","gene",0.882650134
613,"IFNAR1","gene",1.327471682
614,"IFNAR2","gene",1.272062046
621,"IKBKB","gene",0.51666256
626,"IL12A","gene",0.41132788
627,"IL12B","gene",0.411337462
629,"IL13","gene",0.27379561
686,"JAK1","gene",1.639860002
690,"JUN","gene",0.814484126
711,"KRAS","gene",0.824237416
734,"LAT","gene",4.22402136
738,"LCN2","gene",0.231771528
743,"LEF1","gene",0.407912542
760,"LPAR1","gene",0.386007834
761,"LPAR2","gene",0.369352646
762,"LPAR3","gene",0.386451714
763,"LPAR5","gene",0.386309812
781,"MAP2K1","gene",1.089260878
782,"MAP2K2","gene",5.576588355
783,"MAP2K3","gene",0.41367618
784,"MAP2K4","gene",0.414975228
785,"MAP2K5","gene",0.909098488
786,"MAP2K6","gene",0.433582474
787,"MAP2K7","gene",0.415002384
788,"MAP3K1","gene",0.380821224
802,"MAPK1","gene",5.154356212
803,"MAPK11","gene",1.492867932
804,"MAPK12","gene",1.482472854
805,"MAPK13","gene",1.396611336
806,"MAPK14","gene",1.456964918
807,"MAPK15","gene",0.272341044
808,"MAPK3","gene",6.700154241
809,"MAPK4","gene",0.272367654
810,"MAPK6","gene",0.264187496
811,"MAPK7","gene",2.63102726
812,"MAPK8","gene",3.630183738
816,"MAPK9","gene",3.713953082
818,"MAPKAPK2","gene",0.926676844
819,"MAPKAPK3","gene",0.465143164
848,"MKNK1","gene",0.52526392
849,"MKNK2","gene",0.43764497
858,"MTOR","gene",1.101357046
859,"MUC5B","gene",0.273376296
864,"MYL6","gene",0.498561452
865,"MYL6B","gene",0.531390608
866,"MYL9","gene",0.531393342
867,"MYLK","gene",1.233660938
868,"MYLK3","gene",1.233712388
870,"NCK1","gene",0.325098398
871,"NCK2","gene",0.575458366
881,"NFATC1","gene",0.61434858
882,"NFATC2","gene",0.60631203
883,"NFATC3","gene",0.579702892
884,"NFATC4","gene",0.270860526
885,"NFKB1","gene",1.5237563848
887,"NFKBIA","gene",2.2697734428
890,"NGFR","gene",0.50651342
901,"NOS1","gene",0.419277768
902,"NOS3","gene",2.811999692
916,"NR4A1","gene",1.022792292
937,"OXTR","gene",0.512209408
939,"PAK1","gene",1.286767336
940,"PAK2","gene",1.245306386
947,"PCK2","gene",3.598296176
950,"PDE1B","gene",0.419187736
951,"PDE1C","gene",0.41920358
953,"PDE3B","gene",1.905396782
974,"PFN1","gene",0.447319064
975,"PFN2","gene",0.493029044
976,"PFN3","gene",0.531372318
977,"PFN4","gene",0.531372298
981,"PHKB","gene",0.405958306
982,"PHKG1","gene",0.418820964
983,"PHKG2","gene",0.405946484
991,"PIK3CA","gene",2.603060942
992,"PIK3CD","gene",2.637169542
993,"PIK3R1","gene",2.603060926
994,"PIK3R2","gene",2.636832028
995,"PIK3R3","gene",2.579573648
997,"PIK3R5","gene",0.386481512
1002,"PKN1","gene",1.961297564
1011,"PLCB1","gene",1.39404478
1012,"PLCB2","gene",1.388318542
1013,"PLCB3","gene",3.072391638
1014,"PLCB4","gene",1.159624638
1018,"PLCG1","gene",2.012167154
1019,"PLCG2","gene",0.830924422
1020,"PLD1","gene",0.782313648
1021,"PLD2","gene",0.713017528
1035,"PPARGC1A","gene",0.526498194
1040,"PPP1CA","gene",0.322152268
1041,"PPP1CB","gene",0.319741826
1042,"PPP1CC","gene",0.35798054
1047,"PPP1R3B","gene",0.371874286
1048,"PPP1R3C","gene",0.3831347
1049,"PPP1R3D","gene",0.376632048
1050,"PPP1R3E","gene",0.374504044
1063,"PPP3CA","gene",1.2070775
1064,"PPP3CC","gene",1.230015356
1065,"PPP3R1","gene",3.247628182
1066,"PPP3R2","gene",1.249116272
1072,"PRKAA1","gene",0.38802229
1073,"PRKAA2","gene",0.404455864
1074,"PRKAB1","gene",0.39386451
1075,"PRKAB2","gene",0.392281264
1076,"PRKACA","gene",2.723214104
1077,"PRKACB","gene",2.874328892
1078,"PRKACG","gene",2.989750978
1079,"PRKAG1","gene",0.392272956
1080,"PRKAG2","gene",0.397867626
1081,"PRKAG3","gene",0.404411324
1092,"PRKG1","gene",0.50710291
1093,"PRKG2","gene",0.50712901
1106,"PTGS2","gene",0.271197348
1108,"PTK2B","gene",0.512469614
1119,"PYGB","gene",0.356925776
1120,"PYGL","gene",0.415367564
1121,"PYGM","gene",0.425188984
1129,"RAC1","gene",16.997920682
1130,"RAC3","gene",1.185439392
1131,"RAF1","gene",0.974413712
1151,"RASGRF1","gene",0.365373726
1152,"RASGRF2","gene",0.365299498
1170,"RELA","gene",1.508213486
1180,"RHEB","gene",1.291413028
1181,"RHOA","gene",20.79152566
1191,"ROCK1","gene",3.46880376
1192,"ROCK2","gene",1.973182006
1197,"RPS6KA1","gene",0.922004262
1198,"RPS6KA2","gene",1.055957584
1199,"RPS6KA4","gene",0.979154216
1200,"RPS6KA5","gene",1.5907782
1206,"RRAS","gene",0.509014054
1222,"S100A9","gene",0.273405326
1255,"SHC2","gene",0.239211702
1256,"SHC4","gene",0.239029214
1261,"SIK1","gene",0.527114312
1314,"SRC","gene",0.383392364
1321,"STAT1","gene",3.880427576
1322,"STAT2","gene",0.631041032
1323,"STAT3","gene",0.808683356
1324,"STAT5A","gene",1.547221226
1325,"STAT5B","gene",1.248417378
1326,"STAT6","gene",0.40206203
1331,"STK3","gene",0.531352378
1355,"TCF3","gene",0.262978844
1356,"TCF7","gene",0.715399146
1357,"TCF7L1","gene",0.421456178
1358,"TCF7L2","gene",0.410694886
1385,"THRA","gene",0.531370068
1396,"TLR2","gene",0.872603864
1399,"TNF","gene",1.093609548
1427,"TSC1","gene",0.313905382
1428,"TSC2","gene",0.31193948
1435,"TYK2","gene",0.436836706
1444,"VASP","gene",0.493034026
1445,"VAV2","gene",2.401219484
1446,"VAV3","gene",2.895879616
1450,"VEGFA","gene",0.467617928
1451,"VEGFB","gene",0.46242103
1452,"VEGFC","gene",0.53021371
1478,"YWHAB","gene",0.281692848
1479,"YWHAE","gene",3.683775748
1480,"YWHAG","gene",0.281854808
1481,"YWHAH","gene",0.314664322
1482,"YWHAQ","gene",0.282437234
1483,"YWHAZ","gene",0.287877918
1484,"ZAP70","gene",1.67785031
