DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1216,,,,
1501.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1218,,,,
1501.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1145,,,,
1501.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1217,,,,
1501.0,1.0,0.862492734,1490.0,1.0,0.243663946,HS 578T,37.77777777777778,617,1490,1106,1106.0,PTGS2,gene,0.243663946
1501.0,1.0,0.862492734,1490.0,1.0,0.243663946,HS 578T,37.77777777777778,617,1490,965,,,,
1501.0,1.0,0.862492734,1500.0,1.0,0.4390164492,HS 578T,29.0,743,1500,707,707.0,KIT,gene,0.4390164492
1501.0,1.0,0.862492734,1500.0,1.0,0.4390164492,HS 578T,29.0,743,1500,1,,,,
1493.0,1.0,0.862492734,1490.0,1.0,0.243663946,HS 578T,20.88888888888889,95,1490,965,,,,
1493.0,1.0,0.862492734,1490.0,1.0,0.243663946,HS 578T,20.88888888888889,95,1490,1106,1106.0,PTGS2,gene,0.243663946
1495.0,1.0,0.41267143,1494.0,1.0,1.557663044,HS 578T,20.88888888888889,1920,1494,858,858.0,MTOR,gene,1.557663044
1493.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1145,,,,
1493.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1216,,,,
1493.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1217,,,,
1493.0,1.0,0.862492734,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1218,,,,
1499.0,1.0,0.41267143,1494.0,1.0,1.557663044,HS 578T,17.88888888888889,2714,1494,858,858.0,MTOR,gene,1.557663044
1493.0,1.0,0.862492734,1500.0,1.0,0.4390164492,HS 578T,12.555555555555555,2769,1500,707,707.0,KIT,gene,0.4390164492
1493.0,1.0,0.862492734,1500.0,1.0,0.4390164492,HS 578T,12.555555555555555,2769,1500,1,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,707,707.0,KIT,gene,0.4390164492
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,468,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,737,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,774,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,806,806.0,MAPK14,gene,1.577126868
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,1,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,394,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,442,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,1325,1325.0,STAT5B,gene,0.37949608
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,1314,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,2,,,,
1495.0,1.0,0.41267143,1492.0,4.0,3.2563461071999997,HS 578T,12.11111111111111,2242,1492,599,599.0,HSPA8,gene,0.86070671
1495.0,1.0,0.41267143,1505.0,0.0,0.0,HS 578T,10.77777777777778,2471,1505,1145,,,,
1495.0,1.0,0.41267143,1505.0,0.0,0.0,HS 578T,10.77777777777778,2471,1505,1218,,,,
1495.0,1.0,0.41267143,1505.0,0.0,0.0,HS 578T,10.77777777777778,2471,1505,1216,,,,
1495.0,1.0,0.41267143,1505.0,0.0,0.0,HS 578T,10.77777777777778,2471,1505,1217,,,,
1503.0,1.0,1.557663044,1490.0,1.0,0.243663946,HS 578T,9.666666666666666,1186,1490,1106,1106.0,PTGS2,gene,0.243663946
1503.0,1.0,1.557663044,1490.0,1.0,0.243663946,HS 578T,9.666666666666666,1186,1490,965,,,,
1501.0,1.0,0.862492734,1491.0,0.0,0.0,HS 578T,9.444444444444445,1846,1491,1209,,,,
1501.0,1.0,0.862492734,1491.0,0.0,0.0,HS 578T,9.444444444444445,1846,1491,1208,,,,
1505.0,0.0,0.0,1490.0,1.0,0.243663946,HS 578T,9.333333333333334,776,1490,1106,1106.0,PTGS2,gene,0.243663946
1505.0,0.0,0.0,1490.0,1.0,0.243663946,HS 578T,9.333333333333334,776,1490,965,,,,
1495.0,1.0,0.41267143,1502.0,0.0,0.0,HS 578T,9.11111111111111,1024,1502,565,,,,
1495.0,1.0,0.41267143,1502.0,0.0,0.0,HS 578T,9.11111111111111,1024,1502,568,,,,
1495.0,1.0,0.41267143,1502.0,0.0,0.0,HS 578T,9.11111111111111,1024,1502,566,,,,
