DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,2.6393817418184184,Tretinoin,0.0,0.0,BT-549,38.11111111111112
Paclitaxel,2.0,2.6393817418184184,Celecoxib,0.0,0.0,BT-549,27.88888888888889
Docetaxel,2.0,2.6393817418184184,Tretinoin,0.0,0.0,BT-549,25.11111111111111
Fulvestrant,1.0,20.751944544728392,Everolimus,0.0,0.0,BT-549,23.33333333333333
Paclitaxel,2.0,2.6393817418184184,Nilotinib,2.0,2.919355396609585,BT-549,19.55555555555556
Docetaxel,2.0,2.6393817418184184,Celecoxib,0.0,0.0,BT-549,15.444444444444445
Mitotane,1.0,20.751944544728392,Everolimus,0.0,0.0,BT-549,14.666666666666666
Everolimus,0.0,0.0,Paclitaxel,2.0,2.6393817418184184,BT-549,11.11111111111111
Docetaxel,2.0,2.6393817418184184,Nilotinib,2.0,2.919355396609585,BT-549,10.77777777777778
Fulvestrant,1.0,20.751944544728392,Romidepsin,3.0,13.31268973640522,BT-549,10.0
Everolimus,0.0,0.0,Docetaxel,2.0,2.6393817418184184,BT-549,6.444444444444445
Gefitinib,1.0,2.641189245923875,Lenalidomide,0.0,0.0,BT-549,5.0
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.641189245923875,BT-549,4.333333333333333
Dasatinib,10.0,13.169110162801521,Paclitaxel,2.0,2.6393817418184184,BT-549,3.6666666666666665
Romidepsin,3.0,13.31268973640522,Tretinoin,0.0,0.0,BT-549,3.555555555555556
Romidepsin,3.0,13.31268973640522,Celecoxib,0.0,0.0,BT-549,3.333333333333333
Paclitaxel,2.0,2.6393817418184184,Sirolimus,1.0,4.435227895905457,BT-549,2.2222222222222223
Romidepsin,3.0,13.31268973640522,Cladribine,0.0,0.0,BT-549,1.8888888888888888
Fulvestrant,1.0,20.751944544728392,Tretinoin,0.0,0.0,BT-549,1.6666666666666667
Sirolimus,1.0,4.435227895905457,Cladribine,0.0,0.0,BT-549,1.5555555555555556
Thalidomide,1.0,4.556238739194269,Sirolimus,1.0,4.435227895905457,BT-549,1.4444444444444444
Paclitaxel,2.0,2.6393817418184184,Cladribine,0.0,0.0,BT-549,1.3333333333333333
Dasatinib,10.0,13.169110162801521,Sirolimus,1.0,4.435227895905457,BT-549,1.0
Docetaxel,2.0,2.6393817418184184,Sirolimus,1.0,4.435227895905457,BT-549,1.0
Everolimus,0.0,0.0,Sirolimus,1.0,4.435227895905457,BT-549,1.0
Everolimus,0.0,0.0,Romidepsin,3.0,13.31268973640522,BT-549,1.0
Docetaxel,2.0,2.6393817418184184,Cladribine,0.0,0.0,BT-549,0.8888888888888888
Romidepsin,3.0,13.31268973640522,Paclitaxel,2.0,2.6393817418184184,BT-549,0.5555555555555556
Docetaxel,2.0,2.6393817418184184,Fulvestrant,1.0,20.751944544728392,BT-549,0.5555555555555556
Dasatinib,10.0,13.169110162801521,Cladribine,0.0,0.0,BT-549,0.5555555555555556
Sirolimus,1.0,4.435227895905457,Mitotane,1.0,20.751944544728392,BT-549,0.4444444444444444
Romidepsin,3.0,13.31268973640522,Sirolimus,1.0,4.435227895905457,BT-549,0.4444444444444444
Nilotinib,2.0,2.919355396609585,Mitotane,1.0,20.751944544728392,BT-549,-0.2222222222222222
Vorinostat,3.0,13.31268997066359,Romidepsin,3.0,13.31268973640522,BT-549,-0.6666666666666666
Thalidomide,1.0,4.556238739194269,Paclitaxel,2.0,2.6393817418184184,BT-549,-0.6666666666666666
Vorinostat,3.0,13.31268997066359,Celecoxib,0.0,0.0,BT-549,-1.3333333333333333
Dasatinib,10.0,13.169110162801521,Docetaxel,2.0,2.6393817418184184,BT-549,-1.3333333333333333
Fulvestrant,1.0,20.751944544728392,Vorinostat,3.0,13.31268997066359,BT-549,-1.4444444444444444
Romidepsin,3.0,13.31268973640522,Docetaxel,2.0,2.6393817418184184,BT-549,-2.2222222222222223
Dasatinib,10.0,13.169110162801521,Vorinostat,3.0,13.31268997066359,BT-549,-2.4444444444444446
Romidepsin,3.0,13.31268973640522,Nilotinib,2.0,2.919355396609585,BT-549,-2.4444444444444446
Fulvestrant,1.0,20.751944544728392,Dasatinib,10.0,13.169110162801521,BT-549,-2.555555555555556
Fulvestrant,1.0,20.751944544728392,Sirolimus,1.0,4.435227895905457,BT-549,-2.555555555555556
