DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1499.0,1.0,0.0,1493.0,2.0,0.0,SR,31.22222222222222,1168,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1493.0,2.0,0.0,SR,31.22222222222222,1168,1499,980,,,
1499.0,1.0,0.0,1491.0,0.0,0.0,SR,7.333333333333333,2046,1499,980,,,
1499.0,1.0,0.0,1491.0,0.0,0.0,SR,7.333333333333333,2046,1499,401,401.0,ITGB1,0.0
1498.0,0.0,0.0,1496.0,1.0,0.0,SR,5.111111111111111,2258,1498,980,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,SR,2.111111111111111,2670,1491,1209,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,SR,2.111111111111111,2670,1491,1208,,,
1496.0,1.0,0.0,1497.0,0.0,0.0,SR,0.1111111111111111,2270,1496,372,372.0,IL15RA,0.0
1499.0,1.0,0.0,1503.0,1.0,0.0,SR,-1.7777777777777777,24,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1503.0,1.0,0.0,SR,-1.7777777777777777,24,1499,980,,,
1495.0,1.0,0.0,1491.0,0.0,0.0,SR,-3.0,254,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1502.0,3.0,13.33443915343436,SR,-3.2222222222222223,2687,1495,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1494.0,0.0,0.0,SR,-3.6666666666666665,562,1499,980,,,
1499.0,1.0,0.0,1494.0,0.0,0.0,SR,-3.6666666666666665,562,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1505.0,0.0,0.0,SR,-4.111111111111111,1680,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1505.0,0.0,0.0,SR,-4.111111111111111,1680,1499,980,,,
1495.0,1.0,0.0,1501.0,2.0,0.0,SR,-4.111111111111111,1146,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1503.0,1.0,0.0,SR,-4.666666666666667,1784,1495,401,401.0,ITGB1,0.0
1505.0,0.0,0.0,1490.0,0.0,0.0,SR,-6.555555555555555,1189,1505,1216,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,SR,-6.555555555555555,1189,1505,1145,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,SR,-6.555555555555555,1189,1505,1218,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,SR,-6.555555555555555,1189,1505,1217,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,SR,-8.11111111111111,1251,1505,1145,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,SR,-8.11111111111111,1251,1505,1216,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,SR,-8.11111111111111,1251,1505,1217,,,
1505.0,0.0,0.0,1491.0,0.0,0.0,SR,-8.11111111111111,1251,1505,1218,,,
1495.0,1.0,0.0,1506.0,3.0,13.33443915343436,SR,-8.333333333333334,1520,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1492.0,10.0,7.211982129774266,SR,-8.444444444444445,2646,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1505.0,0.0,0.0,SR,-8.555555555555555,1037,1495,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1492.0,10.0,7.211982129774266,SR,-11.333333333333334,2058,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1492.0,10.0,7.211982129774266,SR,-11.333333333333334,2058,1499,980,,,
1495.0,1.0,0.0,1490.0,0.0,0.0,SR,-12.444444444444445,2088,1495,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1500.0,2.0,7.145468192675453,SR,-12.77777777777778,299,1499,980,,,
1499.0,1.0,0.0,1500.0,2.0,7.145468192675453,SR,-12.77777777777778,299,1499,401,401.0,ITGB1,0.0
1498.0,0.0,0.0,1497.0,0.0,0.0,SR,-15.444444444444445,2261,1498,980,,,
1495.0,1.0,0.0,1500.0,2.0,7.145468192675453,SR,-15.555555555555555,2631,1495,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1490.0,0.0,0.0,SR,-17.0,414,1499,980,,,
1499.0,1.0,0.0,1490.0,0.0,0.0,SR,-17.0,414,1499,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1494.0,0.0,0.0,SR,-17.0,2677,1495,401,401.0,ITGB1,0.0
