SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.00000801290383,A549/ATCC,2,1
sp22,MAPK signaling pathway,220.00000618821517,A549/ATCC,2,2
sp34,Ras signaling pathway,171.00000409074306,A549/ATCC,2,3
sp33,Rap1 signaling pathway,170.00000533573277,A549/ATCC,2,4
sp45,cAMP signaling pathway,162.00000776127965,A549/ATCC,2,5
sp7,Calcium signaling pathway,135.00000399780794,A549/ATCC,2,6
sp44,Wnt signaling pathway,133.00000660092687,A549/ATCC,2,7
sp17,Hippo signaling pathway,131.00000368884878,A549/ATCC,2,8
sp47,mTOR signaling pathway,127.00000391910551,A549/ATCC,2,9
sp8,Chemokine signaling pathway,124.00000319733388,A549/ATCC,2,10
sp27,Oxytocin signaling pathway,117.00000376294145,A549/ATCC,2,11
sp46,cGMP-PKG signaling pathway,109.00000388948794,A549/ATCC,2,12
sp35,Relaxin signaling pathway,102.00000263097994,A549/ATCC,2,13
sp20,Insulin signaling pathway,101.00000308449096,A549/ATCC,2,14
sp25,Neurotrophin signaling pathway,100.00000321053794,A549/ATCC,2,15
sp12,FoxO signaling pathway,96.00000386037993,A549/ATCC,2,16
sp4,Apelin signaling pathway,96.00000313668633,A549/ATCC,2,17
sp41,Thyroid hormone signaling pathway,96.00000265964628,A549/ATCC,2,18
sp21,JAK-STAT signaling pathway,94.00000466889989,A549/ATCC,2,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000245603997,A549/ATCC,2,20
sp10,Estrogen signaling pathway,89.00000392304865,A549/ATCC,2,21
sp30,Phospholipase D signaling pathway,86.00000326907796,A549/ATCC,2,22
sp24,NOD-like receptor signaling pathway,85.00000220722802,A549/ATCC,2,23
sp15,HIF-1 signaling pathway,81.00000196385356,A549/ATCC,2,24
sp37,Sphingolipid signaling pathway,77.00000232915997,A549/ATCC,2,25
sp2,AMPK signaling pathway,75.00000395783195,A549/ATCC,2,26
sp39,TGF-beta signaling pathway,73.00000320639995,A549/ATCC,2,27
sp38,T cell receptor signaling pathway,73.00000229613998,A549/ATCC,2,28
sp6,C-type lectin receptor signaling pathway,72.00000210373597,A549/ATCC,2,29
sp13,Glucagon signaling pathway,69.00000213989375,A549/ATCC,2,30
sp14,GnRH signaling pathway,68.00000134233998,A549/ATCC,2,31
sp48,p53 signaling pathway,65.00000201547975,A549/ATCC,2,32
sp9,ErbB signaling pathway,64.00000195721998,A549/ATCC,2,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.000001686971366,A549/ATCC,2,34
sp40,TNF signaling pathway,59.00000172509998,A549/ATCC,2,35
sp23,NF-kappa B signaling pathway,59.00000133617997,A549/ATCC,2,36
sp31,Prolactin signaling pathway,57.000002618079975,A549/ATCC,2,37
sp42,Toll-like receptor signaling pathway,57.000001244479975,A549/ATCC,2,38
sp19,IL-17 signaling pathway,56.00000162389996,A549/ATCC,2,39
sp5,B cell receptor signaling pathway,52.00000167759999,A549/ATCC,2,40
sp26,Notch signaling pathway,50.000001233699955,A549/ATCC,2,41
sp43,VEGF signaling pathway,49.00000227347998,A549/ATCC,2,42
sp16,Hedgehog signaling pathway,48.000001023819976,A549/ATCC,2,43
sp29,PPAR signaling pathway,44.00000137861897,A549/ATCC,2,44
sp3,Adipocytokine signaling pathway,44.00000104673998,A549/ATCC,2,45
sp11,Fc epsilon RI signaling pathway,42.00000120347999,A549/ATCC,2,46
sp32,RIG-I-like receptor signaling pathway,40.00000099649999,A549/ATCC,2,47
sp18,Hippo signaling pathway - multiple species,26.00000092779999,A549/ATCC,2,48
