SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000124330881,HCT-116,8,1
sp22,MAPK signaling pathway,220.00001068759622,HCT-116,8,2
sp34,Ras signaling pathway,171.00000709249386,HCT-116,8,3
sp33,Rap1 signaling pathway,170.00001022049912,HCT-116,8,4
sp45,cAMP signaling pathway,162.00000307625785,HCT-116,8,5
sp7,Calcium signaling pathway,135.00000510963991,HCT-116,8,6
sp44,Wnt signaling pathway,133.00000259569188,HCT-116,8,7
sp17,Hippo signaling pathway,131.0000059401083,HCT-116,8,8
sp47,mTOR signaling pathway,127.00000417431093,HCT-116,8,9
sp8,Chemokine signaling pathway,124.00000525138788,HCT-116,8,10
sp27,Oxytocin signaling pathway,117.00000319221904,HCT-116,8,11
sp46,cGMP-PKG signaling pathway,109.00000212308393,HCT-116,8,12
sp35,Relaxin signaling pathway,102.00000273248995,HCT-116,8,13
sp20,Insulin signaling pathway,101.00000313582734,HCT-116,8,14
sp25,Neurotrophin signaling pathway,100.00000214234593,HCT-116,8,15
sp4,Apelin signaling pathway,96.00000336379047,HCT-116,8,16
sp12,FoxO signaling pathway,96.00000305048192,HCT-116,8,17
sp41,Thyroid hormone signaling pathway,96.00000268620725,HCT-116,8,18
sp21,JAK-STAT signaling pathway,94.00000206509989,HCT-116,8,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000253907997,HCT-116,8,20
sp10,Estrogen signaling pathway,89.00000309239594,HCT-116,8,21
sp30,Phospholipase D signaling pathway,86.00000377047397,HCT-116,8,22
sp24,NOD-like receptor signaling pathway,85.00000266129382,HCT-116,8,23
sp15,HIF-1 signaling pathway,81.00000268230019,HCT-116,8,24
sp37,Sphingolipid signaling pathway,77.00000183881997,HCT-116,8,25
sp2,AMPK signaling pathway,75.00000225817679,HCT-116,8,26
sp39,TGF-beta signaling pathway,73.00000340782996,HCT-116,8,27
sp38,T cell receptor signaling pathway,73.00000203591998,HCT-116,8,28
sp6,C-type lectin receptor signaling pathway,72.00000225289998,HCT-116,8,29
sp13,Glucagon signaling pathway,69.00000165582595,HCT-116,8,30
sp14,GnRH signaling pathway,68.00000215329999,HCT-116,8,31
sp48,p53 signaling pathway,65.00000288197194,HCT-116,8,32
sp9,ErbB signaling pathway,64.00000324999998,HCT-116,8,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000175233996,HCT-116,8,34
sp23,NF-kappa B signaling pathway,59.00000207803997,HCT-116,8,35
sp40,TNF signaling pathway,59.00000173155998,HCT-116,8,36
sp31,Prolactin signaling pathway,57.00000198359998,HCT-116,8,37
sp42,Toll-like receptor signaling pathway,57.000001615739976,HCT-116,8,38
sp19,IL-17 signaling pathway,56.00000128723996,HCT-116,8,39
sp5,B cell receptor signaling pathway,52.00000134399999,HCT-116,8,40
sp26,Notch signaling pathway,50.00000113197995,HCT-116,8,41
sp43,VEGF signaling pathway,49.000000697399976,HCT-116,8,42
sp16,Hedgehog signaling pathway,48.00000277709997,HCT-116,8,43
sp3,Adipocytokine signaling pathway,44.00000124491998,HCT-116,8,44
sp29,PPAR signaling pathway,44.00000068103597,HCT-116,8,45
sp11,Fc epsilon RI signaling pathway,42.00000101921999,HCT-116,8,46
sp32,RIG-I-like receptor signaling pathway,40.00000124199999,HCT-116,8,47
sp18,Hippo signaling pathway - multiple species,26.000000750099993,HCT-116,8,48
