DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,23.782650242977613,Tretinoin,4.0,48.61929056940881,MDA-MB-468,32.55555555555556
Fulvestrant,1.0,10.789849637684563,Everolimus,1.0,0.09959835751153308,MDA-MB-468,28.444444444444443
Paclitaxel,2.0,23.782650242977613,Celecoxib,2.0,18.58024723051571,MDA-MB-468,27.88888888888889
Paclitaxel,2.0,23.782650242977613,Nilotinib,2.0,1.536490258666811,MDA-MB-468,27.77777777777778
Docetaxel,2.0,23.782650242977613,Tretinoin,4.0,48.61929056940881,MDA-MB-468,24.77777777777778
Sirolimus,2.0,1.7911011570112316,Celecoxib,2.0,18.58024723051571,MDA-MB-468,20.11111111111111
Docetaxel,2.0,23.782650242977613,Celecoxib,2.0,18.58024723051571,MDA-MB-468,18.666666666666668
Sirolimus,2.0,1.7911011570112316,Tretinoin,4.0,48.61929056940881,MDA-MB-468,16.11111111111111
Everolimus,1.0,0.09959835751153308,Docetaxel,2.0,23.782650242977613,MDA-MB-468,10.444444444444445
Sirolimus,2.0,1.7911011570112316,Mitotane,2.0,11.885199263588929,MDA-MB-468,10.0
Docetaxel,2.0,23.782650242977613,Fulvestrant,1.0,10.789849637684563,MDA-MB-468,9.11111111111111
Paclitaxel,2.0,23.782650242977613,Cladribine,2.0,0.2303189799961461,MDA-MB-468,8.333333333333334
Docetaxel,2.0,23.782650242977613,Nilotinib,2.0,1.536490258666811,MDA-MB-468,8.222222222222221
Everolimus,1.0,0.09959835751153308,Paclitaxel,2.0,23.782650242977613,MDA-MB-468,8.222222222222221
Mitotane,2.0,11.885199263588929,Docetaxel,2.0,23.782650242977613,MDA-MB-468,7.666666666666667
Thalidomide,4.0,12.134658311416917,Docetaxel,2.0,23.782650242977613,MDA-MB-468,7.444444444444445
Thalidomide,4.0,12.134658311416917,Sirolimus,2.0,1.7911011570112316,MDA-MB-468,6.333333333333333
Vorinostat,3.0,6.532647786557231,Romidepsin,3.0,6.706341847980141,MDA-MB-468,5.333333333333333
Megestrol acetate,1.0,1.095349625904365,Gefitinib,1.0,3.1235038186293775,MDA-MB-468,5.333333333333333
