DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,0.0,0.0,1502.0,0.0,0.0,NCI-H23,5.888888888888889,665,1495,401,,,,
1503.0,2.0,3.4732565311999997,1499.0,0.0,0.0,NCI-H23,3.4444444444444446,1565,1503,858,858.0,MTOR,gene,1.64911167
1503.0,2.0,3.4732565311999997,1499.0,0.0,0.0,NCI-H23,3.4444444444444446,1565,1503,429,429.0,FGF2,gene,1.8241448612
1504.0,1.0,4.235593734,1501.0,0.0,0.0,NCI-H23,2.888888888888889,2743,1504,885,885.0,NFKB1,gene,4.235593734
1504.0,1.0,4.235593734,1501.0,0.0,0.0,NCI-H23,2.888888888888889,2743,1504,1399,,,,
1504.0,1.0,4.235593734,1501.0,0.0,0.0,NCI-H23,2.888888888888889,2743,1504,1106,,,,
1504.0,1.0,4.235593734,1501.0,0.0,0.0,NCI-H23,2.888888888888889,2743,1504,439,,,,
1499.0,0.0,0.0,1505.0,0.0,0.0,NCI-H23,2.0,898,1499,401,,,,
1499.0,0.0,0.0,1505.0,0.0,0.0,NCI-H23,2.0,898,1499,980,,,,
1499.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.3333333333333333,1652,1499,401,,,,
1499.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.3333333333333333,1652,1499,980,,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.1111111111111112,1224,1491,1208,,,,
1491.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.1111111111111112,1224,1491,1209,,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.0,2425,1505,1218,,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.0,2425,1505,1217,,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.0,2425,1505,1216,,,,
1505.0,0.0,0.0,1490.0,0.0,0.0,NCI-H23,1.0,2425,1505,1145,,,,
