DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1501,118,118.0,BCL2,gene,0.628665492
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1501,821,,,,
1501.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,27.88888888888889,1744,1501,118,118.0,BCL2,gene,0.628665492
1501.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,27.88888888888889,1744,1501,821,,,,
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1493,118,118.0,BCL2,gene,0.628665492
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1493,821,,,,
1495.0,1.0,0.245423202,1494.0,1.0,1.266293984,BT-549,23.33333333333333,1104,1495,401,401.0,ESR1,gene,0.245423202
1501.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,19.55555555555556,323,1501,821,,,,
1501.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,19.55555555555556,323,1501,118,118.0,BCL2,gene,0.628665492
1493.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,15.444444444444445,1515,1493,821,,,,
1493.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,15.444444444444445,1515,1493,118,118.0,BCL2,gene,0.628665492
1499.0,1.0,0.245423202,1494.0,1.0,1.266293984,BT-549,14.666666666666666,1491,1499,980,,,,
1499.0,1.0,0.245423202,1494.0,1.0,1.266293984,BT-549,14.666666666666666,1491,1499,401,401.0,ESR1,gene,0.245423202
1494.0,1.0,1.266293984,1501.0,1.0,0.628665492,BT-549,11.11111111111111,827,1494,858,858.0,MTOR,gene,1.266293984
1493.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,10.77777777777778,2176,1493,821,,,,
1493.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,10.77777777777778,2176,1493,118,118.0,BCL2,gene,0.628665492
1495.0,1.0,0.245423202,1502.0,0.0,0.0,BT-549,10.0,844,1495,401,401.0,ESR1,gene,0.245423202
1494.0,1.0,1.266293984,1493.0,1.0,0.628665492,BT-549,6.444444444444445,1417,1494,858,858.0,MTOR,gene,1.266293984
1496.0,1.0,0.835640608,1497.0,0.0,0.0,BT-549,5.0,263,1496,372,372.0,EGFR,gene,0.835640608
1498.0,0.0,0.0,1496.0,1.0,0.835640608,BT-549,4.333333333333333,2511,1498,980,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,468,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,774,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,737,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,1314,1314.0,SRC,gene,0.406324654
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,599,599.0,HSPA8,gene,1.06383865
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,394,394.0,EPHA2,gene,50.333301472
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,442,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,2,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,1,,,,
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,1325,1325.0,STAT5B,gene,0.311675284
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,707,707.0,KIT,gene,0.205686448
1492.0,6.0,54.09015532400001,1501.0,1.0,0.628665492,BT-549,3.6666666666666665,1647,1492,806,806.0,MAPK14,gene,1.769328816
1502.0,0.0,0.0,1505.0,0.0,0.0,BT-549,3.555555555555556,890,1502,565,,,,
1502.0,0.0,0.0,1505.0,0.0,0.0,BT-549,3.555555555555556,890,1502,568,,,,
1502.0,0.0,0.0,1505.0,0.0,0.0,BT-549,3.555555555555556,890,1502,566,,,,
1502.0,0.0,0.0,1490.0,0.0,0.0,BT-549,3.333333333333333,2219,1502,568,,,,
1502.0,0.0,0.0,1490.0,0.0,0.0,BT-549,3.333333333333333,2219,1502,565,,,,
1502.0,0.0,0.0,1490.0,0.0,0.0,BT-549,3.333333333333333,2219,1502,566,,,,
1501.0,1.0,0.628665492,1503.0,2.0,9.772013174000001,BT-549,2.2222222222222223,450,1501,118,118.0,BCL2,gene,0.628665492
1501.0,1.0,0.628665492,1503.0,2.0,9.772013174000001,BT-549,2.2222222222222223,450,1501,821,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,BT-549,1.8888888888888888,1672,1502,565,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,BT-549,1.8888888888888888,1672,1502,568,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,BT-549,1.8888888888888888,1672,1502,566,,,,
1495.0,1.0,0.245423202,1505.0,0.0,0.0,BT-549,1.6666666666666667,1361,1495,401,401.0,ESR1,gene,0.245423202
1503.0,2.0,9.772013174000001,1491.0,0.0,0.0,BT-549,1.5555555555555556,2379,1503,429,429.0,FGF2,gene,8.50571919
1503.0,2.0,9.772013174000001,1491.0,0.0,0.0,BT-549,1.5555555555555556,2379,1503,858,858.0,MTOR,gene,1.266293984
1504.0,3.0,3.566625842,1503.0,2.0,9.772013174000001,BT-549,1.4444444444444444,2723,1504,1106,,,,
1504.0,3.0,3.566625842,1503.0,2.0,9.772013174000001,BT-549,1.4444444444444444,2723,1504,885,885.0,NFKB1,gene,2.658197264
1504.0,3.0,3.566625842,1503.0,2.0,9.772013174000001,BT-549,1.4444444444444444,2723,1504,1399,1399.0,TNF,gene,0.55190047
1504.0,3.0,3.566625842,1503.0,2.0,9.772013174000001,BT-549,1.4444444444444444,2723,1504,439,439.0,FGFR2,gene,0.356528108
1501.0,1.0,0.628665492,1491.0,0.0,0.0,BT-549,1.3333333333333333,1885,1501,118,118.0,BCL2,gene,0.628665492
1501.0,1.0,0.628665492,1491.0,0.0,0.0,BT-549,1.3333333333333333,1885,1501,821,,,,
1494.0,1.0,1.266293984,1502.0,0.0,0.0,BT-549,1.0,1141,1494,858,858.0,MTOR,gene,1.266293984
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,442,,,,
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,1325,1325.0,STAT5B,gene,0.311675284
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,1314,1314.0,SRC,gene,0.406324654
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,774,,,,
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,737,,,,
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,707,707.0,KIT,gene,0.205686448
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,599,599.0,HSPA8,gene,1.06383865
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,468,,,,
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,394,394.0,EPHA2,gene,50.333301472
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,2,,,,
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,1,,,,
1493.0,1.0,0.628665492,1503.0,2.0,9.772013174000001,BT-549,1.0,2022,1493,821,,,,
1494.0,1.0,1.266293984,1503.0,2.0,9.772013174000001,BT-549,1.0,42,1494,858,858.0,MTOR,gene,1.266293984
1493.0,1.0,0.628665492,1503.0,2.0,9.772013174000001,BT-549,1.0,2022,1493,118,118.0,BCL2,gene,0.628665492
1492.0,6.0,54.09015532400001,1503.0,2.0,9.772013174000001,BT-549,1.0,725,1492,806,806.0,MAPK14,gene,1.769328816
1493.0,1.0,0.628665492,1491.0,0.0,0.0,BT-549,0.8888888888888888,168,1493,118,118.0,BCL2,gene,0.628665492
1493.0,1.0,0.628665492,1491.0,0.0,0.0,BT-549,0.8888888888888888,168,1493,821,,,,
1502.0,0.0,0.0,1501.0,1.0,0.628665492,BT-549,0.5555555555555556,2010,1502,568,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,1325,1325.0,STAT5B,gene,0.311675284
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,599,599.0,HSPA8,gene,1.06383865
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,468,,,,
1493.0,1.0,0.628665492,1495.0,1.0,0.245423202,BT-549,0.5555555555555556,1452,1493,118,118.0,BCL2,gene,0.628665492
1493.0,1.0,0.628665492,1495.0,1.0,0.245423202,BT-549,0.5555555555555556,1452,1493,821,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,1,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,2,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,394,394.0,EPHA2,gene,50.333301472
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,442,,,,
1502.0,0.0,0.0,1501.0,1.0,0.628665492,BT-549,0.5555555555555556,2010,1502,566,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,707,707.0,KIT,gene,0.205686448
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,737,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,774,,,,
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,806,806.0,MAPK14,gene,1.769328816
1492.0,6.0,54.09015532400001,1491.0,0.0,0.0,BT-549,0.5555555555555556,496,1492,1314,1314.0,SRC,gene,0.406324654
1502.0,0.0,0.0,1501.0,1.0,0.628665492,BT-549,0.5555555555555556,2010,1502,565,,,,
1502.0,0.0,0.0,1503.0,2.0,9.772013174000001,BT-549,0.4444444444444444,1133,1502,566,,,,
1502.0,0.0,0.0,1503.0,2.0,9.772013174000001,BT-549,0.4444444444444444,1133,1502,568,,,,
1502.0,0.0,0.0,1503.0,2.0,9.772013174000001,BT-549,0.4444444444444444,1133,1502,565,,,,
1503.0,2.0,9.772013174000001,1499.0,1.0,0.245423202,BT-549,0.4444444444444444,1397,1503,429,429.0,FGF2,gene,8.50571919
1503.0,2.0,9.772013174000001,1499.0,1.0,0.245423202,BT-549,0.4444444444444444,1397,1503,858,858.0,MTOR,gene,1.266293984
1500.0,1.0,0.205686448,1499.0,1.0,0.245423202,BT-549,-0.2222222222222222,1252,1500,707,707.0,KIT,gene,0.205686448
