DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,24.88888888888889,1179,1505,1216,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,24.88888888888889,1179,1505,1217,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,24.88888888888889,1179,1505,1218,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,24.88888888888889,1179,1505,1145,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-8,20.22222222222222,390,1490,1106,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-8,20.22222222222222,390,1490,965,,,
1501.0,2.0,0.0,1500.0,2.0,4.830770289729719,OVCAR-8,19.33333333333333,2403,1500,707,707.0,RPS6KA2,2.2941446258786264
1501.0,2.0,0.0,1500.0,2.0,4.830770289729719,OVCAR-8,19.33333333333333,2403,1500,1,1.0,ABL1,2.5366256638510927
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,17.333333333333332,379,1505,1217,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,17.333333333333332,379,1505,1218,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,17.333333333333332,379,1505,1216,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-8,17.333333333333332,379,1505,1145,,,
1493.0,2.0,0.0,1495.0,1.0,0.0,OVCAR-8,14.88888888888889,2147,1495,401,401.0,ITGB1,0.0
1502.0,3.0,13.337469620085036,1491.0,0.0,0.0,OVCAR-8,11.22222222222222,11,1491,1209,,,
1502.0,3.0,13.337469620085036,1491.0,0.0,0.0,OVCAR-8,11.22222222222222,11,1491,1208,,,
1493.0,2.0,0.0,1500.0,2.0,4.830770289729719,OVCAR-8,10.0,1293,1500,707,707.0,RPS6KA2,2.2941446258786264
1493.0,2.0,0.0,1500.0,2.0,4.830770289729719,OVCAR-8,10.0,1293,1500,1,1.0,ABL1,2.5366256638510927
1499.0,1.0,0.0,1493.0,2.0,0.0,OVCAR-8,9.666666666666666,1936,1493,118,118.0,CNTFR,0.0
1499.0,1.0,0.0,1493.0,2.0,0.0,OVCAR-8,9.666666666666666,1936,1493,821,821.0,WNT3,0.0
1495.0,1.0,0.0,1494.0,0.0,0.0,OVCAR-8,8.777777777777779,2378,1494,858,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-8,8.666666666666666,1992,1490,965,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-8,8.666666666666666,1992,1490,1106,,,
1499.0,1.0,0.0,1494.0,0.0,0.0,OVCAR-8,8.222222222222221,2177,1494,858,,,
1493.0,2.0,0.0,1503.0,1.0,0.0,OVCAR-8,6.777777777777778,2490,1503,858,,,
1493.0,2.0,0.0,1503.0,1.0,0.0,OVCAR-8,6.777777777777778,2490,1503,429,429.0,LAMB3,0.0
1506.0,3.0,13.337469620085036,1501.0,2.0,0.0,OVCAR-8,5.555555555555555,2101,1501,118,118.0,CNTFR,0.0
1506.0,3.0,13.337469620085036,1501.0,2.0,0.0,OVCAR-8,5.555555555555555,2101,1501,821,821.0,WNT3,0.0
1506.0,3.0,13.337469620085036,1502.0,3.0,13.337469620085036,OVCAR-8,3.6666666666666665,710,1502,565,565.0,PFN1,4.413339680793014
1506.0,3.0,13.337469620085036,1502.0,3.0,13.337469620085036,OVCAR-8,3.6666666666666665,710,1502,568,568.0,PFN4,4.462065019844234
1506.0,3.0,13.337469620085036,1502.0,3.0,13.337469620085036,OVCAR-8,3.6666666666666665,710,1502,566,566.0,PFN2,4.462064919447789
1501.0,2.0,0.0,1503.0,1.0,0.0,OVCAR-8,3.4444444444444446,2274,1503,429,429.0,LAMB3,0.0
1501.0,2.0,0.0,1503.0,1.0,0.0,OVCAR-8,3.4444444444444446,2274,1503,858,,,
1495.0,1.0,0.0,1502.0,3.0,13.337469620085036,OVCAR-8,2.333333333333333,2098,1502,568,568.0,PFN4,4.462065019844234
1495.0,1.0,0.0,1502.0,3.0,13.337469620085036,OVCAR-8,2.333333333333333,2098,1502,566,566.0,PFN2,4.462064919447789
1495.0,1.0,0.0,1502.0,3.0,13.337469620085036,OVCAR-8,2.333333333333333,2098,1502,565,565.0,PFN1,4.413339680793014
