SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.126213596576699,NCI-H460,21,1
sp14,GnRH signaling pathway,0.06601941899656309,NCI-H460,21,2
sp24,NOD-like receptor signaling pathway,0.06410256576873587,NCI-H460,21,3
sp32,RIG-I-like receptor signaling pathway,0.06369426933375794,NCI-H460,21,4
sp11,Fc epsilon RI signaling pathway,0.05675675846918918,NCI-H460,21,5
sp38,T cell receptor signaling pathway,0.055725193245557234,NCI-H460,21,6
sp18,Hippo signaling pathway - multiple species,0.05327869007909834,NCI-H460,21,7
sp40,TNF signaling pathway,0.047580646774790306,NCI-H460,21,8
sp37,Sphingolipid signaling pathway,0.043650794652227876,NCI-H460,21,9
sp9,ErbB signaling pathway,0.043419268717218434,NCI-H460,21,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.042523365718186906,NCI-H460,21,11
sp30,Phospholipase D signaling pathway,0.039667898072106994,NCI-H460,21,12
sp42,Toll-like receptor signaling pathway,0.039310346709117226,NCI-H460,21,13
sp3,Adipocytokine signaling pathway,0.03806228449998268,NCI-H460,21,14
sp6,C-type lectin receptor signaling pathway,0.03801478455063251,NCI-H460,21,15
sp31,Prolactin signaling pathway,0.037698414246018504,NCI-H460,21,16
sp43,VEGF signaling pathway,0.0361356942817699,NCI-H460,21,17
sp20,Insulin signaling pathway,0.03497230019255403,NCI-H460,21,18
sp23,NF-kappa B signaling pathway,0.029918865137951303,NCI-H460,21,19
sp7,Calcium signaling pathway,0.02889554899554365,NCI-H460,21,20
sp10,Estrogen signaling pathway,0.028635779344753268,NCI-H460,21,21
sp39,TGF-beta signaling pathway,0.028294574623434092,NCI-H460,21,22
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02815622233667573,NCI-H460,21,23
sp46,cGMP-PKG signaling pathway,0.027345711217566467,NCI-H460,21,24
sp35,Relaxin signaling pathway,0.027156550480458452,NCI-H460,21,25
sp27,Oxytocin signaling pathway,0.02694610901981269,NCI-H460,21,26
sp16,Hedgehog signaling pathway,0.026815643191508365,NCI-H460,21,27
sp13,Glucagon signaling pathway,0.025862069716696988,NCI-H460,21,28
sp47,mTOR signaling pathway,0.024795002819607868,NCI-H460,21,29
sp2,AMPK signaling pathway,0.02430330595449242,NCI-H460,21,30
sp25,Neurotrophin signaling pathway,0.024084779562159424,NCI-H460,21,31
sp29,PPAR signaling pathway,0.02325581470708259,NCI-H460,21,32
sp15,HIF-1 signaling pathway,0.023169337085336295,NCI-H460,21,33
sp19,IL-17 signaling pathway,0.021325210351099758,NCI-H460,21,34
sp26,Notch signaling pathway,0.020408163356726513,NCI-H460,21,35
sp4,Apelin signaling pathway,0.020117351918830725,NCI-H460,21,36
sp12,FoxO signaling pathway,0.019736842738774657,NCI-H460,21,37
sp41,Thyroid hormone signaling pathway,0.019354839457893677,NCI-H460,21,38
sp34,Ras signaling pathway,0.019012675732372232,NCI-H460,21,39
sp33,Rap1 signaling pathway,0.018918318037014784,NCI-H460,21,40
sp48,p53 signaling pathway,0.01841359810981868,NCI-H460,21,41
sp22,MAPK signaling pathway,0.01815780858130851,NCI-H460,21,42
sp45,cAMP signaling pathway,0.01698113336601319,NCI-H460,21,43
sp44,Wnt signaling pathway,0.016839706885686995,NCI-H460,21,44
sp17,Hippo signaling pathway,0.016632809242201237,NCI-H460,21,45
sp8,Chemokine signaling pathway,0.015523285181072592,NCI-H460,21,46
sp28,PI3K-Akt signaling pathway,0.015519087251060515,NCI-H460,21,47
sp21,JAK-STAT signaling pathway,0.012940529255385446,NCI-H460,21,48
