DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,26.67560019049608,Tretinoin,4.0,46.68266914238953,SF-539,34.55555555555556
Docetaxel,2.0,26.67560019049608,Fulvestrant,1.0,14.874121152800527,SF-539,32.44444444444444
Docetaxel,2.0,26.67560019049608,Tretinoin,4.0,46.68266914238953,SF-539,32.22222222222222
Docetaxel,2.0,26.67560019049608,Nilotinib,2.0,2.629936348175632,SF-539,27.11111111111111
Paclitaxel,2.0,26.67560019049608,Celecoxib,2.0,21.2233231258562,SF-539,26.444444444444443
Paclitaxel,2.0,26.67560019049608,Nilotinib,2.0,2.629936348175632,SF-539,22.77777777777778
Docetaxel,2.0,26.67560019049608,Celecoxib,2.0,21.2233231258562,SF-539,22.666666666666668
Mitotane,2.0,16.09645204058361,Docetaxel,2.0,26.67560019049608,SF-539,19.55555555555556
Paclitaxel,2.0,26.67560019049608,Sirolimus,2.0,1.4084271337827867,SF-539,17.333333333333332
Fulvestrant,1.0,14.874121152800527,Dasatinib,12.0,45.15844805214994,SF-539,8.444444444444445
Dasatinib,12.0,45.15844805214994,Tretinoin,4.0,46.68266914238953,SF-539,8.0
Everolimus,1.0,0.0990708037536989,Docetaxel,2.0,26.67560019049608,SF-539,7.777777777777778
Fulvestrant,1.0,14.874121152800527,Everolimus,1.0,0.0990708037536989,SF-539,7.555555555555555
Romidepsin,3.0,5.324232437182401,Tretinoin,4.0,46.68266914238953,SF-539,7.333333333333333
Mitotane,2.0,16.09645204058361,Everolimus,1.0,0.0990708037536989,SF-539,6.888888888888889
Docetaxel,2.0,26.67560019049608,Paclitaxel,2.0,26.67560019049608,SF-539,6.0
Romidepsin,3.0,5.324232437182401,Cladribine,2.0,0.2826701322581958,SF-539,5.333333333333333
Vorinostat,3.0,5.150647557270789,Romidepsin,3.0,5.324232437182401,SF-539,4.222222222222222
Fulvestrant,1.0,14.874121152800527,Tretinoin,4.0,46.68266914238953,SF-539,4.222222222222222
Paclitaxel,2.0,26.67560019049608,Cladribine,2.0,0.2826701322581958,SF-539,3.888888888888889
Thalidomide,4.0,16.978006651593446,Sirolimus,2.0,1.4084271337827867,SF-539,3.4444444444444446
Docetaxel,2.0,26.67560019049608,Sirolimus,2.0,1.4084271337827867,SF-539,3.2222222222222223
Dasatinib,12.0,45.15844805214994,Docetaxel,2.0,26.67560019049608,SF-539,3.111111111111111
Fulvestrant,1.0,14.874121152800527,Romidepsin,3.0,5.324232437182401,SF-539,2.555555555555556
Sirolimus,2.0,1.4084271337827867,Mitotane,2.0,16.09645204058361,SF-539,1.7777777777777777
Mitotane,2.0,16.09645204058361,Dasatinib,12.0,45.15844805214994,SF-539,1.6666666666666667
Romidepsin,3.0,5.324232437182401,Docetaxel,2.0,26.67560019049608,SF-539,1.5555555555555556
Romidepsin,3.0,5.324232437182401,Celecoxib,2.0,21.2233231258562,SF-539,1.4444444444444444
Sirolimus,2.0,1.4084271337827867,Cladribine,2.0,0.2826701322581958,SF-539,1.2222222222222223
Fulvestrant,1.0,14.874121152800527,Nilotinib,2.0,2.629936348175632,SF-539,1.2222222222222223
Sirolimus,2.0,1.4084271337827867,Tretinoin,4.0,46.68266914238953,SF-539,1.2222222222222223
Megestrol acetate,1.0,1.2223308877830823,Gefitinib,1.0,0.2051439168029217,SF-539,1.1111111111111112
Mitotane,2.0,16.09645204058361,Paclitaxel,2.0,26.67560019049608,SF-539,0.8888888888888888
Vorinostat,3.0,5.150647557270789,Tretinoin,4.0,46.68266914238953,SF-539,0.5555555555555556
Romidepsin,3.0,5.324232437182401,Paclitaxel,2.0,26.67560019049608,SF-539,0.4444444444444444
Dasatinib,12.0,45.15844805214994,Romidepsin,3.0,5.324232437182401,SF-539,0.2222222222222222
Thalidomide,4.0,16.978006651593446,Docetaxel,2.0,26.67560019049608,SF-539,0.0
Everolimus,1.0,0.0990708037536989,Dasatinib,12.0,45.15844805214994,SF-539,-0.1111111111111111
Nilotinib,2.0,2.629936348175632,Tretinoin,4.0,46.68266914238953,SF-539,-0.8888888888888888
Romidepsin,3.0,5.324232437182401,Sirolimus,2.0,1.4084271337827867,SF-539,-1.0
Mitotane,2.0,16.09645204058361,Tretinoin,4.0,46.68266914238953,SF-539,-1.1111111111111112
Mitotane,2.0,16.09645204058361,Cladribine,2.0,0.2826701322581958,SF-539,-1.3333333333333333
Dasatinib,12.0,45.15844805214994,Paclitaxel,2.0,26.67560019049608,SF-539,-1.3333333333333333
Dasatinib,12.0,45.15844805214994,Celecoxib,2.0,21.2233231258562,SF-539,-1.4444444444444444
Sirolimus,2.0,1.4084271337827867,Celecoxib,2.0,21.2233231258562,SF-539,-1.4444444444444444
Everolimus,1.0,0.0990708037536989,Paclitaxel,2.0,26.67560019049608,SF-539,-1.8888888888888888
Vorinostat,3.0,5.150647557270789,Cladribine,2.0,0.2826701322581958,SF-539,-2.2222222222222223
Everolimus,1.0,0.0990708037536989,Cladribine,2.0,0.2826701322581958,SF-539,-2.333333333333333
Thalidomide,4.0,16.978006651593446,Tretinoin,4.0,46.68266914238953,SF-539,-2.7777777777777777
Megestrol acetate,1.0,1.2223308877830823,Lenalidomide,1.0,10.778258537449865,SF-539,-2.888888888888889
Vorinostat,3.0,5.150647557270789,Sirolimus,2.0,1.4084271337827867,SF-539,-2.888888888888889
Vorinostat,3.0,5.150647557270789,Docetaxel,2.0,26.67560019049608,SF-539,-2.888888888888889
Fulvestrant,1.0,14.874121152800527,Celecoxib,2.0,21.2233231258562,SF-539,-3.333333333333333
Dasatinib,12.0,45.15844805214994,Nilotinib,2.0,2.629936348175632,SF-539,-4.0
Sirolimus,2.0,1.4084271337827867,Nilotinib,2.0,2.629936348175632,SF-539,-4.222222222222222
Everolimus,1.0,0.0990708037536989,Vorinostat,3.0,5.150647557270789,SF-539,-4.222222222222222
Nilotinib,2.0,2.629936348175632,Cladribine,2.0,0.2826701322581958,SF-539,-4.222222222222222
Nilotinib,2.0,2.629936348175632,Mitotane,2.0,16.09645204058361,SF-539,-4.444444444444445
Nilotinib,2.0,2.629936348175632,Celecoxib,2.0,21.2233231258562,SF-539,-4.666666666666667
Thalidomide,4.0,16.978006651593446,Paclitaxel,2.0,26.67560019049608,SF-539,-4.777777777777778
Dasatinib,12.0,45.15844805214994,Vorinostat,3.0,5.150647557270789,SF-539,-5.222222222222222
Mitotane,2.0,16.09645204058361,Celecoxib,2.0,21.2233231258562,SF-539,-5.222222222222222
Vorinostat,3.0,5.150647557270789,Nilotinib,2.0,2.629936348175632,SF-539,-5.555555555555555
Romidepsin,3.0,5.324232437182401,Nilotinib,2.0,2.629936348175632,SF-539,-5.777777777777778
Mitotane,2.0,16.09645204058361,Sirolimus,2.0,1.4084271337827867,SF-539,-5.888888888888889
Gefitinib,1.0,0.2051439168029217,Lenalidomide,1.0,10.778258537449865,SF-539,-6.111111111111111
Docetaxel,2.0,26.67560019049608,Cladribine,2.0,0.2826701322581958,SF-539,-6.222222222222222
Thalidomide,4.0,16.978006651593446,Mitotane,2.0,16.09645204058361,SF-539,-6.333333333333333
Vorinostat,3.0,5.150647557270789,Celecoxib,2.0,21.2233231258562,SF-539,-6.444444444444445
Fulvestrant,1.0,14.874121152800527,Paclitaxel,2.0,26.67560019049608,SF-539,-6.888888888888889
Dasatinib,12.0,45.15844805214994,Sirolimus,2.0,1.4084271337827867,SF-539,-7.222222222222222
Fulvestrant,1.0,14.874121152800527,Cladribine,2.0,0.2826701322581958,SF-539,-7.333333333333333
Everolimus,1.0,0.0990708037536989,Sirolimus,2.0,1.4084271337827867,SF-539,-7.555555555555555
