DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.5644094291571,1490.0,2.0,4.22002894702019,UACC-62,28.88888888888889,1709,1501,821,821,MAPT,gene,0.043787724834
1501.0,2.0,2.5644094291571,1490.0,2.0,4.22002894702019,UACC-62,28.88888888888889,1709,1501,118,118,BCL2,gene,2.5206217043231
1501.0,2.0,2.5644094291571,1500.0,2.0,5.9358260319800005,UACC-62,20.77777777777778,1430,1501,821,821,MAPT,gene,0.043787724834
1501.0,2.0,2.5644094291571,1500.0,2.0,5.9358260319800005,UACC-62,20.77777777777778,1430,1501,118,118,BCL2,gene,2.5206217043231
1501.0,2.0,2.5644094291571,1505.0,4.0,5.562245369246799,UACC-62,19.88888888888889,2552,1501,118,118,BCL2,gene,2.5206217043231
1501.0,2.0,2.5644094291571,1505.0,4.0,5.562245369246799,UACC-62,19.88888888888889,2552,1501,821,821,MAPT,gene,0.043787724834
1493.0,2.0,2.5644094291571,1490.0,2.0,4.22002894702019,UACC-62,19.55555555555556,530,1493,118,118,BCL2,gene,2.5206217043231
1493.0,2.0,2.5644094291571,1490.0,2.0,4.22002894702019,UACC-62,19.55555555555556,530,1493,821,821,MAPT,gene,0.043787724834
1493.0,2.0,2.5644094291571,1505.0,4.0,5.562245369246799,UACC-62,19.22222222222222,270,1493,118,118,BCL2,gene,2.5206217043231
1493.0,2.0,2.5644094291571,1505.0,4.0,5.562245369246799,UACC-62,19.22222222222222,270,1493,821,821,MAPT,gene,0.043787724834
1506.0,3.0,4.169375277295294,1490.0,2.0,4.22002894702019,UACC-62,12.666666666666666,2354,1506,566,566,HDAC2,gene,0.671208587702028
1506.0,3.0,4.169375277295294,1490.0,2.0,4.22002894702019,UACC-62,12.666666666666666,2354,1506,567,567,HDAC3,gene,0.117355966954826
1506.0,3.0,4.169375277295294,1490.0,2.0,4.22002894702019,UACC-62,12.666666666666666,2354,1506,565,565,HDAC1,gene,3.38081072263844
1495.0,1.0,0.92832491802976,1494.0,1.0,4.09349529044127,UACC-62,9.0,100,1495,401,401,ESR1,gene,0.92832491802976
1504.0,4.0,17.66106667457603,1501.0,2.0,2.5644094291571,UACC-62,8.777777777777779,1275,1504,885,885,NFKB1,gene,6.64803969417603
1504.0,4.0,17.66106667457603,1501.0,2.0,2.5644094291571,UACC-62,8.777777777777779,1275,1504,1106,1106,PTGS2,gene,1.41852376012
1504.0,4.0,17.66106667457603,1501.0,2.0,2.5644094291571,UACC-62,8.777777777777779,1275,1504,1399,1399,TNF,gene,3.38330311472
1504.0,4.0,17.66106667457603,1501.0,2.0,2.5644094291571,UACC-62,8.777777777777779,1275,1504,439,439,FGFR2,gene,6.21120010556
1504.0,4.0,17.66106667457603,1491.0,2.0,0.0351481576,UACC-62,8.222222222222221,2708,1504,1399,1399,TNF,gene,3.38330311472
1504.0,4.0,17.66106667457603,1491.0,2.0,0.0351481576,UACC-62,8.222222222222221,2708,1504,1106,1106,PTGS2,gene,1.41852376012
1504.0,4.0,17.66106667457603,1491.0,2.0,0.0351481576,UACC-62,8.222222222222221,2708,1504,885,885,NFKB1,gene,6.64803969417603
1504.0,4.0,17.66106667457603,1491.0,2.0,0.0351481576,UACC-62,8.222222222222221,2708,1504,439,439,FGFR2,gene,6.21120010556
1499.0,2.0,1.0687853418497602,1494.0,1.0,4.09349529044127,UACC-62,7.888888888888889,751,1499,980,980,PGR,gene,0.14046042382
1499.0,2.0,1.0687853418497602,1494.0,1.0,4.09349529044127,UACC-62,7.888888888888889,751,1499,401,401,ESR1,gene,0.92832491802976
1495.0,1.0,0.92832491802976,1502.0,3.0,4.1965642356604675,UACC-62,6.888888888888889,1930,1495,401,401,ESR1,gene,0.92832491802976
1505.0,4.0,5.562245369246799,1491.0,2.0,0.0351481576,UACC-62,6.111111111111111,284,1505,1145,1145,RARA,gene,0.12607924946
1505.0,4.0,5.562245369246799,1491.0,2.0,0.0351481576,UACC-62,6.111111111111111,284,1505,1216,1216,RXRA,gene,1.96996649242084
1505.0,4.0,5.562245369246799,1491.0,2.0,0.0351481576,UACC-62,6.111111111111111,284,1505,1217,1217,RXRB,gene,1.81653335582798
1505.0,4.0,5.562245369246799,1491.0,2.0,0.0351481576,UACC-62,6.111111111111111,284,1505,1218,1218,RXRG,gene,1.64966627153798
1494.0,1.0,4.09349529044127,1493.0,2.0,2.5644094291571,UACC-62,5.555555555555555,1283,1494,858,858,MTOR,gene,4.09349529044127
1498.0,1.0,0.14046042382,1496.0,1.0,9.22408722553599,UACC-62,5.111111111111111,399,1498,980,980,PGR,gene,0.14046042382
1504.0,4.0,17.66106667457603,1503.0,2.0,6.99098340250127,UACC-62,4.111111111111111,1164,1504,1106,1106,PTGS2,gene,1.41852376012
1504.0,4.0,17.66106667457603,1503.0,2.0,6.99098340250127,UACC-62,4.111111111111111,1164,1504,885,885,NFKB1,gene,6.64803969417603
1504.0,4.0,17.66106667457603,1503.0,2.0,6.99098340250127,UACC-62,4.111111111111111,1164,1504,439,439,FGFR2,gene,6.21120010556
1504.0,4.0,17.66106667457603,1503.0,2.0,6.99098340250127,UACC-62,4.111111111111111,1164,1504,1399,1399,TNF,gene,3.38330311472
1501.0,2.0,2.5644094291571,1491.0,2.0,0.0351481576,UACC-62,4.111111111111111,2685,1501,821,821,MAPT,gene,0.043787724834
1501.0,2.0,2.5644094291571,1491.0,2.0,0.0351481576,UACC-62,4.111111111111111,2685,1501,118,118,BCL2,gene,2.5206217043231
1493.0,2.0,2.5644094291571,1503.0,2.0,6.99098340250127,UACC-62,3.7777777777777777,2410,1493,821,821,MAPT,gene,0.043787724834
1493.0,2.0,2.5644094291571,1503.0,2.0,6.99098340250127,UACC-62,3.7777777777777777,2410,1493,118,118,BCL2,gene,2.5206217043231
1493.0,2.0,2.5644094291571,1495.0,1.0,0.92832491802976,UACC-62,3.333333333333333,2181,1493,821,821,MAPT,gene,0.043787724834
1493.0,2.0,2.5644094291571,1495.0,1.0,0.92832491802976,UACC-62,3.333333333333333,2181,1493,118,118,BCL2,gene,2.5206217043231
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,1325,1325,STAT5B,gene,2.22241398898
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,1,1,ABL1,gene,0.20676961878
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,2,2,ABL2,gene,0.11864170862
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,394,394,EPHA2,gene,3.66835274038
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,442,442,FGR,gene,0.23302779368
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,468,468,FYN,gene,0.7675828948
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,599,599,HSPA8,gene,1.0904851601
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,707,707,KIT,gene,5.7290564132
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,737,737,LCK,gene,0.592677089
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,1314,1314,SRC,gene,2.5334504611231
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,774,774,LYN,gene,0.72499699728
1492.0,12.0,23.4841040664834,1491.0,2.0,0.0351481576,UACC-62,3.333333333333333,1358,1492,806,806,MAPK14,gene,5.5966492005403
1506.0,3.0,4.169375277295294,1502.0,3.0,4.1965642356604675,UACC-62,3.2222222222222223,2375,1506,566,566,HDAC2,gene,0.671208587702028
1506.0,3.0,4.169375277295294,1502.0,3.0,4.1965642356604675,UACC-62,3.2222222222222223,2375,1506,567,567,HDAC3,gene,0.117355966954826
1506.0,3.0,4.169375277295294,1502.0,3.0,4.1965642356604675,UACC-62,3.2222222222222223,2375,1506,565,565,HDAC1,gene,3.38081072263844
1506.0,3.0,4.169375277295294,1505.0,4.0,5.562245369246799,UACC-62,3.2222222222222223,1261,1506,565,565,HDAC1,gene,3.38081072263844
1506.0,3.0,4.169375277295294,1505.0,4.0,5.562245369246799,UACC-62,3.2222222222222223,1261,1506,566,566,HDAC2,gene,0.671208587702028
1506.0,3.0,4.169375277295294,1505.0,4.0,5.562245369246799,UACC-62,3.2222222222222223,1261,1506,567,567,HDAC3,gene,0.117355966954826
1494.0,1.0,4.09349529044127,1501.0,2.0,2.5644094291571,UACC-62,3.0,1894,1494,858,858,MTOR,gene,4.09349529044127
