DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,1.0,1.2788043214996,Everolimus,1.0,4.64494904546229,PC-3,25.0
Paclitaxel,2.0,2.25299084076471,Tretinoin,4.0,5.898877028013059,PC-3,17.666666666666668
Paclitaxel,2.0,2.25299084076471,Celecoxib,2.0,4.54349277655897,PC-3,9.444444444444445
Sirolimus,2.0,9.31314597927429,Celecoxib,2.0,4.54349277655897,PC-3,7.222222222222222
Dasatinib,12.0,85.93065688985175,Celecoxib,2.0,4.54349277655897,PC-3,6.888888888888889
Everolimus,1.0,4.64494904546229,Sirolimus,2.0,9.31314597927429,PC-3,6.777777777777778
Mitotane,2.0,1.4094875732856,Everolimus,1.0,4.64494904546229,PC-3,6.444444444444445
Everolimus,1.0,4.64494904546229,Docetaxel,2.0,2.25299084076471,PC-3,6.222222222222222
Romidepsin,3.0,0.9532865003914709,Celecoxib,2.0,4.54349277655897,PC-3,6.222222222222222
Dasatinib,12.0,85.93065688985175,Sirolimus,2.0,9.31314597927429,PC-3,5.888888888888889
Docetaxel,2.0,2.25299084076471,Tretinoin,4.0,5.898877028013059,PC-3,5.888888888888889
Romidepsin,3.0,0.9532865003914709,Paclitaxel,2.0,2.25299084076471,PC-3,5.888888888888889
Romidepsin,3.0,0.9532865003914709,Docetaxel,2.0,2.25299084076471,PC-3,5.666666666666667
Paclitaxel,2.0,2.25299084076471,Sirolimus,2.0,9.31314597927429,PC-3,5.555555555555555
Everolimus,1.0,4.64494904546229,Celecoxib,2.0,4.54349277655897,PC-3,4.888888888888889
Docetaxel,2.0,2.25299084076471,Celecoxib,2.0,4.54349277655897,PC-3,3.7777777777777777
Romidepsin,3.0,0.9532865003914709,Tretinoin,4.0,5.898877028013059,PC-3,3.333333333333333
Everolimus,1.0,4.64494904546229,Paclitaxel,2.0,2.25299084076471,PC-3,3.2222222222222223
Sirolimus,2.0,9.31314597927429,Tretinoin,4.0,5.898877028013059,PC-3,3.2222222222222223
Docetaxel,2.0,2.25299084076471,Sirolimus,2.0,9.31314597927429,PC-3,3.111111111111111
Sirolimus,2.0,9.31314597927429,Mitotane,2.0,1.4094875732856,PC-3,3.111111111111111
Everolimus,1.0,4.64494904546229,Tretinoin,4.0,5.898877028013059,PC-3,2.4444444444444446
Mitotane,2.0,1.4094875732856,Nilotinib,2.0,4.292586951772,PC-3,2.2222222222222223
Docetaxel,2.0,2.25299084076471,Paclitaxel,2.0,2.25299084076471,PC-3,2.2222222222222223
Mitotane,2.0,1.4094875732856,Tretinoin,4.0,5.898877028013059,PC-3,1.8888888888888888
Everolimus,1.0,4.64494904546229,Vorinostat,3.0,0.9343611021965019,PC-3,1.6666666666666667
Dasatinib,12.0,85.93065688985175,Docetaxel,2.0,2.25299084076471,PC-3,1.4444444444444444
Mitotane,2.0,1.4094875732856,Sirolimus,2.0,9.31314597927429,PC-3,1.3333333333333333
Dasatinib,12.0,85.93065688985175,Paclitaxel,2.0,2.25299084076471,PC-3,0.6666666666666666
Mitotane,2.0,1.4094875732856,Paclitaxel,2.0,2.25299084076471,PC-3,0.1111111111111111
Fulvestrant,1.0,1.2788043214996,Tretinoin,4.0,5.898877028013059,PC-3,0.0
Dasatinib,12.0,85.93065688985175,Tretinoin,4.0,5.898877028013059,PC-3,-0.2222222222222222
Romidepsin,3.0,0.9532865003914709,Sirolimus,2.0,9.31314597927429,PC-3,-0.2222222222222222
Vorinostat,3.0,0.9343611021965019,Romidepsin,3.0,0.9532865003914709,PC-3,-0.2222222222222222
Cladribine,2.0,0.045025676599999995,Celecoxib,2.0,4.54349277655897,PC-3,-0.3333333333333333
Dasatinib,12.0,85.93065688985175,Vorinostat,3.0,0.9343611021965019,PC-3,-0.4444444444444444
Gefitinib,1.0,7.453888356414,Lenalidomide,1.0,1.71609017599,PC-3,-0.4444444444444444
Fulvestrant,1.0,1.2788043214996,Sirolimus,2.0,9.31314597927429,PC-3,-0.5555555555555556
Dasatinib,12.0,85.93065688985175,Romidepsin,3.0,0.9532865003914709,PC-3,-1.0
Everolimus,1.0,4.64494904546229,Romidepsin,3.0,0.9532865003914709,PC-3,-1.3333333333333333
Fulvestrant,1.0,1.2788043214996,Dasatinib,12.0,85.93065688985175,PC-3,-1.3333333333333333
Mitotane,2.0,1.4094875732856,Celecoxib,2.0,4.54349277655897,PC-3,-1.4444444444444444
Everolimus,1.0,4.64494904546229,Dasatinib,12.0,85.93065688985175,PC-3,-1.4444444444444444
Fulvestrant,1.0,1.2788043214996,Paclitaxel,2.0,2.25299084076471,PC-3,-1.4444444444444444
Vorinostat,3.0,0.9343611021965019,Cladribine,2.0,0.045025676599999995,PC-3,-1.8888888888888888
Fulvestrant,1.0,1.2788043214996,Celecoxib,2.0,4.54349277655897,PC-3,-2.111111111111111
Fulvestrant,1.0,1.2788043214996,Nilotinib,2.0,4.292586951772,PC-3,-2.111111111111111
Megestrol acetate,1.0,0.130683251786,Gefitinib,1.0,7.453888356414,PC-3,-2.111111111111111
Everolimus,1.0,4.64494904546229,Cladribine,2.0,0.045025676599999995,PC-3,-2.333333333333333
Nilotinib,2.0,4.292586951772,Cladribine,2.0,0.045025676599999995,PC-3,-2.6666666666666665
Tretinoin,4.0,5.898877028013059,Celecoxib,2.0,4.54349277655897,PC-3,-2.7777777777777777
Sirolimus,2.0,9.31314597927429,Cladribine,2.0,0.045025676599999995,PC-3,-2.888888888888889
Dasatinib,12.0,85.93065688985175,Cladribine,2.0,0.045025676599999995,PC-3,-3.0
Megestrol acetate,1.0,0.130683251786,Lenalidomide,1.0,1.71609017599,PC-3,-3.2222222222222223
Docetaxel,2.0,2.25299084076471,Fulvestrant,1.0,1.2788043214996,PC-3,-3.2222222222222223
Vorinostat,3.0,0.9343611021965019,Docetaxel,2.0,2.25299084076471,PC-3,-3.2222222222222223
Everolimus,1.0,4.64494904546229,Nilotinib,2.0,4.292586951772,PC-3,-3.2222222222222223
Dasatinib,12.0,85.93065688985175,Nilotinib,2.0,4.292586951772,PC-3,-3.555555555555556
Fulvestrant,1.0,1.2788043214996,Romidepsin,3.0,0.9532865003914709,PC-3,-3.7777777777777777
Nilotinib,2.0,4.292586951772,Mitotane,2.0,1.4094875732856,PC-3,-3.888888888888889
Mitotane,2.0,1.4094875732856,Cladribine,2.0,0.045025676599999995,PC-3,-4.222222222222222
Mitotane,2.0,1.4094875732856,Docetaxel,2.0,2.25299084076471,PC-3,-4.333333333333333
Fulvestrant,1.0,1.2788043214996,Vorinostat,3.0,0.9343611021965019,PC-3,-4.444444444444445
Tretinoin,4.0,5.898877028013059,Cladribine,2.0,0.045025676599999995,PC-3,-4.444444444444445
Mitotane,2.0,1.4094875732856,Dasatinib,12.0,85.93065688985175,PC-3,-4.777777777777778
Vorinostat,3.0,0.9343611021965019,Sirolimus,2.0,9.31314597927429,PC-3,-4.888888888888889
Nilotinib,2.0,4.292586951772,Celecoxib,2.0,4.54349277655897,PC-3,-5.0
Docetaxel,2.0,2.25299084076471,Cladribine,2.0,0.045025676599999995,PC-3,-5.555555555555555
Fulvestrant,1.0,1.2788043214996,Cladribine,2.0,0.045025676599999995,PC-3,-5.666666666666667
Docetaxel,2.0,2.25299084076471,Nilotinib,2.0,4.292586951772,PC-3,-5.888888888888889
Paclitaxel,2.0,2.25299084076471,Cladribine,2.0,0.045025676599999995,PC-3,-5.888888888888889
Paclitaxel,2.0,2.25299084076471,Nilotinib,2.0,4.292586951772,PC-3,-6.777777777777778
Nilotinib,2.0,4.292586951772,Tretinoin,4.0,5.898877028013059,PC-3,-6.888888888888889
Vorinostat,3.0,0.9343611021965019,Celecoxib,2.0,4.54349277655897,PC-3,-7.666666666666667
Romidepsin,3.0,0.9532865003914709,Nilotinib,2.0,4.292586951772,PC-3,-8.333333333333334
Vorinostat,3.0,0.9343611021965019,Paclitaxel,2.0,2.25299084076471,PC-3,-8.777777777777779
Vorinostat,3.0,0.9343611021965019,Tretinoin,4.0,5.898877028013059,PC-3,-10.0
Sirolimus,2.0,9.31314597927429,Nilotinib,2.0,4.292586951772,PC-3,-13.666666666666666
Vorinostat,3.0,0.9343611021965019,Nilotinib,2.0,4.292586951772,PC-3,-16.666666666666668
