DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1495.0,1.0,19.138523872195687,1494.0,0.0,0.0,SF-295,37.11111111111112,459,1495,401,401.0,ITGB1,19.138523872195687
1503.0,1.0,4.232749519704121,1499.0,1.0,19.138523872195687,SF-295,9.333333333333334,2784,1503,858,,,
1503.0,1.0,4.232749519704121,1499.0,1.0,19.138523872195687,SF-295,9.333333333333334,2784,1503,429,429.0,LAMB3,4.232749519704121
1495.0,1.0,19.138523872195687,1492.0,10.0,13.85800988857293,SF-295,4.444444444444445,134,1495,401,401.0,ITGB1,19.138523872195687
1504.0,1.0,3.9355507342928924,1493.0,2.0,0.0,SF-295,3.4444444444444446,1390,1504,1106,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,0.0,SF-295,3.4444444444444446,1390,1504,885,,,
1504.0,1.0,3.9355507342928924,1493.0,2.0,0.0,SF-295,3.4444444444444446,1390,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1493.0,2.0,0.0,SF-295,3.4444444444444446,1390,1504,1399,,,
1499.0,1.0,19.138523872195687,1493.0,2.0,0.0,SF-295,3.333333333333333,220,1499,980,,,
1499.0,1.0,19.138523872195687,1493.0,2.0,0.0,SF-295,3.333333333333333,220,1499,401,401.0,ITGB1,19.138523872195687
1503.0,1.0,4.232749519704121,1490.0,0.0,0.0,SF-295,2.111111111111111,172,1503,429,429.0,LAMB3,4.232749519704121
1503.0,1.0,4.232749519704121,1490.0,0.0,0.0,SF-295,2.111111111111111,172,1503,858,,,
1499.0,1.0,19.138523872195687,1492.0,10.0,13.85800988857293,SF-295,0.8888888888888888,2497,1499,401,401.0,ITGB1,19.138523872195687
1499.0,1.0,19.138523872195687,1492.0,10.0,13.85800988857293,SF-295,0.8888888888888888,2497,1499,980,,,
1499.0,1.0,19.138523872195687,1505.0,0.0,0.0,SF-295,0.5555555555555556,206,1499,980,,,
1499.0,1.0,19.138523872195687,1505.0,0.0,0.0,SF-295,0.5555555555555556,206,1499,401,401.0,ITGB1,19.138523872195687
1503.0,1.0,4.232749519704121,1505.0,0.0,0.0,SF-295,0.2222222222222222,311,1503,429,429.0,LAMB3,4.232749519704121
1503.0,1.0,4.232749519704121,1505.0,0.0,0.0,SF-295,0.2222222222222222,311,1503,858,,,
1495.0,1.0,19.138523872195687,1505.0,0.0,0.0,SF-295,-0.1111111111111111,2275,1495,401,401.0,ITGB1,19.138523872195687
1495.0,1.0,19.138523872195687,1502.0,3.0,13.313166619512419,SF-295,-0.6666666666666666,1205,1495,401,401.0,ITGB1,19.138523872195687
1495.0,1.0,19.138523872195687,1506.0,3.0,13.313166619512419,SF-295,-0.7777777777777778,1963,1495,401,401.0,ITGB1,19.138523872195687
1504.0,1.0,3.9355507342928924,1499.0,1.0,19.138523872195687,SF-295,-0.8888888888888888,1348,1504,885,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,19.138523872195687,SF-295,-0.8888888888888888,1348,1504,439,439.0,LEPR,3.9355507342928924
1504.0,1.0,3.9355507342928924,1499.0,1.0,19.138523872195687,SF-295,-0.8888888888888888,1348,1504,1106,,,
1504.0,1.0,3.9355507342928924,1499.0,1.0,19.138523872195687,SF-295,-0.8888888888888888,1348,1504,1399,,,
1499.0,1.0,19.138523872195687,1503.0,1.0,4.232749519704121,SF-295,-1.0,2447,1499,980,,,
1499.0,1.0,19.138523872195687,1503.0,1.0,4.232749519704121,SF-295,-1.0,2447,1499,401,401.0,ITGB1,19.138523872195687
