DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,38.11111111111112,735,1505,1216,1216,RXRA,16.860825402135504
1501.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,38.11111111111112,735,1505,1218,1218,RXRG,16.975334831917316
1501.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,38.11111111111112,735,1505,1145,1145,RARA,1.1036198120070937
1501.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,38.11111111111112,735,1505,1217,1217,RXRB,13.774338826278493
1501.0,2.0,25.67819143606884,1490.0,2.0,21.85739281565212,HS 578T,37.77777777777778,617,1490,1106,1106,PTGS2,11.104072010400712
1501.0,2.0,25.67819143606884,1490.0,2.0,21.85739281565212,HS 578T,37.77777777777778,617,1490,965,965,PDPK1,10.753320805251409
1501.0,2.0,25.67819143606884,1500.0,2.0,4.330367312750666,HS 578T,29.0,743,1500,707,707,KIT,0.12953443656498123
1501.0,2.0,25.67819143606884,1500.0,2.0,4.330367312750666,HS 578T,29.0,743,1500,1,1,ABL1,4.200832876185685
1493.0,2.0,25.67819143606884,1490.0,2.0,21.85739281565212,HS 578T,20.88888888888889,95,1490,965,965,PDPK1,10.753320805251409
1493.0,2.0,25.67819143606884,1490.0,2.0,21.85739281565212,HS 578T,20.88888888888889,95,1490,1106,1106,PTGS2,11.104072010400712
1495.0,1.0,10.041829601149862,1494.0,1.0,0.10301669586111453,HS 578T,20.88888888888889,1920,1494,858,858,MTOR,0.10301669586111453
1493.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,20.666666666666668,335,1505,1145,1145,RARA,1.1036198120070937
1493.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,20.666666666666668,335,1505,1216,1216,RXRA,16.860825402135504
1493.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,20.666666666666668,335,1505,1217,1217,RXRB,13.774338826278493
1493.0,2.0,25.67819143606884,1505.0,4.0,48.7141188723384,HS 578T,20.666666666666668,335,1505,1218,1218,RXRG,16.975334831917316
1499.0,2.0,11.206160469855064,1494.0,1.0,0.10301669586111453,HS 578T,17.88888888888889,2714,1494,858,858,MTOR,0.10301669586111453
1493.0,2.0,25.67819143606884,1500.0,2.0,4.330367312750666,HS 578T,12.555555555555555,2769,1500,707,707,KIT,0.12953443656498123
1493.0,2.0,25.67819143606884,1500.0,2.0,4.330367312750666,HS 578T,12.555555555555555,2769,1500,1,1,ABL1,4.200832876185685
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,707,707,KIT,0.12953443656498123
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,468,468,FYN,5.057029483684479
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,737,737,LCK,4.466148415949937
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,774,774,LYN,6.355429187259137
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,806,806,MAPK14,0.12484165214066358
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,1,1,ABL1,4.200832876185685
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,394,394,EPHA2,0.5228756273292458
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,442,442,FGR,1.9965164815322123
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,1325,1325,STAT5B,5.986776007014077
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,1314,1314,SRC,5.606510791605673
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,2,2,ABL2,1.4171190133566034
1495.0,1.0,10.041829601149862,1492.0,12.0,43.30955681654505,HS 578T,12.11111111111111,2242,1492,599,599,HSPA8,7.445942843922349
1495.0,1.0,10.041829601149862,1505.0,4.0,48.7141188723384,HS 578T,10.77777777777778,2471,1505,1145,1145,RARA,1.1036198120070937
1495.0,1.0,10.041829601149862,1505.0,4.0,48.7141188723384,HS 578T,10.77777777777778,2471,1505,1218,1218,RXRG,16.975334831917316
1495.0,1.0,10.041829601149862,1505.0,4.0,48.7141188723384,HS 578T,10.77777777777778,2471,1505,1216,1216,RXRA,16.860825402135504
1495.0,1.0,10.041829601149862,1505.0,4.0,48.7141188723384,HS 578T,10.77777777777778,2471,1505,1217,1217,RXRB,13.774338826278493
1503.0,2.0,0.9996038771905421,1490.0,2.0,21.85739281565212,HS 578T,9.666666666666666,1186,1490,1106,1106,PTGS2,11.104072010400712
1503.0,2.0,0.9996038771905421,1490.0,2.0,21.85739281565212,HS 578T,9.666666666666666,1186,1490,965,965,PDPK1,10.753320805251409
1501.0,2.0,25.67819143606884,1491.0,2.0,0.20280272046719622,HS 578T,9.444444444444445,1846,1491,1209,1209,RRM2B,0.11936828276780587
1501.0,2.0,25.67819143606884,1491.0,2.0,0.20280272046719622,HS 578T,9.444444444444445,1846,1491,1208,1208,RRM2,0.08343443769939034
1505.0,4.0,48.7141188723384,1490.0,2.0,21.85739281565212,HS 578T,9.333333333333334,776,1490,1106,1106,PTGS2,11.104072010400712
1505.0,4.0,48.7141188723384,1490.0,2.0,21.85739281565212,HS 578T,9.333333333333334,776,1490,965,965,PDPK1,10.753320805251409
1495.0,1.0,10.041829601149862,1502.0,3.0,5.3323977775650455,HS 578T,9.11111111111111,1024,1502,565,565,HDAC1,0.4375737750520098
1495.0,1.0,10.041829601149862,1502.0,3.0,5.3323977775650455,HS 578T,9.11111111111111,1024,1502,568,568,HDAC4,1.2053103734825983
1495.0,1.0,10.041829601149862,1502.0,3.0,5.3323977775650455,HS 578T,9.11111111111111,1024,1502,566,566,HDAC2,3.689513629030437
1492.0,12.0,43.30955681654505,1490.0,2.0,21.85739281565212,HS 578T,8.88888888888889,557,1490,965,965,PDPK1,10.753320805251409
1492.0,12.0,43.30955681654505,1490.0,2.0,21.85739281565212,HS 578T,8.88888888888889,557,1490,1106,1106,PTGS2,11.104072010400712
1504.0,4.0,17.548334244093873,1501.0,2.0,25.67819143606884,HS 578T,8.666666666666666,1721,1501,118,118,BCL2,25.313876854050417
1504.0,4.0,17.548334244093873,1501.0,2.0,25.67819143606884,HS 578T,8.666666666666666,1721,1501,821,821,MAPT,0.3643145820184232
1494.0,1.0,0.10301669586111453,1501.0,2.0,25.67819143606884,HS 578T,8.0,1964,1501,821,821,MAPT,0.3643145820184232
1494.0,1.0,0.10301669586111453,1501.0,2.0,25.67819143606884,HS 578T,8.0,1964,1501,118,118,BCL2,25.313876854050417
1503.0,2.0,0.9996038771905421,1505.0,4.0,48.7141188723384,HS 578T,7.111111111111111,354,1505,1216,1216,RXRA,16.860825402135504
1503.0,2.0,0.9996038771905421,1505.0,4.0,48.7141188723384,HS 578T,7.111111111111111,354,1505,1145,1145,RARA,1.1036198120070937
1503.0,2.0,0.9996038771905421,1505.0,4.0,48.7141188723384,HS 578T,7.111111111111111,354,1505,1217,1217,RXRB,13.774338826278493
1503.0,2.0,0.9996038771905421,1505.0,4.0,48.7141188723384,HS 578T,7.111111111111111,354,1505,1218,1218,RXRG,16.975334831917316
1499.0,2.0,11.206160469855064,1493.0,2.0,25.67819143606884,HS 578T,6.666666666666667,2446,1493,821,821,MAPT,0.3643145820184232
1505.0,4.0,48.7141188723384,1491.0,2.0,0.20280272046719622,HS 578T,6.666666666666667,327,1491,1208,1208,RRM2,0.08343443769939034
1505.0,4.0,48.7141188723384,1491.0,2.0,0.20280272046719622,HS 578T,6.666666666666667,327,1491,1209,1209,RRM2B,0.11936828276780587
1499.0,2.0,11.206160469855064,1493.0,2.0,25.67819143606884,HS 578T,6.666666666666667,2446,1493,118,118,BCL2,25.313876854050417
1502.0,3.0,5.3323977775650455,1491.0,2.0,0.20280272046719622,HS 578T,5.222222222222222,2188,1491,1208,1208,RRM2,0.08343443769939034
1502.0,3.0,5.3323977775650455,1491.0,2.0,0.20280272046719622,HS 578T,5.222222222222222,2188,1491,1209,1209,RRM2B,0.11936828276780587
1506.0,3.0,5.141698607039945,1493.0,2.0,25.67819143606884,HS 578T,5.111111111111111,624,1493,821,821,MAPT,0.3643145820184232
1506.0,3.0,5.141698607039945,1493.0,2.0,25.67819143606884,HS 578T,5.111111111111111,624,1493,118,118,BCL2,25.313876854050417
