SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp2,AMPK signaling pathway,0.5047471567652775,SF-268,28,1
sp5,B cell receptor signaling pathway,0.33122213300000003,SF-268,28,2
sp32,RIG-I-like receptor signaling pathway,0.288865661,SF-268,28,3
sp39,TGF-beta signaling pathway,0.2057290024,SF-268,28,4
sp24,NOD-like receptor signaling pathway,0.14615812106666665,SF-268,28,5
sp15,HIF-1 signaling pathway,0.1422154505753333,SF-268,28,6
sp23,NF-kappa B signaling pathway,0.131009176116,SF-268,28,7
sp31,Prolactin signaling pathway,0.11154498995,SF-268,28,8
sp38,T cell receptor signaling pathway,0.09017002673333331,SF-268,28,9
sp9,ErbB signaling pathway,0.060189352999999945,SF-268,28,10
sp40,TNF signaling pathway,0.05794453795916665,SF-268,28,11
sp37,Sphingolipid signaling pathway,0.0330764277,SF-268,28,12
sp41,Thyroid hormone signaling pathway,0.0327456076875,SF-268,28,13
sp14,GnRH signaling pathway,0.031241247392857108,SF-268,28,14
sp42,Toll-like receptor signaling pathway,0.026279911157894725,SF-268,28,15
sp11,Fc epsilon RI signaling pathway,0.025644096053333326,SF-268,28,16
sp22,MAPK signaling pathway,0.023773261631890894,SF-268,28,17
sp3,Adipocytokine signaling pathway,0.023625899509999982,SF-268,28,18
sp36,Signaling pathways regulating pluripotency of stem cells,0.023509789225316442,SF-268,28,19
sp13,Glucagon signaling pathway,0.02349511201666665,SF-268,28,20
sp25,Neurotrophin signaling pathway,0.02233528144349998,SF-268,28,21
sp7,Calcium signaling pathway,0.02190334111166665,SF-268,28,22
sp47,mTOR signaling pathway,0.021123299391652615,SF-268,28,23
sp17,Hippo signaling pathway,0.020327484745042763,SF-268,28,24
sp27,Oxytocin signaling pathway,0.019636259968999994,SF-268,28,25
sp1,AGE-RAGE signaling pathway in diabetic complications,0.01957741834868676,SF-268,28,26
sp16,Hedgehog signaling pathway,0.0185662438,SF-268,28,27
sp20,Insulin signaling pathway,0.017901841864545444,SF-268,28,28
sp6,C-type lectin receptor signaling pathway,0.01713566429999995,SF-268,28,29
sp28,PI3K-Akt signaling pathway,0.014014952284359039,SF-268,28,30
sp35,Relaxin signaling pathway,0.013397061171666667,SF-268,28,31
sp8,Chemokine signaling pathway,0.011318136537249982,SF-268,28,32
sp19,IL-17 signaling pathway,0.011166858350000001,SF-268,28,33
sp48,p53 signaling pathway,0.01104757590217125,SF-268,28,34
sp4,Apelin signaling pathway,0.010476206921111099,SF-268,28,35
sp12,FoxO signaling pathway,0.010157417333333325,SF-268,28,36
sp21,JAK-STAT signaling pathway,0.00824950436799999,SF-268,28,37
sp44,Wnt signaling pathway,0.007883016625744666,SF-268,28,38
sp45,cAMP signaling pathway,0.006657013686266655,SF-268,28,39
sp33,Rap1 signaling pathway,0.0059868328544650995,SF-268,28,40
