DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,0.0,1500.0,2.0,3.4888467769754867,RPMI-8226,48.22222222222222,2468,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1500.0,2.0,3.4888467769754867,RPMI-8226,48.22222222222222,2468,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,RPMI-8226,42.55555555555556,1877,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,RPMI-8226,42.55555555555556,1877,1501,821,821.0,WNT3,0.0
1499.0,1.0,0.0,1493.0,2.0,0.0,RPMI-8226,41.55555555555556,924,1499,401,401.0,ITGB1,0.0
1499.0,1.0,0.0,1493.0,2.0,0.0,RPMI-8226,41.55555555555556,924,1499,980,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,RPMI-8226,37.0,1424,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,RPMI-8226,37.0,1424,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1491.0,0.0,0.0,RPMI-8226,26.22222222222222,704,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1491.0,0.0,0.0,RPMI-8226,26.22222222222222,704,1501,821,821.0,WNT3,0.0
1494.0,0.0,0.0,1501.0,2.0,0.0,RPMI-8226,23.0,150,1494,858,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,RPMI-8226,21.0,1159,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,RPMI-8226,21.0,1159,1493,118,118.0,CNTFR,0.0
1495.0,1.0,0.0,1494.0,0.0,0.0,RPMI-8226,17.666666666666668,321,1495,401,401.0,ITGB1,0.0
1493.0,2.0,0.0,1500.0,2.0,3.4888467769754867,RPMI-8226,16.11111111111111,2622,1493,118,118.0,CNTFR,0.0
