"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.459530414
16,"ACVR1B","gene",0.285747298
17,"ACVR1C","gene",0.299846542
18,"ACVR2A","gene",0.298960216
19,"ACVR2B","gene",0.543273464
21,"ADCY1","gene",2.308326906
22,"ADCY2","gene",2.501546978
23,"ADCY3","gene",2.208292622
24,"ADCY4","gene",1.997710342
25,"ADCY5","gene",1.996708646
26,"ADCY6","gene",1.936483082
27,"ADCY7","gene",1.96421618
28,"ADCY8","gene",2.307586838
29,"ADCY9","gene",1.931567172
45,"AGTR1","gene",1.294174478
49,"AKT1","gene",2.298345414
51,"AKT2","gene",2.083504712
60,"APC","gene",0.245857388
61,"APC2","gene",0.24913873
65,"ARAP3","gene",0.369272838
66,"ARF1","gene",1.859662384
68,"ARHGDIA","gene",0.339936522
69,"ARHGDIB","gene",0.385785066
70,"ARHGDIG","gene",0.385848088
71,"ARHGEF12","gene",0.44348586
76,"ATF4","gene",17.015295968
109,"AXIN1","gene",0.239485798
110,"AXIN2","gene",0.245386114
118,"BCL2","gene",0.788826391
124,"BDNF","gene",1.073467586
164,"CALM2","gene",18.154843022
167,"CAMK1","gene",0.327972064
168,"CAMK1D","gene",0.32719627
169,"CAMK2A","gene",1.239218998
170,"CAMK2B","gene",1.238685504
171,"CAMK2D","gene",1.200954038
172,"CAMK2G","gene",1.17629131
173,"CAMK4","gene",1.19049614
184,"CASR","gene",1.973780138
197,"CCND1","gene",3.7612111184
214,"CDC42","gene",1.012415726
218,"CDK4","gene",1.8538197398
228,"CHAD","gene",0.51505566
233,"CHRM1","gene",0.394423992
235,"CHUK","gene",0.210677668
239,"CNR1","gene",0.369867284
241,"COL1A1","gene",0.832681816
242,"COL1A2","gene",0.837449938
243,"COL2A1","gene",0.515071898
244,"COL4A1","gene",0.410201684
245,"COL4A2","gene",0.86090233
246,"COL4A3","gene",0.514841116
247,"COL4A4","gene",0.51491119
248,"COL6A2","gene",0.409040634
249,"COL6A3","gene",0.515099198
250,"COL9A1","gene",0.515066344
251,"COL9A2","gene",0.51509319
252,"COL9A3","gene",0.515037298
