SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.00001090221144,SF-295,29,1
sp22,MAPK signaling pathway,220.0000084305659,SF-295,29,2
sp34,Ras signaling pathway,171.00000723744586,SF-295,29,3
sp33,Rap1 signaling pathway,170.0000071005181,SF-295,29,4
sp45,cAMP signaling pathway,162.00000375066986,SF-295,29,5
sp7,Calcium signaling pathway,135.0000055569159,SF-295,29,6
sp44,Wnt signaling pathway,133.00000546590388,SF-295,29,7
sp17,Hippo signaling pathway,131.000003560885,SF-295,29,8
sp47,mTOR signaling pathway,127.00000299170831,SF-295,29,9
sp8,Chemokine signaling pathway,124.00000354505188,SF-295,29,10
sp27,Oxytocin signaling pathway,117.00000351388101,SF-295,29,11
sp46,cGMP-PKG signaling pathway,109.00000441690193,SF-295,29,12
sp35,Relaxin signaling pathway,102.00000453042594,SF-295,29,13
sp20,Insulin signaling pathway,101.00000253510456,SF-295,29,14
sp25,Neurotrophin signaling pathway,100.00000362692194,SF-295,29,15
sp12,FoxO signaling pathway,96.00000598821993,SF-295,29,16
sp4,Apelin signaling pathway,96.00000341316033,SF-295,29,17
sp41,Thyroid hormone signaling pathway,96.00000247090031,SF-295,29,18
sp21,JAK-STAT signaling pathway,94.00001277663989,SF-295,29,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000324591996,SF-295,29,20
sp10,Estrogen signaling pathway,89.00000394359195,SF-295,29,21
sp30,Phospholipase D signaling pathway,86.00000228309797,SF-295,29,22
sp24,NOD-like receptor signaling pathway,85.00000224995819,SF-295,29,23
sp15,HIF-1 signaling pathway,81.00000205505391,SF-295,29,24
sp37,Sphingolipid signaling pathway,77.00000160165997,SF-295,29,25
sp2,AMPK signaling pathway,75.00000185530143,SF-295,29,26
sp39,TGF-beta signaling pathway,73.00000331039996,SF-295,29,27
sp38,T cell receptor signaling pathway,73.00000196823999,SF-295,29,28
sp6,C-type lectin receptor signaling pathway,72.00000266525997,SF-295,29,29
sp13,Glucagon signaling pathway,69.00000273443149,SF-295,29,30
sp14,GnRH signaling pathway,68.00000166619998,SF-295,29,31
sp48,p53 signaling pathway,65.00000356825194,SF-295,29,32
sp9,ErbB signaling pathway,64.00000168243997,SF-295,29,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.000002522645964,SF-295,29,34
sp40,TNF signaling pathway,59.00000226385998,SF-295,29,35
sp23,NF-kappa B signaling pathway,59.00000166319997,SF-295,29,36
sp31,Prolactin signaling pathway,57.000003104679976,SF-295,29,37
sp42,Toll-like receptor signaling pathway,57.000001810759976,SF-295,29,38
sp19,IL-17 signaling pathway,56.00000185837996,SF-295,29,39
sp5,B cell receptor signaling pathway,52.00000138939999,SF-295,29,40
sp26,Notch signaling pathway,50.000001989319955,SF-295,29,41
sp43,VEGF signaling pathway,49.00000088157998,SF-295,29,42
sp16,Hedgehog signaling pathway,48.00000353871997,SF-295,29,43
sp3,Adipocytokine signaling pathway,44.000001121819984,SF-295,29,44
sp29,PPAR signaling pathway,44.000000986079066,SF-295,29,45
sp11,Fc epsilon RI signaling pathway,42.00000121147999,SF-295,29,46
sp32,RIG-I-like receptor signaling pathway,40.00000106959999,SF-295,29,47
sp18,Hippo signaling pathway - multiple species,26.000000736999993,SF-295,29,48
