DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,1.0,1.2788043214996,1494.0,1.0,4.64494904546229,PC-3,25.0,888,1495,401,401,ESR1,gene,1.2788043214996
1501.0,2.0,2.25299084076471,1505.0,4.0,5.898877028013059,PC-3,17.666666666666668,366,1501,118,118,BCL2,gene,2.20326325400871
1501.0,2.0,2.25299084076471,1505.0,4.0,5.898877028013059,PC-3,17.666666666666668,366,1501,821,821,MAPT,gene,0.049727586756
1501.0,2.0,2.25299084076471,1490.0,2.0,4.54349277655897,PC-3,9.444444444444445,1160,1501,821,821,MAPT,gene,0.049727586756
1501.0,2.0,2.25299084076471,1490.0,2.0,4.54349277655897,PC-3,9.444444444444445,1160,1501,118,118,BCL2,gene,2.20326325400871
1503.0,2.0,9.31314597927429,1490.0,2.0,4.54349277655897,PC-3,7.222222222222222,2406,1503,429,429,FGF2,gene,4.668196933812
1503.0,2.0,9.31314597927429,1490.0,2.0,4.54349277655897,PC-3,7.222222222222222,2406,1503,858,858,MTOR,gene,4.64494904546229
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,1325,1325,STAT5B,gene,3.39441551552
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,1314,1314,SRC,gene,2.23200034815192
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,806,806,MAPK14,gene,4.56582960169804
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,774,774,LYN,gene,0.7984673052
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,737,737,LCK,gene,0.525903643
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,599,599,HSPA8,gene,1.08733217748
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,468,468,FYN,gene,0.4914464568
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,442,442,FGR,gene,0.2194802507
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,394,394,EPHA2,gene,68.1545909873898
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,1,1,ABL1,gene,0.24114735838
1492.0,12.0,85.93065688985175,1490.0,2.0,4.54349277655897,PC-3,6.888888888888889,1256,1492,707,707,KIT,gene,4.051439593392
1494.0,1.0,4.64494904546229,1503.0,2.0,9.31314597927429,PC-3,6.777777777777778,2264,1494,858,858,MTOR,gene,4.64494904546229
1499.0,2.0,1.4094875732856,1494.0,1.0,4.64494904546229,PC-3,6.444444444444445,997,1499,401,401,ESR1,gene,1.2788043214996
1499.0,2.0,1.4094875732856,1494.0,1.0,4.64494904546229,PC-3,6.444444444444445,997,1499,980,980,PGR,gene,0.130683251786
1502.0,3.0,0.9532865003914709,1490.0,2.0,4.54349277655897,PC-3,6.222222222222222,2544,1502,565,565,HDAC1,gene,0.415595521164144
1502.0,3.0,0.9532865003914709,1490.0,2.0,4.54349277655897,PC-3,6.222222222222222,2544,1502,568,568,HDAC4,gene,0.13848836664
1502.0,3.0,0.9532865003914709,1490.0,2.0,4.54349277655897,PC-3,6.222222222222222,2544,1502,566,566,HDAC2,gene,0.399202612587327
1494.0,1.0,4.64494904546229,1493.0,2.0,2.25299084076471,PC-3,6.222222222222222,127,1494,858,858,MTOR,gene,4.64494904546229
1493.0,2.0,2.25299084076471,1505.0,4.0,5.898877028013059,PC-3,5.888888888888889,408,1493,821,821,MAPT,gene,0.049727586756
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,707,707,KIT,gene,4.051439593392
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,737,737,LCK,gene,0.525903643
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,1,1,ABL1,gene,0.24114735838
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,394,394,EPHA2,gene,68.1545909873898
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,774,774,LYN,gene,0.7984673052
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,442,442,FGR,gene,0.2194802507
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,468,468,FYN,gene,0.4914464568
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,599,599,HSPA8,gene,1.08733217748
1493.0,2.0,2.25299084076471,1505.0,4.0,5.898877028013059,PC-3,5.888888888888889,408,1493,118,118,BCL2,gene,2.20326325400871
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,1314,1314,SRC,gene,2.23200034815192
1502.0,3.0,0.9532865003914709,1501.0,2.0,2.25299084076471,PC-3,5.888888888888889,2061,1502,568,568,HDAC4,gene,0.13848836664
1502.0,3.0,0.9532865003914709,1501.0,2.0,2.25299084076471,PC-3,5.888888888888889,2061,1502,566,566,HDAC2,gene,0.399202612587327
1502.0,3.0,0.9532865003914709,1501.0,2.0,2.25299084076471,PC-3,5.888888888888889,2061,1502,565,565,HDAC1,gene,0.415595521164144
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,1325,1325,STAT5B,gene,3.39441551552
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1503.0,2.0,9.31314597927429,PC-3,5.888888888888889,2002,1492,806,806,MAPK14,gene,4.56582960169804
1502.0,3.0,0.9532865003914709,1493.0,2.0,2.25299084076471,PC-3,5.666666666666667,654,1502,566,566,HDAC2,gene,0.399202612587327
1502.0,3.0,0.9532865003914709,1493.0,2.0,2.25299084076471,PC-3,5.666666666666667,654,1502,568,568,HDAC4,gene,0.13848836664
1502.0,3.0,0.9532865003914709,1493.0,2.0,2.25299084076471,PC-3,5.666666666666667,654,1502,565,565,HDAC1,gene,0.415595521164144
1501.0,2.0,2.25299084076471,1503.0,2.0,9.31314597927429,PC-3,5.555555555555555,1497,1501,118,118,BCL2,gene,2.20326325400871
1501.0,2.0,2.25299084076471,1503.0,2.0,9.31314597927429,PC-3,5.555555555555555,1497,1501,821,821,MAPT,gene,0.049727586756
1494.0,1.0,4.64494904546229,1490.0,2.0,4.54349277655897,PC-3,4.888888888888889,1253,1494,858,858,MTOR,gene,4.64494904546229
1493.0,2.0,2.25299084076471,1490.0,2.0,4.54349277655897,PC-3,3.7777777777777777,1225,1493,118,118,BCL2,gene,2.20326325400871
1493.0,2.0,2.25299084076471,1490.0,2.0,4.54349277655897,PC-3,3.7777777777777777,1225,1493,821,821,MAPT,gene,0.049727586756
1502.0,3.0,0.9532865003914709,1505.0,4.0,5.898877028013059,PC-3,3.333333333333333,2639,1502,565,565,HDAC1,gene,0.415595521164144
1502.0,3.0,0.9532865003914709,1505.0,4.0,5.898877028013059,PC-3,3.333333333333333,2639,1502,568,568,HDAC4,gene,0.13848836664
1502.0,3.0,0.9532865003914709,1505.0,4.0,5.898877028013059,PC-3,3.333333333333333,2639,1502,566,566,HDAC2,gene,0.399202612587327
1503.0,2.0,9.31314597927429,1505.0,4.0,5.898877028013059,PC-3,3.2222222222222223,552,1503,858,858,MTOR,gene,4.64494904546229
1503.0,2.0,9.31314597927429,1505.0,4.0,5.898877028013059,PC-3,3.2222222222222223,552,1503,429,429,FGF2,gene,4.668196933812
1494.0,1.0,4.64494904546229,1501.0,2.0,2.25299084076471,PC-3,3.2222222222222223,2540,1494,858,858,MTOR,gene,4.64494904546229
1493.0,2.0,2.25299084076471,1503.0,2.0,9.31314597927429,PC-3,3.111111111111111,37,1493,118,118,BCL2,gene,2.20326325400871
1503.0,2.0,9.31314597927429,1499.0,2.0,1.4094875732856,PC-3,3.111111111111111,33,1503,429,429,FGF2,gene,4.668196933812
1503.0,2.0,9.31314597927429,1499.0,2.0,1.4094875732856,PC-3,3.111111111111111,33,1503,858,858,MTOR,gene,4.64494904546229
1493.0,2.0,2.25299084076471,1503.0,2.0,9.31314597927429,PC-3,3.111111111111111,37,1493,821,821,MAPT,gene,0.049727586756
1494.0,1.0,4.64494904546229,1505.0,4.0,5.898877028013059,PC-3,2.4444444444444446,1932,1494,858,858,MTOR,gene,4.64494904546229
1493.0,2.0,2.25299084076471,1501.0,2.0,2.25299084076471,PC-3,2.2222222222222223,1191,1493,821,821,MAPT,gene,0.049727586756
1493.0,2.0,2.25299084076471,1501.0,2.0,2.25299084076471,PC-3,2.2222222222222223,1191,1493,118,118,BCL2,gene,2.20326325400871
1499.0,2.0,1.4094875732856,1500.0,2.0,4.292586951772,PC-3,2.2222222222222223,1346,1499,401,401,ESR1,gene,1.2788043214996
1499.0,2.0,1.4094875732856,1500.0,2.0,4.292586951772,PC-3,2.2222222222222223,1346,1499,980,980,PGR,gene,0.130683251786
1499.0,2.0,1.4094875732856,1505.0,4.0,5.898877028013059,PC-3,1.8888888888888888,2336,1499,401,401,ESR1,gene,1.2788043214996
1499.0,2.0,1.4094875732856,1505.0,4.0,5.898877028013059,PC-3,1.8888888888888888,2336,1499,980,980,PGR,gene,0.130683251786
1494.0,1.0,4.64494904546229,1506.0,3.0,0.9343611021965019,PC-3,1.6666666666666667,1952,1494,858,858,MTOR,gene,4.64494904546229
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,599,599,HSPA8,gene,1.08733217748
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,806,806,MAPK14,gene,4.56582960169804
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,774,774,LYN,gene,0.7984673052
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,737,737,LCK,gene,0.525903643
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,707,707,KIT,gene,4.051439593392
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,468,468,FYN,gene,0.4914464568
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,1314,1314,SRC,gene,2.23200034815192
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,442,442,FGR,gene,0.2194802507
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,1,1,ABL1,gene,0.24114735838
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,394,394,EPHA2,gene,68.1545909873898
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1493.0,2.0,2.25299084076471,PC-3,1.4444444444444444,386,1492,1325,1325,STAT5B,gene,3.39441551552
1499.0,2.0,1.4094875732856,1503.0,2.0,9.31314597927429,PC-3,1.3333333333333333,1941,1499,980,980,PGR,gene,0.130683251786
1499.0,2.0,1.4094875732856,1503.0,2.0,9.31314597927429,PC-3,1.3333333333333333,1941,1499,401,401,ESR1,gene,1.2788043214996
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,1325,1325,STAT5B,gene,3.39441551552
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,394,394,EPHA2,gene,68.1545909873898
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,1314,1314,SRC,gene,2.23200034815192
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,442,442,FGR,gene,0.2194802507
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,468,468,FYN,gene,0.4914464568
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,599,599,HSPA8,gene,1.08733217748
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,707,707,KIT,gene,4.051439593392
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,774,774,LYN,gene,0.7984673052
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,806,806,MAPK14,gene,4.56582960169804
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,737,737,LCK,gene,0.525903643
1492.0,12.0,85.93065688985175,1501.0,2.0,2.25299084076471,PC-3,0.6666666666666666,1600,1492,1,1,ABL1,gene,0.24114735838
1499.0,2.0,1.4094875732856,1501.0,2.0,2.25299084076471,PC-3,0.1111111111111111,582,1499,401,401,ESR1,gene,1.2788043214996
1499.0,2.0,1.4094875732856,1501.0,2.0,2.25299084076471,PC-3,0.1111111111111111,582,1499,980,980,PGR,gene,0.130683251786
1495.0,1.0,1.2788043214996,1505.0,4.0,5.898877028013059,PC-3,0.0,1759,1495,401,401,ESR1,gene,1.2788043214996
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,1,1,ABL1,gene,0.24114735838
1506.0,3.0,0.9343611021965019,1502.0,3.0,0.9532865003914709,PC-3,-0.2222222222222222,872,1506,567,567,HDAC3,gene,0.119562968445031
1502.0,3.0,0.9532865003914709,1503.0,2.0,9.31314597927429,PC-3,-0.2222222222222222,672,1502,565,565,HDAC1,gene,0.415595521164144
1502.0,3.0,0.9532865003914709,1503.0,2.0,9.31314597927429,PC-3,-0.2222222222222222,672,1502,566,566,HDAC2,gene,0.399202612587327
1502.0,3.0,0.9532865003914709,1503.0,2.0,9.31314597927429,PC-3,-0.2222222222222222,672,1502,568,568,HDAC4,gene,0.13848836664
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,1325,1325,STAT5B,gene,3.39441551552
1506.0,3.0,0.9343611021965019,1502.0,3.0,0.9532865003914709,PC-3,-0.2222222222222222,872,1506,565,565,HDAC1,gene,0.415595521164144
1506.0,3.0,0.9343611021965019,1502.0,3.0,0.9532865003914709,PC-3,-0.2222222222222222,872,1506,566,566,HDAC2,gene,0.399202612587327
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,1314,1314,SRC,gene,2.23200034815192
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,806,806,MAPK14,gene,4.56582960169804
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,774,774,LYN,gene,0.7984673052
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,737,737,LCK,gene,0.525903643
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,707,707,KIT,gene,4.051439593392
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,599,599,HSPA8,gene,1.08733217748
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,468,468,FYN,gene,0.4914464568
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,394,394,EPHA2,gene,68.1545909873898
1492.0,12.0,85.93065688985175,1505.0,4.0,5.898877028013059,PC-3,-0.2222222222222222,1673,1492,442,442,FGR,gene,0.2194802507
1491.0,2.0,0.045025676599999995,1490.0,2.0,4.54349277655897,PC-3,-0.3333333333333333,1628,1491,1208,1208,RRM2,gene,0.0217205852
1491.0,2.0,0.045025676599999995,1490.0,2.0,4.54349277655897,PC-3,-0.3333333333333333,1628,1491,1209,1209,RRM2B,gene,0.0233050914
1492.0,12.0,85.93065688985175,1506.0,3.0,0.9343611021965019,PC-3,-0.4444444444444444,1388,1492,707,707,KIT,gene,4.051439593392
1492.0,12.0,85.93065688985175,1506.0,3.0,0.9343611021965019,PC-3,-0.4444444444444444,1388,1492,599,599,HSPA8,gene,1.08733217748
1492.0,12.0,85.93065688985175,1506.0,3.0,0.9343611021965019,PC-3,-0.4444444444444444,1388,1492,2,2,ABL2,gene,0.16860365214
1492.0,12.0,85.93065688985175,1506.0,3.0,0.9343611021965019,PC-3,-0.4444444444444444,1388,1492,737,737,LCK,gene,0.525903643
