DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.743758116,Tretinoin,0.0,0.0,SNB-75,33.0
Paclitaxel,1.0,0.743758116,Celecoxib,0.0,0.0,SNB-75,25.11111111111111
Docetaxel,1.0,0.743758116,Tretinoin,0.0,0.0,SNB-75,23.0
Docetaxel,1.0,0.743758116,Celecoxib,0.0,0.0,SNB-75,19.444444444444443
Mitotane,1.0,0.973884628,Everolimus,1.0,1.69660796,SNB-75,18.444444444444443
Paclitaxel,1.0,0.743758116,Nilotinib,0.0,0.0,SNB-75,15.666666666666666
Fulvestrant,1.0,0.973884628,Everolimus,1.0,1.69660796,SNB-75,12.88888888888889
Docetaxel,1.0,0.743758116,Nilotinib,0.0,0.0,SNB-75,9.444444444444445
Dasatinib,3.0,2.6460584659999995,Celecoxib,0.0,0.0,SNB-75,8.555555555555555
Sirolimus,1.0,1.69660796,Celecoxib,0.0,0.0,SNB-75,6.333333333333333
Fulvestrant,1.0,0.973884628,Dasatinib,3.0,2.6460584659999995,SNB-75,6.222222222222222
Everolimus,1.0,1.69660796,Paclitaxel,1.0,0.743758116,SNB-75,5.333333333333333
Docetaxel,1.0,0.743758116,Fulvestrant,1.0,0.973884628,SNB-75,5.0
Paclitaxel,1.0,0.743758116,Sirolimus,1.0,1.69660796,SNB-75,4.888888888888889
Dasatinib,3.0,2.6460584659999995,Paclitaxel,1.0,0.743758116,SNB-75,4.444444444444445
Dasatinib,3.0,2.6460584659999995,Sirolimus,1.0,1.69660796,SNB-75,4.333333333333333
Fulvestrant,1.0,0.973884628,Romidepsin,0.0,0.0,SNB-75,4.0
Dasatinib,3.0,2.6460584659999995,Docetaxel,1.0,0.743758116,SNB-75,3.555555555555556
Paclitaxel,1.0,0.743758116,Cladribine,0.0,0.0,SNB-75,3.333333333333333
Mitotane,1.0,0.973884628,Dasatinib,3.0,2.6460584659999995,SNB-75,3.333333333333333
Everolimus,1.0,1.69660796,Tretinoin,0.0,0.0,SNB-75,2.4444444444444446
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,SNB-75,1.6666666666666667
Sirolimus,1.0,1.69660796,Tretinoin,0.0,0.0,SNB-75,1.5555555555555556
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,SNB-75,1.3333333333333333
Everolimus,1.0,1.69660796,Celecoxib,0.0,0.0,SNB-75,0.4444444444444444
Docetaxel,1.0,0.743758116,Cladribine,0.0,0.0,SNB-75,0.0
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,SNB-75,-0.2222222222222222
Romidepsin,0.0,0.0,Sirolimus,1.0,1.69660796,SNB-75,-0.2222222222222222
