"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.349468068
21,"ADCY1","gene",2.728607814
22,"ADCY2","gene",2.887589514
23,"ADCY3","gene",2.698701992
24,"ADCY4","gene",2.396861668
25,"ADCY5","gene",2.394491294
26,"ADCY6","gene",2.355439572
27,"ADCY7","gene",2.377191164
28,"ADCY8","gene",2.800168266
29,"ADCY9","gene",2.35107689
44,"AGAP2","gene",0.210731642
45,"AGTR1","gene",1.102360462
49,"AKT1","gene",2.86604279
51,"AKT2","gene",3.0668560812
60,"APC","gene",0.448663696
61,"APC2","gene",0.468543062
65,"ARAP3","gene",0.381272054
68,"ARHGDIA","gene",1.007528492
71,"ARHGEF12","gene",0.429907186
76,"ATF4","gene",13.399527634
109,"AXIN1","gene",0.444336934
110,"AXIN2","gene",0.466742732
118,"BCL2","gene",0.6347431872
140,"BRAF","gene",0.729519136
163,"CALM1","gene",0.410863746
164,"CALM2","gene",0.39619639
165,"CALM3","gene",29.468711106
166,"CALML3","gene",0.462809362
167,"CAMK1","gene",0.83541387
168,"CAMK1D","gene",0.835525034
169,"CAMK2A","gene",1.709653016
170,"CAMK2B","gene",1.708592178
171,"CAMK2D","gene",1.677304134
172,"CAMK2G","gene",1.675393904
173,"CAMK4","gene",1.595240002
174,"CAMKK2","gene",0.408239316
175,"CAMP","gene",0.261689838
184,"CASR","gene",1.906043238
193,"CCL5","gene",0.771716546
197,"CCND1","gene",9.541004908
198,"CCND2","gene",0.268171686
199,"CCND3","gene",0.243364086
213,"CDC37","gene",0.513500964
214,"CDC42","gene",2.638236472
215,"CDH1","gene",0.341472498
218,"CDK4","gene",0.631916338
219,"CDK6","gene",0.250374878
220,"CDKN1A","gene",1.021922228
233,"CHRM1","gene",0.3805426
235,"CHUK","gene",0.214308394
239,"CNR1","gene",0.35055972
241,"COL1A1","gene",0.25454817
242,"COL1A2","gene",0.250457154
245,"COL4A2","gene",0.226414682
269,"CSF1R","gene",0.852313156
270,"CSF3","gene",0.50397011
272,"CSNK1D","gene",0.373528996
273,"CSNK1E","gene",0.374490216
282,"CTNNA1","gene",0.372155884
283,"CTNNA2","gene",0.397564658
284,"CTNNB1","gene",4.744346904
292,"CXCL1","gene",1.671576386
296,"CXCL2","gene",0.765213462
297,"CXCL3","gene",0.764342386
308,"DAAM1","gene",0.305068892
309,"DAAM2","gene",0.261569738
311,"DAXX","gene",0.531065534
322,"DIAPH1","gene",0.315596286
331,"DLL3","gene",0.759324526
337,"DRD2","gene",0.350191326
355,"E2F4","gene",0.246283422
356,"E2F5","gene",0.30095668
363,"EDNRB","gene",4.037309842
372,"EGFR","gene",2.1949152972
381,"EIF4E","gene",1.019600194
382,"EIF4E1B","gene",1.050410938
383,"EIF4E2","gene",0.972155618
384,"EIF4EBP1","gene",3.631787888
388,"ENAH","gene",0.533149998
394,"EPHA2","gene",0.750328484
397,"ERBB2","gene",0.649747684
398,"ERBB3","gene",0.568544014
399,"ERBB4","gene",0.66980986
401,"ESR1","gene",0.48971795
402,"ESR2","gene",0.489395842
407,"EVL","gene",0.53314983
410,"F2R","gene",0.369686526
416,"FAS","gene",0.270333504
438,"FGFR1","gene",1.200693626
439,"FGFR2","gene",1.208612812
440,"FGFR3","gene",1.206818892
441,"FGFR4","gene",1.199028624
448,"FLT1","gene",1.2064104208
449,"FLT3","gene",0.549259692
451,"FLT4","gene",1.205282928
455,"FOS","gene",32.22000265
458,"FOXO1","gene",0.264980594
459,"FOXO3","gene",0.257830786
483,"GABBR1","gene",0.209732213
484,"GABBR2","gene",0.213121498
491,"GCGR","gene",0.441331716
502,"GLI1","gene",0.461170544
503,"GLI2","gene",0.464388746
504,"GLI3","gene",0.464474154
506,"GNA11","gene",1.732426138
507,"GNA12","gene",0.810636772
508,"GNA13","gene",0.800242024
509,"GNA14","gene",0.421558986
510,"GNA15","gene",0.420877874
511,"GNAI1","gene",0.718086902
512,"GNAI2","gene",1.835733125
513,"GNAI3","gene",0.717338928
515,"GNAO1","gene",0.40355614
516,"GNAQ","gene",1.530134658
517,"GNAS","gene",11.603685576
518,"GNB1","gene",0.672220714
519,"GNB2","gene",0.335821782
520,"GNB3","gene",0.381953456
521,"GNB4","gene",0.372856246
522,"GNB5","gene",0.38003331
523,"GNG10","gene",0.37196568
524,"GNG11","gene",0.367835754
525,"GNG13","gene",0.380633932
526,"GNG4","gene",0.38076816
527,"GNG5","gene",16.927140394
528,"GNG7","gene",0.373421124
529,"GNG8","gene",0.380600814
530,"GNGT2","gene",0.381582584
533,"GRB2","gene",1.3262045134
550,"GRM1","gene",0.203148548
557,"GSK3B","gene",0.408014018
585,"HOMER1","gene",0.207979328
586,"HOMER2","gene",0.208509849
