DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.6347431872,Tretinoin,0.0,0.0,UACC-257,10.11111111111111
Docetaxel,1.0,0.6347431872,Tretinoin,0.0,0.0,UACC-257,8.88888888888889
Docetaxel,1.0,0.6347431872,Fulvestrant,1.0,0.48971795,UACC-257,5.666666666666667
Docetaxel,1.0,0.6347431872,Paclitaxel,1.0,0.6347431872,UACC-257,4.333333333333333
Paclitaxel,1.0,0.6347431872,Sirolimus,0.0,0.0,UACC-257,4.222222222222222
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,UACC-257,3.555555555555556
Paclitaxel,1.0,0.6347431872,Celecoxib,1.0,0.503785782,UACC-257,3.111111111111111
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.6347431872,UACC-257,3.111111111111111
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,UACC-257,3.0
Everolimus,0.0,0.0,Paclitaxel,1.0,0.6347431872,UACC-257,2.7777777777777777
Romidepsin,0.0,0.0,Docetaxel,1.0,0.6347431872,UACC-257,2.6666666666666665
Docetaxel,1.0,0.6347431872,Celecoxib,1.0,0.503785782,UACC-257,2.2222222222222223
Docetaxel,1.0,0.6347431872,Nilotinib,1.0,1.164568916,UACC-257,2.111111111111111
Romidepsin,0.0,0.0,Sirolimus,0.0,0.0,UACC-257,1.3333333333333333
Fulvestrant,1.0,0.48971795,Tretinoin,0.0,0.0,UACC-257,1.2222222222222223
Mitotane,1.0,0.48971795,Tretinoin,0.0,0.0,UACC-257,0.8888888888888888
Everolimus,0.0,0.0,Docetaxel,1.0,0.6347431872,UACC-257,0.8888888888888888
Vorinostat,0.0,0.0,Docetaxel,1.0,0.6347431872,UACC-257,0.6666666666666666
Fulvestrant,1.0,0.48971795,Dasatinib,6.0,6.78514947,UACC-257,0.5555555555555556
Dasatinib,6.0,6.78514947,Docetaxel,1.0,0.6347431872,UACC-257,0.5555555555555556
Docetaxel,1.0,0.6347431872,Sirolimus,0.0,0.0,UACC-257,0.4444444444444444
Mitotane,1.0,0.48971795,Docetaxel,1.0,0.6347431872,UACC-257,0.3333333333333333
Paclitaxel,1.0,0.6347431872,Nilotinib,1.0,1.164568916,UACC-257,0.3333333333333333
Gefitinib,1.0,2.1949152972,Lenalidomide,1.0,0.503785782,UACC-257,0.1111111111111111
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.1949152972,UACC-257,0.0
Fulvestrant,1.0,0.48971795,Everolimus,0.0,0.0,UACC-257,0.0
Romidepsin,0.0,0.0,Nilotinib,1.0,1.164568916,UACC-257,-0.1111111111111111
Fulvestrant,1.0,0.48971795,Vorinostat,0.0,0.0,UACC-257,-0.3333333333333333
Tretinoin,0.0,0.0,Celecoxib,1.0,0.503785782,UACC-257,-0.4444444444444444
Thalidomide,4.0,4.640865165999999,Tretinoin,0.0,0.0,UACC-257,-0.6666666666666666
Dasatinib,6.0,6.78514947,Paclitaxel,1.0,0.6347431872,UACC-257,-1.2222222222222223
Mitotane,1.0,0.48971795,Dasatinib,6.0,6.78514947,UACC-257,-1.2222222222222223
Dasatinib,6.0,6.78514947,Vorinostat,0.0,0.0,UACC-257,-1.3333333333333333
Nilotinib,1.0,1.164568916,Cladribine,0.0,0.0,UACC-257,-1.4444444444444444
Dasatinib,6.0,6.78514947,Tretinoin,0.0,0.0,UACC-257,-1.4444444444444444
Fulvestrant,1.0,0.48971795,Romidepsin,0.0,0.0,UACC-257,-1.5555555555555556
Nilotinib,1.0,1.164568916,Tretinoin,0.0,0.0,UACC-257,-1.6666666666666667
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,UACC-257,-1.7777777777777777
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,UACC-257,-1.8888888888888888
Nilotinib,1.0,1.164568916,Celecoxib,1.0,0.503785782,UACC-257,-2.0
Nilotinib,1.0,1.164568916,Mitotane,1.0,0.48971795,UACC-257,-2.0
Cladribine,0.0,0.0,Celecoxib,1.0,0.503785782,UACC-257,-2.4444444444444446
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,UACC-257,-2.555555555555556
Fulvestrant,1.0,0.48971795,Paclitaxel,1.0,0.6347431872,UACC-257,-2.555555555555556
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,UACC-257,-3.111111111111111
Sirolimus,0.0,0.0,Tretinoin,0.0,0.0,UACC-257,-3.111111111111111
Thalidomide,4.0,4.640865165999999,Mitotane,1.0,0.48971795,UACC-257,-3.111111111111111
Vorinostat,0.0,0.0,Sirolimus,0.0,0.0,UACC-257,-3.4444444444444446
Dasatinib,6.0,6.78514947,Romidepsin,0.0,0.0,UACC-257,-3.4444444444444446
Everolimus,0.0,0.0,Cladribine,0.0,0.0,UACC-257,-3.555555555555556
Fulvestrant,1.0,0.48971795,Sirolimus,0.0,0.0,UACC-257,-4.0
Dasatinib,6.0,6.78514947,Celecoxib,1.0,0.503785782,UACC-257,-4.111111111111111
Docetaxel,1.0,0.6347431872,Cladribine,0.0,0.0,UACC-257,-4.111111111111111
Sirolimus,0.0,0.0,Cladribine,0.0,0.0,UACC-257,-4.222222222222222
Fulvestrant,1.0,0.48971795,Nilotinib,1.0,1.164568916,UACC-257,-4.444444444444445
Thalidomide,4.0,4.640865165999999,Paclitaxel,1.0,0.6347431872,UACC-257,-4.444444444444445
Sirolimus,0.0,0.0,Nilotinib,1.0,1.164568916,UACC-257,-4.444444444444445
Sirolimus,0.0,0.0,Celecoxib,1.0,0.503785782,UACC-257,-4.555555555555555
Everolimus,0.0,0.0,Romidepsin,0.0,0.0,UACC-257,-4.666666666666667
Thalidomide,4.0,4.640865165999999,Cladribine,0.0,0.0,UACC-257,-4.888888888888889
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.6347431872,UACC-257,-4.888888888888889
Everolimus,0.0,0.0,Dasatinib,6.0,6.78514947,UACC-257,-5.0
Everolimus,0.0,0.0,Sirolimus,0.0,0.0,UACC-257,-5.111111111111111
Dasatinib,6.0,6.78514947,Cladribine,0.0,0.0,UACC-257,-5.333333333333333
Mitotane,1.0,0.48971795,Sirolimus,0.0,0.0,UACC-257,-5.555555555555555
Mitotane,1.0,0.48971795,Everolimus,0.0,0.0,UACC-257,-5.555555555555555
Sirolimus,0.0,0.0,Mitotane,1.0,0.48971795,UACC-257,-5.666666666666667
Thalidomide,4.0,4.640865165999999,Sirolimus,0.0,0.0,UACC-257,-5.666666666666667
Everolimus,0.0,0.0,Vorinostat,0.0,0.0,UACC-257,-6.0
Dasatinib,6.0,6.78514947,Sirolimus,0.0,0.0,UACC-257,-6.111111111111111
Mitotane,1.0,0.48971795,Nilotinib,1.0,1.164568916,UACC-257,-6.222222222222222
Romidepsin,0.0,0.0,Celecoxib,1.0,0.503785782,UACC-257,-6.222222222222222
