DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,HS 578T,38.11111111111112
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,HS 578T,37.77777777777778
Paclitaxel,2.0,0.0,Nilotinib,2.0,6.884996915177799,HS 578T,29.0
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,HS 578T,20.88888888888889
Fulvestrant,1.0,1.800072581495839,Everolimus,0.0,0.0,HS 578T,20.88888888888889
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,HS 578T,20.666666666666668
Mitotane,1.0,1.800072581495839,Everolimus,0.0,0.0,HS 578T,17.88888888888889
Docetaxel,2.0,0.0,Nilotinib,2.0,6.884996915177799,HS 578T,12.555555555555555
Fulvestrant,1.0,1.800072581495839,Dasatinib,10.0,22.816964349976917,HS 578T,12.11111111111111
Fulvestrant,1.0,1.800072581495839,Tretinoin,0.0,0.0,HS 578T,10.77777777777778
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,HS 578T,9.666666666666666
Paclitaxel,2.0,0.0,Cladribine,0.0,0.0,HS 578T,9.444444444444445
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,HS 578T,9.333333333333334
Fulvestrant,1.0,1.800072581495839,Romidepsin,3.0,13.367282645207379,HS 578T,9.11111111111111
Dasatinib,10.0,22.816964349976917,Celecoxib,0.0,0.0,HS 578T,8.88888888888889
Thalidomide,1.0,0.0,Paclitaxel,2.0,0.0,HS 578T,8.666666666666666
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,HS 578T,8.0
Sirolimus,1.0,0.0,Tretinoin,0.0,0.0,HS 578T,7.111111111111111
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,HS 578T,6.666666666666667
Mitotane,1.0,1.800072581495839,Docetaxel,2.0,0.0,HS 578T,6.666666666666667
Romidepsin,3.0,13.367282645207379,Cladribine,0.0,0.0,HS 578T,5.222222222222222
Vorinostat,3.0,13.367282645207379,Docetaxel,2.0,0.0,HS 578T,5.111111111111111
Nilotinib,2.0,6.884996915177799,Tretinoin,0.0,0.0,HS 578T,4.444444444444445
Vorinostat,3.0,13.367282645207379,Romidepsin,3.0,13.367282645207379,HS 578T,4.333333333333333
Dasatinib,10.0,22.816964349976917,Paclitaxel,2.0,0.0,HS 578T,4.0
Dasatinib,10.0,22.816964349976917,Tretinoin,0.0,0.0,HS 578T,3.888888888888889
Docetaxel,2.0,0.0,Fulvestrant,1.0,1.800072581495839,HS 578T,3.6666666666666665
Vorinostat,3.0,13.367282645207379,Cladribine,0.0,0.0,HS 578T,3.333333333333333
Romidepsin,3.0,13.367282645207379,Sirolimus,1.0,0.0,HS 578T,3.0
Romidepsin,3.0,13.367282645207379,Docetaxel,2.0,0.0,HS 578T,3.0
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,HS 578T,2.555555555555556
Everolimus,0.0,0.0,Docetaxel,2.0,0.0,HS 578T,2.4444444444444446
Sirolimus,1.0,0.0,Mitotane,1.0,1.800072581495839,HS 578T,2.4444444444444446
Vorinostat,3.0,13.367282645207379,Tretinoin,0.0,0.0,HS 578T,2.2222222222222223
Mitotane,1.0,1.800072581495839,Dasatinib,10.0,22.816964349976917,HS 578T,2.111111111111111
Mitotane,1.0,1.800072581495839,Tretinoin,0.0,0.0,HS 578T,2.0
Docetaxel,2.0,0.0,Cladribine,0.0,0.0,HS 578T,1.6666666666666667
Thalidomide,1.0,0.0,Mitotane,1.0,1.800072581495839,HS 578T,1.5555555555555556
Dasatinib,10.0,22.816964349976917,Cladribine,0.0,0.0,HS 578T,1.3333333333333333
Romidepsin,3.0,13.367282645207379,Tretinoin,0.0,0.0,HS 578T,1.3333333333333333
Fulvestrant,1.0,1.800072581495839,Nilotinib,2.0,6.884996915177799,HS 578T,1.3333333333333333
Everolimus,0.0,0.0,Romidepsin,3.0,13.367282645207379,HS 578T,1.1111111111111112
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,HS 578T,0.8888888888888888
Fulvestrant,1.0,1.800072581495839,Cladribine,0.0,0.0,HS 578T,0.8888888888888888
Thalidomide,1.0,0.0,Tretinoin,0.0,0.0,HS 578T,0.2222222222222222
Everolimus,0.0,0.0,Dasatinib,10.0,22.816964349976917,HS 578T,0.1111111111111111
Dasatinib,10.0,22.816964349976917,Vorinostat,3.0,13.367282645207379,HS 578T,0.0
Fulvestrant,1.0,1.800072581495839,Paclitaxel,2.0,0.0,HS 578T,-0.1111111111111111
Romidepsin,3.0,13.367282645207379,Celecoxib,0.0,0.0,HS 578T,-0.1111111111111111
Dasatinib,10.0,22.816964349976917,Nilotinib,2.0,6.884996915177799,HS 578T,-0.1111111111111111
Romidepsin,3.0,13.367282645207379,Nilotinib,2.0,6.884996915177799,HS 578T,-0.3333333333333333
Vorinostat,3.0,13.367282645207379,Nilotinib,2.0,6.884996915177799,HS 578T,-1.0
Dasatinib,10.0,22.816964349976917,Docetaxel,2.0,0.0,HS 578T,-1.0
Mitotane,1.0,1.800072581495839,Nilotinib,2.0,6.884996915177799,HS 578T,-1.2222222222222223
Vorinostat,3.0,13.367282645207379,Sirolimus,1.0,0.0,HS 578T,-1.6666666666666667
Vorinostat,3.0,13.367282645207379,Celecoxib,0.0,0.0,HS 578T,-1.6666666666666667
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,HS 578T,-1.7777777777777777
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,HS 578T,-1.7777777777777777
Everolimus,0.0,0.0,Cladribine,0.0,0.0,HS 578T,-2.111111111111111
Everolimus,0.0,0.0,Celecoxib,0.0,0.0,HS 578T,-2.333333333333333
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,HS 578T,-2.555555555555556
Fulvestrant,1.0,1.800072581495839,Sirolimus,1.0,0.0,HS 578T,-2.6666666666666665
Mitotane,1.0,1.800072581495839,Cladribine,0.0,0.0,HS 578T,-2.7777777777777777
Thalidomide,1.0,0.0,Sirolimus,1.0,0.0,HS 578T,-2.888888888888889
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,HS 578T,-3.111111111111111
Mitotane,1.0,1.800072581495839,Celecoxib,0.0,0.0,HS 578T,-3.6666666666666665
Fulvestrant,1.0,1.800072581495839,Vorinostat,3.0,13.367282645207379,HS 578T,-3.7777777777777777
Everolimus,0.0,0.0,Sirolimus,1.0,0.0,HS 578T,-3.888888888888889
Mitotane,1.0,1.800072581495839,Paclitaxel,2.0,0.0,HS 578T,-3.888888888888889
Mitotane,1.0,1.800072581495839,Sirolimus,1.0,0.0,HS 578T,-4.555555555555555
Fulvestrant,1.0,1.800072581495839,Celecoxib,0.0,0.0,HS 578T,-4.666666666666667
Thalidomide,1.0,0.0,Cladribine,0.0,0.0,HS 578T,-4.777777777777778
Nilotinib,2.0,6.884996915177799,Cladribine,0.0,0.0,HS 578T,-4.888888888888889
Nilotinib,2.0,6.884996915177799,Celecoxib,0.0,0.0,HS 578T,-5.777777777777778
Sirolimus,1.0,0.0,Nilotinib,2.0,6.884996915177799,HS 578T,-6.333333333333333
Romidepsin,3.0,13.367282645207379,Paclitaxel,2.0,0.0,HS 578T,-6.555555555555555
Nilotinib,2.0,6.884996915177799,Mitotane,1.0,1.800072581495839,HS 578T,-7.333333333333333
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,HS 578T,-8.222222222222221
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,HS 578T,-8.333333333333334
Dasatinib,10.0,22.816964349976917,Romidepsin,3.0,13.367282645207379,HS 578T,-8.88888888888889
Everolimus,0.0,0.0,Vorinostat,3.0,13.367282645207379,HS 578T,-10.555555555555555
Sirolimus,1.0,0.0,Cladribine,0.0,0.0,HS 578T,-10.88888888888889
Vorinostat,3.0,13.367282645207379,Paclitaxel,2.0,0.0,HS 578T,-12.333333333333334
Everolimus,0.0,0.0,Nilotinib,2.0,6.884996915177799,HS 578T,-17.22222222222222
