SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp14,GnRH signaling pathway,0.08528607364721151,CAKI-1,5,1
sp40,TNF signaling pathway,0.053350344971241116,CAKI-1,5,2
sp6,C-type lectin receptor signaling pathway,0.04200274218114623,CAKI-1,5,3
sp26,Notch signaling pathway,0.04014993468888889,CAKI-1,5,4
sp43,VEGF signaling pathway,0.03575726531948401,CAKI-1,5,5
sp20,Insulin signaling pathway,0.03537084659788257,CAKI-1,5,6
sp3,Adipocytokine signaling pathway,0.03269913402763156,CAKI-1,5,7
sp35,Relaxin signaling pathway,0.030712350149788403,CAKI-1,5,8
sp47,mTOR signaling pathway,0.029348206180549695,CAKI-1,5,9
sp39,TGF-beta signaling pathway,0.028371177960439684,CAKI-1,5,10
sp46,cGMP-PKG signaling pathway,0.026833536462161557,CAKI-1,5,11
sp27,Oxytocin signaling pathway,0.024738900844170974,CAKI-1,5,12
sp4,Apelin signaling pathway,0.02433516317032609,CAKI-1,5,13
sp1,AGE-RAGE signaling pathway in diabetic complications,0.023830231470319152,CAKI-1,5,14
sp13,Glucagon signaling pathway,0.023371246854939815,CAKI-1,5,15
sp15,HIF-1 signaling pathway,0.022427003084102504,CAKI-1,5,16
sp7,Calcium signaling pathway,0.022163435311900254,CAKI-1,5,17
sp34,Ras signaling pathway,0.021373201750471353,CAKI-1,5,18
sp10,Estrogen signaling pathway,0.01949063473972356,CAKI-1,5,19
sp44,Wnt signaling pathway,0.018539320103728264,CAKI-1,5,20
sp2,AMPK signaling pathway,0.018113292308858282,CAKI-1,5,21
sp33,Rap1 signaling pathway,0.016906305827836816,CAKI-1,5,22
sp22,MAPK signaling pathway,0.016074461504523564,CAKI-1,5,23
sp17,Hippo signaling pathway,0.016016477672981727,CAKI-1,5,24
sp45,cAMP signaling pathway,0.0159668720479974,CAKI-1,5,25
sp12,FoxO signaling pathway,0.015955998782553993,CAKI-1,5,26
sp28,PI3K-Akt signaling pathway,0.014758146429823855,CAKI-1,5,27
sp21,JAK-STAT signaling pathway,0.011887398852341744,CAKI-1,5,28
sp8,Chemokine signaling pathway,0.011395278774633248,CAKI-1,5,29
sp48,p53 signaling pathway,0.009937085065750502,CAKI-1,5,30
