DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,8.60016077250325,1505.0,0.0,0.0,SF-268,19.88888888888889,801,1501,821,821.0,WNT3,8.60016077250325
1501.0,2.0,8.60016077250325,1505.0,0.0,0.0,SF-268,19.88888888888889,801,1501,118,118.0,CNTFR,0.0
1495.0,1.0,0.36060504036191393,1494.0,0.0,0.0,SF-268,14.666666666666666,1469,1495,401,401.0,ITGB1,0.36060504036191393
1501.0,2.0,8.60016077250325,1490.0,0.0,0.0,SF-268,12.555555555555555,17,1501,821,821.0,WNT3,8.60016077250325
1501.0,2.0,8.60016077250325,1490.0,0.0,0.0,SF-268,12.555555555555555,17,1501,118,118.0,CNTFR,0.0
1499.0,1.0,0.36060504036191393,1493.0,2.0,8.60016077250325,SF-268,10.666666666666666,1796,1499,980,,,
1499.0,1.0,0.36060504036191393,1493.0,2.0,8.60016077250325,SF-268,10.666666666666666,1796,1499,401,401.0,ITGB1,0.36060504036191393
1502.0,3.0,13.06719596848712,1501.0,2.0,8.60016077250325,SF-268,5.222222222222222,1091,1502,566,566.0,PFN2,4.453382300348704
1502.0,3.0,13.06719596848712,1501.0,2.0,8.60016077250325,SF-268,5.222222222222222,1091,1502,565,565.0,PFN1,4.160431367789712
1502.0,3.0,13.06719596848712,1501.0,2.0,8.60016077250325,SF-268,5.222222222222222,1091,1502,568,568.0,PFN4,4.453382300348704
1494.0,0.0,0.0,1501.0,2.0,8.60016077250325,SF-268,3.6666666666666665,2610,1494,858,,,
1493.0,2.0,8.60016077250325,1505.0,0.0,0.0,SF-268,2.6666666666666665,1729,1493,118,118.0,CNTFR,0.0
1493.0,2.0,8.60016077250325,1505.0,0.0,0.0,SF-268,2.6666666666666665,1729,1493,821,821.0,WNT3,8.60016077250325
1496.0,1.0,0.0,1497.0,0.0,0.0,SF-268,2.4444444444444446,170,1496,372,372.0,IL15RA,0.0
1504.0,1.0,0.0,1493.0,2.0,8.60016077250325,SF-268,2.2222222222222223,1857,1504,439,439.0,LEPR,0.0
1504.0,1.0,0.0,1493.0,2.0,8.60016077250325,SF-268,2.2222222222222223,1857,1504,1399,,,
1504.0,1.0,0.0,1493.0,2.0,8.60016077250325,SF-268,2.2222222222222223,1857,1504,1106,,,
1504.0,1.0,0.0,1493.0,2.0,8.60016077250325,SF-268,2.2222222222222223,1857,1504,885,,,
1493.0,2.0,8.60016077250325,1490.0,0.0,0.0,SF-268,2.2222222222222223,1187,1493,118,118.0,CNTFR,0.0
1493.0,2.0,8.60016077250325,1490.0,0.0,0.0,SF-268,2.2222222222222223,1187,1493,821,821.0,WNT3,8.60016077250325
1495.0,1.0,0.36060504036191393,1503.0,1.0,0.0,SF-268,2.111111111111111,745,1495,401,401.0,ITGB1,0.36060504036191393
1503.0,1.0,0.0,1505.0,0.0,0.0,SF-268,1.7777777777777777,2051,1503,858,,,
1503.0,1.0,0.0,1505.0,0.0,0.0,SF-268,1.7777777777777777,2051,1503,429,429.0,LAMB3,0.0
1495.0,1.0,0.36060504036191393,1492.0,10.0,17.447620103635813,SF-268,1.6666666666666667,2412,1495,401,401.0,ITGB1,0.36060504036191393
1499.0,1.0,0.36060504036191393,1491.0,0.0,0.0,SF-268,1.3333333333333333,1854,1499,980,,,
1499.0,1.0,0.36060504036191393,1491.0,0.0,0.0,SF-268,1.3333333333333333,1854,1499,401,401.0,ITGB1,0.36060504036191393
1495.0,1.0,0.36060504036191393,1502.0,3.0,13.06719596848712,SF-268,1.3333333333333333,5,1495,401,401.0,ITGB1,0.36060504036191393
1503.0,1.0,0.0,1499.0,1.0,0.36060504036191393,SF-268,1.1111111111111112,1601,1503,429,429.0,LAMB3,0.0
1503.0,1.0,0.0,1499.0,1.0,0.36060504036191393,SF-268,1.1111111111111112,1601,1503,858,,,
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,442,442.0,LIF,0.0
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,806,806.0,VAV3,0.06194812878693417
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,1325,,,
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,737,737.0,SOCS2,0.0
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,707,707.0,RPS6KA2,5.853114085339436
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,599,599.0,PLCD1,0.0
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,468,468.0,MAP3K8,2.569287588655824
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,394,394.0,ITGA3,3.8200808312175045
1492.0,10.0,17.447620103635813,1493.0,2.0,8.60016077250325,SF-268,0.3333333333333333,1643,1492,2,2.0,ABL2,0.0
