SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000140670538,OVCAR-3,23,1
sp22,MAPK signaling pathway,220.0000092826664,OVCAR-3,23,2
sp34,Ras signaling pathway,171.00000672134385,OVCAR-3,23,3
sp33,Rap1 signaling pathway,170.0000076552665,OVCAR-3,23,4
sp45,cAMP signaling pathway,162.00000491222585,OVCAR-3,23,5
sp7,Calcium signaling pathway,135.00000313845993,OVCAR-3,23,6
sp44,Wnt signaling pathway,133.0000035976539,OVCAR-3,23,7
sp17,Hippo signaling pathway,131.00000696898348,OVCAR-3,23,8
sp47,mTOR signaling pathway,127.00000375769402,OVCAR-3,23,9
sp8,Chemokine signaling pathway,124.00000429289787,OVCAR-3,23,10
sp27,Oxytocin signaling pathway,117.00000334643345,OVCAR-3,23,11
sp46,cGMP-PKG signaling pathway,109.00000494032794,OVCAR-3,23,12
sp35,Relaxin signaling pathway,102.00000317265994,OVCAR-3,23,13
sp20,Insulin signaling pathway,101.00000298216555,OVCAR-3,23,14
sp25,Neurotrophin signaling pathway,100.00000286874794,OVCAR-3,23,15
sp41,Thyroid hormone signaling pathway,96.00000574191515,OVCAR-3,23,16
sp12,FoxO signaling pathway,96.00000549262992,OVCAR-3,23,17
sp4,Apelin signaling pathway,96.00000236267333,OVCAR-3,23,18
sp21,JAK-STAT signaling pathway,93.99999946489989,OVCAR-3,23,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000343381997,OVCAR-3,23,20
sp10,Estrogen signaling pathway,89.00000344024676,OVCAR-3,23,21
sp30,Phospholipase D signaling pathway,86.00000237395396,OVCAR-3,23,22
sp24,NOD-like receptor signaling pathway,85.00000263074216,OVCAR-3,23,23
sp15,HIF-1 signaling pathway,81.00000381048372,OVCAR-3,23,24
sp37,Sphingolipid signaling pathway,77.00000202931997,OVCAR-3,23,25
sp2,AMPK signaling pathway,75.00000253792597,OVCAR-3,23,26
sp39,TGF-beta signaling pathway,73.00000265719396,OVCAR-3,23,27
sp38,T cell receptor signaling pathway,73.00000210111997,OVCAR-3,23,28
sp6,C-type lectin receptor signaling pathway,72.00000142691997,OVCAR-3,23,29
sp13,Glucagon signaling pathway,69.00000233990706,OVCAR-3,23,30
sp14,GnRH signaling pathway,68.00000169913999,OVCAR-3,23,31
sp48,p53 signaling pathway,65.00000382685995,OVCAR-3,23,32
sp9,ErbB signaling pathway,64.00000201407998,OVCAR-3,23,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000152983996,OVCAR-3,23,34
sp40,TNF signaling pathway,59.00000191831998,OVCAR-3,23,35
sp23,NF-kappa B signaling pathway,59.00000189625997,OVCAR-3,23,36
sp42,Toll-like receptor signaling pathway,57.00000176009998,OVCAR-3,23,37
sp31,Prolactin signaling pathway,57.00000041313998,OVCAR-3,23,38
sp19,IL-17 signaling pathway,56.00000194581996,OVCAR-3,23,39
sp5,B cell receptor signaling pathway,52.000001522599995,OVCAR-3,23,40
sp26,Notch signaling pathway,50.00000179267996,OVCAR-3,23,41
sp43,VEGF signaling pathway,49.00000093161998,OVCAR-3,23,42
sp16,Hedgehog signaling pathway,47.99999999337997,OVCAR-3,23,43
sp29,PPAR signaling pathway,44.000002507047974,OVCAR-3,23,44
sp3,Adipocytokine signaling pathway,44.000000725299984,OVCAR-3,23,45
sp11,Fc epsilon RI signaling pathway,42.00000130343999,OVCAR-3,23,46
sp32,RIG-I-like receptor signaling pathway,40.00000125569999,OVCAR-3,23,47
sp18,Hippo signaling pathway - multiple species,26.00000086629999,OVCAR-3,23,48
