SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp37,Sphingolipid signaling pathway,0.5205133016,NCI-H23,20,1
sp16,Hedgehog signaling pathway,0.51014469755,NCI-H23,20,2
sp24,NOD-like receptor signaling pathway,0.4116666657666666,NCI-H23,20,3
sp32,RIG-I-like receptor signaling pathway,0.38340352499999997,NCI-H23,20,4
sp5,B cell receptor signaling pathway,0.35388791299999994,NCI-H23,20,5
sp15,HIF-1 signaling pathway,0.14319880763124998,NCI-H23,20,6
sp29,PPAR signaling pathway,0.14107987528133334,NCI-H23,20,7
sp7,Calcium signaling pathway,0.1354577224033333,NCI-H23,20,8
sp10,Estrogen signaling pathway,0.11723790567419422,NCI-H23,20,9
sp2,AMPK signaling pathway,0.11219570010096236,NCI-H23,20,10
sp46,cGMP-PKG signaling pathway,0.10299436547583331,NCI-H23,20,11
sp3,Adipocytokine signaling pathway,0.09170585046499997,NCI-H23,20,12
sp48,p53 signaling pathway,0.09023678215,NCI-H23,20,13
sp31,Prolactin signaling pathway,0.0886445154,NCI-H23,20,14
sp12,FoxO signaling pathway,0.08760780407699997,NCI-H23,20,15
sp9,ErbB signaling pathway,0.07852961605,NCI-H23,20,16
sp38,T cell receptor signaling pathway,0.06715704815714282,NCI-H23,20,17
sp47,mTOR signaling pathway,0.04113053414582522,NCI-H23,20,18
sp36,Signaling pathways regulating pluripotency of stem cells,0.03664807604734176,NCI-H23,20,19
sp33,Rap1 signaling pathway,0.02942189975078353,NCI-H23,20,20
sp17,Hippo signaling pathway,0.02925530463691356,NCI-H23,20,21
sp30,Phospholipase D signaling pathway,0.02878590997437499,NCI-H23,20,22
sp42,Toll-like receptor signaling pathway,0.028736139394736824,NCI-H23,20,23
sp14,GnRH signaling pathway,0.028049056420624992,NCI-H23,20,24
sp6,C-type lectin receptor signaling pathway,0.028040604369999982,NCI-H23,20,25
sp35,Relaxin signaling pathway,0.02763060255947367,NCI-H23,20,26
sp21,JAK-STAT signaling pathway,0.025717813281111106,NCI-H23,20,27
sp11,Fc epsilon RI signaling pathway,0.025392167898333328,NCI-H23,20,28
sp40,TNF signaling pathway,0.02538081727999998,NCI-H23,20,29
sp41,Thyroid hormone signaling pathway,0.022704868378668683,NCI-H23,20,30
sp13,Glucagon signaling pathway,0.021320995585833325,NCI-H23,20,31
sp28,PI3K-Akt signaling pathway,0.02103061412681361,NCI-H23,20,32
sp25,Neurotrophin signaling pathway,0.01992368781074072,NCI-H23,20,33
sp23,NF-kappa B signaling pathway,0.019683226084999977,NCI-H23,20,34
sp1,AGE-RAGE signaling pathway in diabetic complications,0.01904323921999999,NCI-H23,20,35
sp27,Oxytocin signaling pathway,0.018548659064666698,NCI-H23,20,36
sp4,Apelin signaling pathway,0.01721791171807692,NCI-H23,20,37
sp20,Insulin signaling pathway,0.01682215550999999,NCI-H23,20,38
sp22,MAPK signaling pathway,0.016733152172766656,NCI-H23,20,39
sp8,Chemokine signaling pathway,0.016194224972599973,NCI-H23,20,40
sp34,Ras signaling pathway,0.012488437597142845,NCI-H23,20,41
sp19,IL-17 signaling pathway,0.010872592776666634,NCI-H23,20,42
sp45,cAMP signaling pathway,0.009248105416341452,NCI-H23,20,43
sp44,Wnt signaling pathway,0.0078122891747872255,NCI-H23,20,44
