DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,NCI-H460,32.111111111111114
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,NCI-H460,24.11111111111111
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,NCI-H460,18.77777777777778
Mitotane,1.0,0.0,Docetaxel,2.0,0.0,NCI-H460,18.11111111111111
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,NCI-H460,13.22222222222222
Everolimus,0.0,0.0,Docetaxel,2.0,0.0,NCI-H460,11.22222222222222
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,NCI-H460,10.0
Fulvestrant,1.0,0.0,Romidepsin,3.0,12.726826423521587,NCI-H460,9.444444444444445
Docetaxel,2.0,0.0,Nilotinib,2.0,8.193098539350453,NCI-H460,8.777777777777779
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,NCI-H460,7.777777777777778
Fulvestrant,1.0,0.0,Everolimus,0.0,0.0,NCI-H460,7.333333333333333
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,NCI-H460,5.333333333333333
Vorinostat,3.0,12.726826657779956,Romidepsin,3.0,12.726826423521587,NCI-H460,5.222222222222222
Mitotane,1.0,0.0,Everolimus,0.0,0.0,NCI-H460,4.0
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,NCI-H460,4.0
Romidepsin,3.0,12.726826423521587,Tretinoin,0.0,0.0,NCI-H460,2.2222222222222223
Sirolimus,1.0,0.0,Mitotane,1.0,0.0,NCI-H460,1.7777777777777777
Romidepsin,3.0,12.726826423521587,Docetaxel,2.0,0.0,NCI-H460,1.5555555555555556
Romidepsin,3.0,12.726826423521587,Celecoxib,0.0,0.0,NCI-H460,1.4444444444444444
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,NCI-H460,1.3333333333333333
Mitotane,1.0,0.0,Tretinoin,0.0,0.0,NCI-H460,1.1111111111111112
Dasatinib,10.0,8.2590327072866,Vorinostat,3.0,12.726826657779956,NCI-H460,0.8888888888888888
