DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1499.0,1.0,19.27617869051073,1493.0,2.0,0.0,LOX IMVI,19.33333333333333,1207,1499,401,401.0,ITGB1,19.27617869051073
1499.0,1.0,19.27617869051073,1493.0,2.0,0.0,LOX IMVI,19.33333333333333,1207,1499,980,,,
1493.0,2.0,0.0,1495.0,1.0,19.27617869051073,LOX IMVI,17.88888888888889,2284,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1495.0,1.0,19.27617869051073,LOX IMVI,17.88888888888889,2284,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,16.88888888888889,1373,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,16.88888888888889,1373,1493,821,821.0,WNT3,0.0
1495.0,1.0,19.27617869051073,1494.0,0.0,0.0,LOX IMVI,15.88888888888889,1773,1495,401,401.0,ITGB1,19.27617869051073
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,13.77777777777778,1576,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,13.77777777777778,1576,1493,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1501,118,118.0,CNTFR,0.0
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1504,885,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1504,1106,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1504,1399,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1504,439,439.0,LEPR,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,737,737.0,SOCS2,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,774,774.0,TEK,1.0675722951543987
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,806,806.0,VAV3,0.059671109181725086
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,1314,,,
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,1325,,,
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,468,468.0,MAP3K8,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,442,442.0,LIF,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,707,707.0,RPS6KA2,8.773879834456258
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,599,599.0,PLCD1,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,394,394.0,ITGA3,3.329592148576909
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,2,2.0,ABL2,0.0
1492.0,10.0,13.23071538736929,1501.0,2.0,0.0,LOX IMVI,9.11111111111111,625,1492,1,1.0,ABL1,0.0
1495.0,1.0,19.27617869051073,1492.0,10.0,13.23071538736929,LOX IMVI,8.555555555555555,1704,1495,401,401.0,ITGB1,19.27617869051073
1495.0,1.0,19.27617869051073,1505.0,0.0,0.0,LOX IMVI,8.11111111111111,409,1495,401,401.0,ITGB1,19.27617869051073
1501.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,6.777777777777778,2466,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,6.777777777777778,2466,1501,118,118.0,CNTFR,0.0
1495.0,1.0,19.27617869051073,1502.0,3.0,12.971809073145218,LOX IMVI,6.111111111111111,2479,1495,401,401.0,ITGB1,19.27617869051073
1504.0,1.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,5.111111111111111,613,1504,1399,,,
1504.0,1.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,5.111111111111111,613,1504,1106,,,
1504.0,1.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,5.111111111111111,613,1504,885,,,
1504.0,1.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,5.111111111111111,613,1504,439,439.0,LEPR,0.0
1499.0,1.0,19.27617869051073,1494.0,0.0,0.0,LOX IMVI,3.6666666666666665,1527,1499,401,401.0,ITGB1,19.27617869051073
1499.0,1.0,19.27617869051073,1494.0,0.0,0.0,LOX IMVI,3.6666666666666665,1527,1499,980,,,
1501.0,2.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,3.4444444444444446,1981,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1503.0,1.0,3.544441960207045,LOX IMVI,3.4444444444444446,1981,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,3.333333333333333,980,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,3.333333333333333,980,1501,821,821.0,WNT3,0.0
1503.0,1.0,3.544441960207045,1490.0,0.0,0.0,LOX IMVI,2.2222222222222223,46,1503,858,,,
1503.0,1.0,3.544441960207045,1490.0,0.0,0.0,LOX IMVI,2.2222222222222223,46,1503,429,429.0,LAMB3,3.544441960207045
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,394,394.0,ITGA3,3.329592148576909
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,707,707.0,RPS6KA2,8.773879834456258
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,1,1.0,ABL1,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,2,2.0,ABL2,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,442,442.0,LIF,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,468,468.0,MAP3K8,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,599,599.0,PLCD1,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,737,737.0,SOCS2,0.0
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,774,774.0,TEK,1.0675722951543987
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,806,806.0,VAV3,0.059671109181725086
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,1314,,,
1492.0,10.0,13.23071538736929,1502.0,3.0,12.971809073145218,LOX IMVI,1.3333333333333333,738,1492,1325,,,
1499.0,1.0,19.27617869051073,1492.0,10.0,13.23071538736929,LOX IMVI,0.7777777777777778,1899,1499,401,401.0,ITGB1,19.27617869051073
1499.0,1.0,19.27617869051073,1492.0,10.0,13.23071538736929,LOX IMVI,0.7777777777777778,1899,1499,980,,,
1493.0,2.0,0.0,1491.0,0.0,0.0,LOX IMVI,0.6666666666666666,2005,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1491.0,0.0,0.0,LOX IMVI,0.6666666666666666,2005,1493,118,118.0,CNTFR,0.0
1494.0,0.0,0.0,1493.0,2.0,0.0,LOX IMVI,0.5555555555555556,161,1494,858,,,
