DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,2.0,2.84264853041435,Tretinoin,4.0,5.81127643365681,MDA-MB-468,32.55555555555556
Fulvestrant,1.0,1.28966914547349,Everolimus,1.0,4.27599676465962,MDA-MB-468,28.444444444444443
Paclitaxel,2.0,2.84264853041435,Celecoxib,2.0,3.786580520298191,MDA-MB-468,27.88888888888889
Paclitaxel,2.0,2.84264853041435,Nilotinib,2.0,3.643590374242,MDA-MB-468,27.77777777777778
Docetaxel,2.0,2.84264853041435,Tretinoin,4.0,5.81127643365681,MDA-MB-468,24.77777777777778
Sirolimus,2.0,8.97893378126562,Celecoxib,2.0,3.786580520298191,MDA-MB-468,20.11111111111111
Docetaxel,2.0,2.84264853041435,Celecoxib,2.0,3.786580520298191,MDA-MB-468,18.666666666666668
Sirolimus,2.0,8.97893378126562,Tretinoin,4.0,5.81127643365681,MDA-MB-468,16.11111111111111
Everolimus,1.0,4.27599676465962,Docetaxel,2.0,2.84264853041435,MDA-MB-468,10.444444444444445
Sirolimus,2.0,8.97893378126562,Mitotane,2.0,1.420592065020118,MDA-MB-468,10.0
Docetaxel,2.0,2.84264853041435,Fulvestrant,1.0,1.28966914547349,MDA-MB-468,9.11111111111111
Paclitaxel,2.0,2.84264853041435,Cladribine,2.0,0.02752914008,MDA-MB-468,8.333333333333334
Docetaxel,2.0,2.84264853041435,Nilotinib,2.0,3.643590374242,MDA-MB-468,8.222222222222221
Everolimus,1.0,4.27599676465962,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,8.222222222222221
Mitotane,2.0,1.420592065020118,Docetaxel,2.0,2.84264853041435,MDA-MB-468,7.666666666666667
Thalidomide,4.0,14.675485152671481,Docetaxel,2.0,2.84264853041435,MDA-MB-468,7.444444444444445
Thalidomide,4.0,14.675485152671481,Sirolimus,2.0,8.97893378126562,MDA-MB-468,6.333333333333333
Vorinostat,3.0,1.983766703262452,Romidepsin,3.0,2.004527685045436,MDA-MB-468,5.333333333333333
Megestrol acetate,1.0,0.130922919546628,Gefitinib,1.0,134.099522889367,MDA-MB-468,5.333333333333333
Dasatinib,12.0,19.11378276032274,Sirolimus,2.0,8.97893378126562,MDA-MB-468,4.222222222222222
Docetaxel,2.0,2.84264853041435,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,4.0
Fulvestrant,1.0,1.28966914547349,Tretinoin,4.0,5.81127643365681,MDA-MB-468,3.7777777777777777
Everolimus,1.0,4.27599676465962,Celecoxib,2.0,3.786580520298191,MDA-MB-468,3.111111111111111
Everolimus,1.0,4.27599676465962,Romidepsin,3.0,2.004527685045436,MDA-MB-468,2.7777777777777777
Everolimus,1.0,4.27599676465962,Tretinoin,4.0,5.81127643365681,MDA-MB-468,2.6666666666666665
Romidepsin,3.0,2.004527685045436,Celecoxib,2.0,3.786580520298191,MDA-MB-468,2.4444444444444446
Mitotane,2.0,1.420592065020118,Nilotinib,2.0,3.643590374242,MDA-MB-468,2.4444444444444446
Vorinostat,3.0,1.983766703262452,Tretinoin,4.0,5.81127643365681,MDA-MB-468,2.2222222222222223
Thalidomide,4.0,14.675485152671481,Mitotane,2.0,1.420592065020118,MDA-MB-468,2.111111111111111
Everolimus,1.0,4.27599676465962,Sirolimus,2.0,8.97893378126562,MDA-MB-468,2.0
Everolimus,1.0,4.27599676465962,Dasatinib,12.0,19.11378276032274,MDA-MB-468,1.8888888888888888
Paclitaxel,2.0,2.84264853041435,Sirolimus,2.0,8.97893378126562,MDA-MB-468,1.5555555555555556
Nilotinib,2.0,3.643590374242,Tretinoin,4.0,5.81127643365681,MDA-MB-468,1.4444444444444444
Sirolimus,2.0,8.97893378126562,Nilotinib,2.0,3.643590374242,MDA-MB-468,1.4444444444444444
Everolimus,1.0,4.27599676465962,Cladribine,2.0,0.02752914008,MDA-MB-468,1.2222222222222223
Romidepsin,3.0,2.004527685045436,Sirolimus,2.0,8.97893378126562,MDA-MB-468,0.8888888888888888
Gefitinib,1.0,134.099522889367,Lenalidomide,1.0,0.948152459399101,MDA-MB-468,0.5555555555555556
Mitotane,2.0,1.420592065020118,Dasatinib,12.0,19.11378276032274,MDA-MB-468,-0.1111111111111111
Thalidomide,4.0,14.675485152671481,Tretinoin,4.0,5.81127643365681,MDA-MB-468,-0.1111111111111111
Docetaxel,2.0,2.84264853041435,Sirolimus,2.0,8.97893378126562,MDA-MB-468,-0.2222222222222222
Mitotane,2.0,1.420592065020118,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-0.2222222222222222
Nilotinib,2.0,3.643590374242,Cladribine,2.0,0.02752914008,MDA-MB-468,-0.3333333333333333
Thalidomide,4.0,14.675485152671481,Cladribine,2.0,0.02752914008,MDA-MB-468,-0.5555555555555556
Mitotane,2.0,1.420592065020118,Tretinoin,4.0,5.81127643365681,MDA-MB-468,-0.6666666666666666
Docetaxel,2.0,2.84264853041435,Cladribine,2.0,0.02752914008,MDA-MB-468,-0.8888888888888888
Dasatinib,12.0,19.11378276032274,Vorinostat,3.0,1.983766703262452,MDA-MB-468,-0.8888888888888888
Dasatinib,12.0,19.11378276032274,Docetaxel,2.0,2.84264853041435,MDA-MB-468,-1.0
Romidepsin,3.0,2.004527685045436,Cladribine,2.0,0.02752914008,MDA-MB-468,-1.1111111111111112
Romidepsin,3.0,2.004527685045436,Tretinoin,4.0,5.81127643365681,MDA-MB-468,-1.2222222222222223
Dasatinib,12.0,19.11378276032274,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,-1.2222222222222223
Dasatinib,12.0,19.11378276032274,Romidepsin,3.0,2.004527685045436,MDA-MB-468,-1.3333333333333333
Fulvestrant,1.0,1.28966914547349,Dasatinib,12.0,19.11378276032274,MDA-MB-468,-1.6666666666666667
Fulvestrant,1.0,1.28966914547349,Romidepsin,3.0,2.004527685045436,MDA-MB-468,-2.555555555555556
Fulvestrant,1.0,1.28966914547349,Sirolimus,2.0,8.97893378126562,MDA-MB-468,-2.6666666666666665
Dasatinib,12.0,19.11378276032274,Cladribine,2.0,0.02752914008,MDA-MB-468,-2.7777777777777777
Cladribine,2.0,0.02752914008,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-2.7777777777777777
Tretinoin,4.0,5.81127643365681,Cladribine,2.0,0.02752914008,MDA-MB-468,-2.888888888888889
Dasatinib,12.0,19.11378276032274,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-2.888888888888889
Romidepsin,3.0,2.004527685045436,Docetaxel,2.0,2.84264853041435,MDA-MB-468,-3.111111111111111
Vorinostat,3.0,1.983766703262452,Cladribine,2.0,0.02752914008,MDA-MB-468,-3.333333333333333
Everolimus,1.0,4.27599676465962,Vorinostat,3.0,1.983766703262452,MDA-MB-468,-3.555555555555556
Vorinostat,3.0,1.983766703262452,Docetaxel,2.0,2.84264853041435,MDA-MB-468,-3.7777777777777777
Mitotane,2.0,1.420592065020118,Everolimus,1.0,4.27599676465962,MDA-MB-468,-3.888888888888889
Fulvestrant,1.0,1.28966914547349,Nilotinib,2.0,3.643590374242,MDA-MB-468,-4.111111111111111
Vorinostat,3.0,1.983766703262452,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-4.111111111111111
Nilotinib,2.0,3.643590374242,Mitotane,2.0,1.420592065020118,MDA-MB-468,-4.222222222222222
Megestrol acetate,1.0,0.130922919546628,Lenalidomide,1.0,0.948152459399101,MDA-MB-468,-4.222222222222222
Dasatinib,12.0,19.11378276032274,Tretinoin,4.0,5.81127643365681,MDA-MB-468,-4.333333333333333
Tretinoin,4.0,5.81127643365681,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-4.555555555555555
Sirolimus,2.0,8.97893378126562,Cladribine,2.0,0.02752914008,MDA-MB-468,-4.666666666666667
Mitotane,2.0,1.420592065020118,Cladribine,2.0,0.02752914008,MDA-MB-468,-4.777777777777778
Fulvestrant,1.0,1.28966914547349,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,-5.333333333333333
Mitotane,2.0,1.420592065020118,Sirolimus,2.0,8.97893378126562,MDA-MB-468,-5.333333333333333
Fulvestrant,1.0,1.28966914547349,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-5.555555555555555
Romidepsin,3.0,2.004527685045436,Nilotinib,2.0,3.643590374242,MDA-MB-468,-5.555555555555555
Nilotinib,2.0,3.643590374242,Celecoxib,2.0,3.786580520298191,MDA-MB-468,-5.666666666666667
Fulvestrant,1.0,1.28966914547349,Vorinostat,3.0,1.983766703262452,MDA-MB-468,-6.111111111111111
Romidepsin,3.0,2.004527685045436,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,-6.333333333333333
Fulvestrant,1.0,1.28966914547349,Cladribine,2.0,0.02752914008,MDA-MB-468,-6.555555555555555
Vorinostat,3.0,1.983766703262452,Sirolimus,2.0,8.97893378126562,MDA-MB-468,-7.333333333333333
Mitotane,2.0,1.420592065020118,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,-7.666666666666667
Vorinostat,3.0,1.983766703262452,Nilotinib,2.0,3.643590374242,MDA-MB-468,-8.666666666666666
Everolimus,1.0,4.27599676465962,Nilotinib,2.0,3.643590374242,MDA-MB-468,-9.11111111111111
Dasatinib,12.0,19.11378276032274,Nilotinib,2.0,3.643590374242,MDA-MB-468,-11.666666666666666
Vorinostat,3.0,1.983766703262452,Paclitaxel,2.0,2.84264853041435,MDA-MB-468,-24.55555555555556
