DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Mitotane,2.0,14.52128635247512,Tretinoin,4.0,48.56087046538643,CAKI-1,5.555555555555555
Thalidomide,4.0,11.963747085380756,Tretinoin,4.0,48.56087046538643,CAKI-1,4.222222222222222
Mitotane,2.0,14.52128635247512,Docetaxel,2.0,23.657505939454182,CAKI-1,2.4444444444444446
Mitotane,2.0,14.52128635247512,Cladribine,2.0,0.23631001006490404,CAKI-1,2.111111111111111
Fulvestrant,1.0,13.306874969260239,Romidepsin,3.0,10.749196979233675,CAKI-1,2.0
Thalidomide,4.0,11.963747085380756,Sirolimus,2.0,6.683580995427116,CAKI-1,0.1111111111111111
Mitotane,2.0,14.52128635247512,Everolimus,1.0,0.09118163268839793,CAKI-1,0.1111111111111111
Fulvestrant,1.0,13.306874969260239,Cladribine,2.0,0.23631001006490404,CAKI-1,-1.0
Mitotane,2.0,14.52128635247512,Dasatinib,12.0,41.129309928507574,CAKI-1,-1.4444444444444444
Thalidomide,4.0,11.963747085380756,Mitotane,2.0,14.52128635247512,CAKI-1,-2.333333333333333
Fulvestrant,1.0,13.306874969260239,Dasatinib,12.0,41.129309928507574,CAKI-1,-2.7777777777777777
Fulvestrant,1.0,13.306874969260239,Tretinoin,4.0,48.56087046538643,CAKI-1,-2.7777777777777777
Thalidomide,4.0,11.963747085380756,Paclitaxel,2.0,23.657505939454182,CAKI-1,-2.888888888888889
Fulvestrant,1.0,13.306874969260239,Celecoxib,2.0,18.389274038325972,CAKI-1,-4.222222222222222
Fulvestrant,1.0,13.306874969260239,Vorinostat,3.0,10.498664151968825,CAKI-1,-4.333333333333333
Mitotane,2.0,14.52128635247512,Celecoxib,2.0,18.389274038325972,CAKI-1,-5.444444444444445
Fulvestrant,1.0,13.306874969260239,Paclitaxel,2.0,23.657505939454182,CAKI-1,-6.222222222222222
Fulvestrant,1.0,13.306874969260239,Sirolimus,2.0,6.683580995427116,CAKI-1,-6.666666666666667
Mitotane,2.0,14.52128635247512,Sirolimus,2.0,6.683580995427116,CAKI-1,-7.333333333333333
Fulvestrant,1.0,13.306874969260239,Nilotinib,2.0,1.7639125392564587,CAKI-1,-8.11111111111111
Thalidomide,4.0,11.963747085380756,Cladribine,2.0,0.23631001006490404,CAKI-1,-8.666666666666666
Gefitinib,1.0,0.1783126070549803,Lenalidomide,1.0,7.970855274088493,CAKI-1,-8.777777777777779
Thalidomide,4.0,11.963747085380756,Docetaxel,2.0,23.657505939454182,CAKI-1,-11.444444444444445
Mitotane,2.0,14.52128635247512,Nilotinib,2.0,1.7639125392564587,CAKI-1,-13.555555555555555
Megestrol acetate,1.0,1.2144113832148795,Lenalidomide,1.0,7.970855274088493,CAKI-1,-13.666666666666666
Fulvestrant,1.0,13.306874969260239,Everolimus,1.0,0.09118163268839793,CAKI-1,-15.11111111111111
Megestrol acetate,1.0,1.2144113832148795,Gefitinib,1.0,0.1783126070549803,CAKI-1,-18.88888888888889
