SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000048603029,HS 578T,12,1
sp22,MAPK signaling pathway,220.00000634235982,HS 578T,12,2
sp34,Ras signaling pathway,171.00000540920388,HS 578T,12,3
sp33,Rap1 signaling pathway,170.000003738543,HS 578T,12,4
sp45,cAMP signaling pathway,162.00000454046565,HS 578T,12,5
sp7,Calcium signaling pathway,135.00000442809392,HS 578T,12,6
sp44,Wnt signaling pathway,133.00000277053388,HS 578T,12,7
sp17,Hippo signaling pathway,131.00000305824932,HS 578T,12,8
sp47,mTOR signaling pathway,127.00000349774513,HS 578T,12,9
sp8,Chemokine signaling pathway,124.00000498820388,HS 578T,12,10
sp27,Oxytocin signaling pathway,117.0000023170845,HS 578T,12,11
sp46,cGMP-PKG signaling pathway,109.00000326578464,HS 578T,12,12
sp35,Relaxin signaling pathway,102.00000368433477,HS 578T,12,13
sp20,Insulin signaling pathway,101.00000385494796,HS 578T,12,14
sp25,Neurotrophin signaling pathway,100.00000343852994,HS 578T,12,15
sp4,Apelin signaling pathway,96.00000426368032,HS 578T,12,16
sp41,Thyroid hormone signaling pathway,96.00000269818152,HS 578T,12,17
sp12,FoxO signaling pathway,96.00000212175993,HS 578T,12,18
sp21,JAK-STAT signaling pathway,94.00000376219388,HS 578T,12,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000282505997,HS 578T,12,20
sp10,Estrogen signaling pathway,89.00000334966195,HS 578T,12,21
sp30,Phospholipase D signaling pathway,86.00000183067397,HS 578T,12,22
sp24,NOD-like receptor signaling pathway,85.00000288179844,HS 578T,12,23
sp15,HIF-1 signaling pathway,81.00000311410149,HS 578T,12,24
sp37,Sphingolipid signaling pathway,77.00000217693997,HS 578T,12,25
sp2,AMPK signaling pathway,75.00000229292056,HS 578T,12,26
sp39,TGF-beta signaling pathway,73.00000222298796,HS 578T,12,27
sp38,T cell receptor signaling pathway,73.00000196263998,HS 578T,12,28
sp6,C-type lectin receptor signaling pathway,72.00000234237997,HS 578T,12,29
sp13,Glucagon signaling pathway,69.00000236279796,HS 578T,12,30
sp14,GnRH signaling pathway,68.00000185213999,HS 578T,12,31
sp48,p53 signaling pathway,65.00000119391312,HS 578T,12,32
sp9,ErbB signaling pathway,64.00000162329998,HS 578T,12,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000171818748,HS 578T,12,34
sp23,NF-kappa B signaling pathway,59.00000226551997,HS 578T,12,35
sp40,TNF signaling pathway,59.00000151965998,HS 578T,12,36
sp42,Toll-like receptor signaling pathway,57.000002001299976,HS 578T,12,37
sp31,Prolactin signaling pathway,57.00000132753998,HS 578T,12,38
sp19,IL-17 signaling pathway,56.00000192797996,HS 578T,12,39
sp5,B cell receptor signaling pathway,52.00000141199999,HS 578T,12,40
sp26,Notch signaling pathway,49.999999386719956,HS 578T,12,41
sp43,VEGF signaling pathway,49.00000131113998,HS 578T,12,42
sp16,Hedgehog signaling pathway,48.00000099383997,HS 578T,12,43
sp3,Adipocytokine signaling pathway,44.00000151831998,HS 578T,12,44
sp29,PPAR signaling pathway,44.00000095948397,HS 578T,12,45
sp11,Fc epsilon RI signaling pathway,42.00000096679999,HS 578T,12,46
sp32,RIG-I-like receptor signaling pathway,40.00000107019999,HS 578T,12,47
sp18,Hippo signaling pathway - multiple species,26.000000703799994,HS 578T,12,48
