SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,72.06307335545084,UACC-257,40,1
sp7,Calcium signaling pathway,51.07621292341997,UACC-257,40,2
sp22,MAPK signaling pathway,44.3417382453447,UACC-257,40,3
sp33,Rap1 signaling pathway,40.79456181830715,UACC-257,40,4
sp34,Ras signaling pathway,37.28138010095197,UACC-257,40,5
sp36,Signaling pathways regulating pluripotency of stem cells,26.980196616559986,UACC-257,40,6
sp47,mTOR signaling pathway,25.250774680023984,UACC-257,40,7
sp24,NOD-like receptor signaling pathway,25.237483718214367,UACC-257,40,8
sp4,Apelin signaling pathway,24.335251329685985,UACC-257,40,9
sp30,Phospholipase D signaling pathway,23.178262968179993,UACC-257,40,10
sp14,GnRH signaling pathway,21.973523968659997,UACC-257,40,11
sp17,Hippo signaling pathway,21.86724430622822,UACC-257,40,12
sp45,cAMP signaling pathway,21.69526032004198,UACC-257,40,13
sp35,Relaxin signaling pathway,21.316796567865985,UACC-257,40,14
sp46,cGMP-PKG signaling pathway,21.257929356826192,UACC-257,40,15
sp44,Wnt signaling pathway,20.864565057541977,UACC-257,40,16
sp20,Insulin signaling pathway,19.833917673343993,UACC-257,40,17
sp5,B cell receptor signaling pathway,19.62642764227,UACC-257,40,18
sp27,Oxytocin signaling pathway,18.48448683077189,UACC-257,40,19
sp37,Sphingolipid signaling pathway,17.672033502759994,UACC-257,40,20
sp8,Chemokine signaling pathway,17.671112277853982,UACC-257,40,21
sp38,T cell receptor signaling pathway,17.649894373499997,UACC-257,40,22
sp10,Estrogen signaling pathway,17.508472939831993,UACC-257,40,23
sp21,JAK-STAT signaling pathway,16.736507043943977,UACC-257,40,24
sp19,IL-17 signaling pathway,16.366539785981995,UACC-257,40,25
sp42,Toll-like receptor signaling pathway,15.760539431989997,UACC-257,40,26
sp6,C-type lectin receptor signaling pathway,15.425894251799994,UACC-257,40,27
sp39,TGF-beta signaling pathway,14.517723580179995,UACC-257,40,28
sp12,FoxO signaling pathway,14.503344393069995,UACC-257,40,29
sp25,Neurotrophin signaling pathway,13.31104686027999,UACC-257,40,30
sp40,TNF signaling pathway,12.771141349727996,UACC-257,40,31
sp13,Glucagon signaling pathway,12.296746972367789,UACC-257,40,32
sp9,ErbB signaling pathway,12.145756652099996,UACC-257,40,33
sp1,AGE-RAGE signaling pathway in diabetic complications,11.920433212939995,UACC-257,40,34
sp15,HIF-1 signaling pathway,11.914305391476239,UACC-257,40,35
sp11,Fc epsilon RI signaling pathway,11.532118385599999,UACC-257,40,36
sp2,AMPK signaling pathway,10.805435750804557,UACC-257,40,37
sp23,NF-kappa B signaling pathway,9.861515334699995,UACC-257,40,38
sp43,VEGF signaling pathway,9.731056292299996,UACC-257,40,39
sp32,RIG-I-like receptor signaling pathway,8.5982000292,UACC-257,40,40
sp41,Thyroid hormone signaling pathway,8.100385334735309,UACC-257,40,41
sp31,Prolactin signaling pathway,8.056440393365994,UACC-257,40,42
sp16,Hedgehog signaling pathway,7.902460159639996,UACC-257,40,43
sp3,Adipocytokine signaling pathway,7.3594181963799965,UACC-257,40,44
sp29,PPAR signaling pathway,6.548541955339995,UACC-257,40,45
sp18,Hippo signaling pathway - multiple species,6.274021947599998,UACC-257,40,46
sp48,p53 signaling pathway,4.814704228079997,UACC-257,40,47
sp26,Notch signaling pathway,4.617593028559995,UACC-257,40,48
