DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1493.0,2.0,3.3078248118874,1505.0,4.0,5.8130901298412105,SW-620,13.88888888888889,1181,1493,821,821,MAPT,gene,0.041025680384
1493.0,2.0,3.3078248118874,1505.0,4.0,5.8130901298412105,SW-620,13.88888888888889,1181,1493,118,118,BCL2,gene,3.2667991315034
1493.0,2.0,3.3078248118874,1495.0,1.0,1.23560439905042,SW-620,13.77777777777778,2445,1493,821,821,MAPT,gene,0.041025680384
1493.0,2.0,3.3078248118874,1495.0,1.0,1.23560439905042,SW-620,13.77777777777778,2445,1493,118,118,BCL2,gene,3.2667991315034
1495.0,1.0,1.23560439905042,1494.0,1.0,3.82938675068497,SW-620,12.77777777777778,1013,1495,401,401,ESR1,gene,1.23560439905042
1493.0,2.0,3.3078248118874,1490.0,2.0,4.1944513600428195,SW-620,12.22222222222222,1236,1493,118,118,BCL2,gene,3.2667991315034
1493.0,2.0,3.3078248118874,1490.0,2.0,4.1944513600428195,SW-620,12.22222222222222,1236,1493,821,821,MAPT,gene,0.041025680384
1501.0,2.0,3.3078248118874,1505.0,4.0,5.8130901298412105,SW-620,11.22222222222222,1664,1501,821,821,MAPT,gene,0.041025680384
1501.0,2.0,3.3078248118874,1505.0,4.0,5.8130901298412105,SW-620,11.22222222222222,1664,1501,118,118,BCL2,gene,3.2667991315034
1494.0,1.0,3.82938675068497,1501.0,2.0,3.3078248118874,SW-620,10.11111111111111,1637,1494,858,858,MTOR,gene,3.82938675068497
1501.0,2.0,3.3078248118874,1490.0,2.0,4.1944513600428195,SW-620,8.777777777777779,1140,1501,821,821,MAPT,gene,0.041025680384
1501.0,2.0,3.3078248118874,1490.0,2.0,4.1944513600428195,SW-620,8.777777777777779,1140,1501,118,118,BCL2,gene,3.2667991315034
1503.0,2.0,8.852454525184971,1499.0,2.0,1.35727467674186,SW-620,7.888888888888889,800,1503,429,429,FGF2,gene,5.0230677745
1503.0,2.0,8.852454525184971,1499.0,2.0,1.35727467674186,SW-620,7.888888888888889,800,1503,858,858,MTOR,gene,3.82938675068497
1493.0,2.0,3.3078248118874,1500.0,2.0,4.41114926098,SW-620,7.888888888888889,632,1493,821,821,MAPT,gene,0.041025680384
1493.0,2.0,3.3078248118874,1500.0,2.0,4.41114926098,SW-620,7.888888888888889,632,1493,118,118,BCL2,gene,3.2667991315034
1495.0,1.0,1.23560439905042,1502.0,3.0,1.3884216806136889,SW-620,7.222222222222222,1046,1495,401,401,ESR1,gene,1.23560439905042
1499.0,2.0,1.35727467674186,1494.0,1.0,3.82938675068497,SW-620,6.333333333333333,1284,1499,401,401,ESR1,gene,1.23560439905042
1499.0,2.0,1.35727467674186,1494.0,1.0,3.82938675068497,SW-620,6.333333333333333,1284,1499,980,980,PGR,gene,0.12167027769144
1496.0,1.0,8.46467088663914,1497.0,1.0,1.41427576892,SW-620,6.0,16,1496,372,372,EGFR,gene,8.46467088663914
1498.0,1.0,0.12167027769144,1496.0,1.0,8.46467088663914,SW-620,5.888888888888889,599,1498,980,980,PGR,gene,0.12167027769144
1499.0,2.0,1.35727467674186,1493.0,2.0,3.3078248118874,SW-620,5.444444444444445,249,1499,980,980,PGR,gene,0.12167027769144
1499.0,2.0,1.35727467674186,1493.0,2.0,3.3078248118874,SW-620,5.444444444444445,249,1499,401,401,ESR1,gene,1.23560439905042
1499.0,2.0,1.35727467674186,1505.0,4.0,5.8130901298412105,SW-620,5.333333333333333,2426,1499,401,401,ESR1,gene,1.23560439905042
1499.0,2.0,1.35727467674186,1505.0,4.0,5.8130901298412105,SW-620,5.333333333333333,2426,1499,980,980,PGR,gene,0.12167027769144
