"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.384389822
16,"ACVR1B","gene",0.23283
17,"ACVR1C","gene",0.247243486
18,"ACVR2A","gene",0.243388722
19,"ACVR2B","gene",0.242321172
21,"ADCY1","gene",2.75741448
22,"ADCY2","gene",2.9090638
23,"ADCY3","gene",2.636940858
24,"ADCY4","gene",2.38743161
25,"ADCY5","gene",2.376015008
26,"ADCY6","gene",2.283666372
27,"ADCY7","gene",2.36883159
28,"ADCY8","gene",2.755485642
29,"ADCY9","gene",2.29027201
42,"ADRB1","gene",0.240730786
43,"ADRB2","gene",0.241803022
45,"AGTR1","gene",1.328421486
49,"AKT1","gene",5.507363402
51,"AKT2","gene",2.5089945148
60,"APC","gene",0.391626748
61,"APC2","gene",0.394023022
65,"ARAP3","gene",0.51801389
68,"ARHGDIA","gene",0.814366544
69,"ARHGDIB","gene",0.493478332
70,"ARHGDIG","gene",0.497072424
71,"ARHGEF12","gene",0.456625228
76,"ATF4","gene",13.7207448
109,"AXIN1","gene",0.38768532
110,"AXIN2","gene",0.39204554
112,"BAD","gene",0.305397112
118,"BCL2","gene",0.691409588
123,"BDKRB2","gene",0.23955829
127,"BIRC2","gene",2.811141828
140,"BRAF","gene",1.580617728
164,"CALM2","gene",26.075866864
167,"CAMK1","gene",0.370392376
168,"CAMK1D","gene",0.383968118
169,"CAMK2A","gene",1.17215012
170,"CAMK2B","gene",1.171490882
171,"CAMK2D","gene",1.11954632
172,"CAMK2G","gene",1.126231136
173,"CAMK4","gene",1.018360354
175,"CAMP","gene",0.417187366
184,"CASR","gene",2.048277842
193,"CCL5","gene",0.819299306
197,"CCND1","gene",10.41802028
213,"CDC37","gene",0.480554806
214,"CDC42","gene",3.006552516
218,"CDK4","gene",0.576026956
233,"CHRM1","gene",0.316755658
235,"CHUK","gene",0.680939984
239,"CNR1","gene",0.449780704
241,"COL1A1","gene",9.605594046
269,"CSF1R","gene",1.679891408
270,"CSF3","gene",0.42148644
284,"CTNNB1","gene",3.568237558
292,"CXCL1","gene",0.839842
296,"CXCL2","gene",0.834853238
297,"CXCL3","gene",0.834853244
308,"DAAM1","gene",0.518370694
309,"DAAM2","gene",0.51799137
322,"DIAPH1","gene",0.323202736
324,"DKK1","gene",0.811504108
333,"DNM1L","gene",4
337,"DRD2","gene",0.448904562
355,"E2F4","gene",0.376579722
356,"E2F5","gene",0.395473686
372,"EGFR","gene",2.006335204
381,"EIF4E","gene",0.924700116
382,"EIF4E1B","gene",0.954146736
383,"EIF4E2","gene",0.893722952
384,"EIF4EBP1","gene",3.723504934
388,"ENAH","gene",0.532295624
394,"EPHA2","gene",2.528269489
397,"ERBB2","gene",1.206593336
398,"ERBB3","gene",1.26486638
399,"ERBB4","gene",1.265791322
407,"EVL","gene",0.532295624
410,"F2R","gene",0.30252759
438,"FGFR1","gene",2.315556376
439,"FGFR2","gene",2.474538356
440,"FGFR3","gene",2.463212908
441,"FGFR4","gene",2.474009998
448,"FLT1","gene",2.116045514
449,"FLT3","gene",1.255751736
451,"FLT4","gene",2.11417241
455,"FOS","gene",0.406235576
457,"FOSL1","gene",10.573044844
458,"FOXO1","gene",0.39924631
459,"FOXO3","gene",0.6102288108
469,"FZD1","gene",0.322668002
470,"FZD10","gene",0.336745726
471,"FZD2","gene",20.00611196
472,"FZD3","gene",0.336037844
473,"FZD4","gene",0.337076822
474,"FZD5","gene",0.337064856
475,"FZD6","gene",0.340042938
476,"FZD7","gene",0.293993866
477,"FZD8","gene",0.332545766
478,"FZD9","gene",0.337961854
483,"GABBR1","gene",0.38326855
484,"GABBR2","gene",0.385514546
491,"GCGR","gene",0.48202858
502,"GLI1","gene",0.428868732
503,"GLI2","gene",0.427745436
504,"GLI3","gene",0.424261862
506,"GNA11","gene",1.621328324
507,"GNA12","gene",0.900188692
508,"GNA13","gene",0.982721394
511,"GNAI1","gene",0.213189256
512,"GNAI2","gene",3.110570686
513,"GNAI3","gene",0.216169624
515,"GNAO1","gene",0.221492406
516,"GNAQ","gene",1.795569852
517,"GNAS","gene",13.17768371
518,"GNB1","gene",0.743026486
519,"GNB2","gene",13.490172267
520,"GNB3","gene",0.316939526
521,"GNB4","gene",0.302008848
522,"GNB5","gene",0.302445258
523,"GNG10","gene",0.297114052
524,"GNG11","gene",0.299806172
525,"GNG13","gene",0.316508656
526,"GNG4","gene",0.316626886
527,"GNG5","gene",0.276721788
528,"GNG7","gene",0.316894076
529,"GNG8","gene",0.315562224
530,"GNGT2","gene",0.316859038
550,"GRM1","gene",0.4674245012
557,"GSK3B","gene",1.031315986
587,"HOMER3","gene",0.2158381452
588,"HRAS","gene",15.435179852
591,"HSP90AA1","gene",0.834953556
592,"HSP90AB1","gene",3.28496538
