DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,21.632857204642384,Tretinoin,4.0,48.002824832532596,NCI-H460,32.111111111111114
Paclitaxel,2.0,21.632857204642384,Celecoxib,2.0,19.4079813801444,NCI-H460,24.11111111111111
Docetaxel,2.0,21.632857204642384,Tretinoin,4.0,48.002824832532596,NCI-H460,18.77777777777778
Mitotane,2.0,10.91728378087478,Docetaxel,2.0,21.632857204642384,NCI-H460,18.11111111111111
Paclitaxel,2.0,21.632857204642384,Sirolimus,2.0,1.2968795979469474,NCI-H460,13.22222222222222
Everolimus,1.0,0.09510372777622753,Docetaxel,2.0,21.632857204642384,NCI-H460,11.22222222222222
Docetaxel,2.0,21.632857204642384,Celecoxib,2.0,19.4079813801444,NCI-H460,10.0
Fulvestrant,1.0,9.907897468150557,Romidepsin,3.0,6.384254539222838,NCI-H460,9.444444444444445
Docetaxel,2.0,21.632857204642384,Nilotinib,2.0,2.344809226318333,NCI-H460,8.777777777777779
Docetaxel,2.0,21.632857204642384,Sirolimus,2.0,1.2968795979469474,NCI-H460,7.777777777777778
Fulvestrant,1.0,9.907897468150557,Everolimus,1.0,0.09510372777622753,NCI-H460,7.333333333333333
Everolimus,1.0,0.09510372777622753,Paclitaxel,2.0,21.632857204642384,NCI-H460,5.333333333333333
Vorinostat,3.0,6.230863389522299,Romidepsin,3.0,6.384254539222838,NCI-H460,5.222222222222222
Mitotane,2.0,10.91728378087478,Everolimus,1.0,0.09510372777622753,NCI-H460,4.0
Megestrol acetate,1.0,1.0093863127242233,Gefitinib,1.0,0.2548399155581808,NCI-H460,4.0
Romidepsin,3.0,6.384254539222838,Tretinoin,4.0,48.002824832532596,NCI-H460,2.2222222222222223
Sirolimus,2.0,1.2968795979469474,Mitotane,2.0,10.91728378087478,NCI-H460,1.7777777777777777
Romidepsin,3.0,6.384254539222838,Docetaxel,2.0,21.632857204642384,NCI-H460,1.5555555555555556
Romidepsin,3.0,6.384254539222838,Celecoxib,2.0,19.4079813801444,NCI-H460,1.4444444444444444
Docetaxel,2.0,21.632857204642384,Paclitaxel,2.0,21.632857204642384,NCI-H460,1.3333333333333333
Mitotane,2.0,10.91728378087478,Tretinoin,4.0,48.002824832532596,NCI-H460,1.1111111111111112
Dasatinib,12.0,48.02446004109351,Vorinostat,3.0,6.230863389522299,NCI-H460,0.8888888888888888
Docetaxel,2.0,21.632857204642384,Fulvestrant,1.0,9.907897468150557,NCI-H460,0.5555555555555556
Sirolimus,2.0,1.2968795979469474,Tretinoin,4.0,48.002824832532596,NCI-H460,0.4444444444444444
Dasatinib,12.0,48.02446004109351,Paclitaxel,2.0,21.632857204642384,NCI-H460,0.3333333333333333
Everolimus,1.0,0.09510372777622753,Romidepsin,3.0,6.384254539222838,NCI-H460,0.3333333333333333
Fulvestrant,1.0,9.907897468150557,Cladribine,2.0,0.33218596211823787,NCI-H460,0.0
Nilotinib,2.0,2.344809226318333,Celecoxib,2.0,19.4079813801444,NCI-H460,-0.1111111111111111
Fulvestrant,1.0,9.907897468150557,Tretinoin,4.0,48.002824832532596,NCI-H460,-0.2222222222222222
Everolimus,1.0,0.09510372777622753,Vorinostat,3.0,6.230863389522299,NCI-H460,-0.3333333333333333
Dasatinib,12.0,48.02446004109351,Sirolimus,2.0,1.2968795979469474,NCI-H460,-0.5555555555555556
Nilotinib,2.0,2.344809226318333,Cladribine,2.0,0.33218596211823787,NCI-H460,-0.5555555555555556
Romidepsin,3.0,6.384254539222838,Cladribine,2.0,0.33218596211823787,NCI-H460,-0.5555555555555556
Fulvestrant,1.0,9.907897468150557,Paclitaxel,2.0,21.632857204642384,NCI-H460,-0.6666666666666666
Nilotinib,2.0,2.344809226318333,Mitotane,2.0,10.91728378087478,NCI-H460,-0.7777777777777778
Fulvestrant,1.0,9.907897468150557,Vorinostat,3.0,6.230863389522299,NCI-H460,-0.7777777777777778
Everolimus,1.0,0.09510372777622753,Tretinoin,4.0,48.002824832532596,NCI-H460,-1.0
Romidepsin,3.0,6.384254539222838,Sirolimus,2.0,1.2968795979469474,NCI-H460,-1.0
Dasatinib,12.0,48.02446004109351,Docetaxel,2.0,21.632857204642384,NCI-H460,-1.0
Mitotane,2.0,10.91728378087478,Nilotinib,2.0,2.344809226318333,NCI-H460,-1.1111111111111112
Mitotane,2.0,10.91728378087478,Dasatinib,12.0,48.02446004109351,NCI-H460,-1.1111111111111112
Dasatinib,12.0,48.02446004109351,Cladribine,2.0,0.33218596211823787,NCI-H460,-1.3333333333333333
Sirolimus,2.0,1.2968795979469474,Celecoxib,2.0,19.4079813801444,NCI-H460,-1.4444444444444444
Nilotinib,2.0,2.344809226318333,Tretinoin,4.0,48.002824832532596,NCI-H460,-1.5555555555555556
Mitotane,2.0,10.91728378087478,Paclitaxel,2.0,21.632857204642384,NCI-H460,-1.6666666666666667
Dasatinib,12.0,48.02446004109351,Tretinoin,4.0,48.002824832532596,NCI-H460,-1.8888888888888888
Fulvestrant,1.0,9.907897468150557,Nilotinib,2.0,2.344809226318333,NCI-H460,-1.8888888888888888
Sirolimus,2.0,1.2968795979469474,Cladribine,2.0,0.33218596211823787,NCI-H460,-2.2222222222222223
Vorinostat,3.0,6.230863389522299,Docetaxel,2.0,21.632857204642384,NCI-H460,-2.2222222222222223
Vorinostat,3.0,6.230863389522299,Sirolimus,2.0,1.2968795979469474,NCI-H460,-2.333333333333333
Dasatinib,12.0,48.02446004109351,Romidepsin,3.0,6.384254539222838,NCI-H460,-2.4444444444444446
Tretinoin,4.0,48.002824832532596,Celecoxib,2.0,19.4079813801444,NCI-H460,-2.555555555555556
Everolimus,1.0,0.09510372777622753,Dasatinib,12.0,48.02446004109351,NCI-H460,-2.555555555555556
Fulvestrant,1.0,9.907897468150557,Sirolimus,2.0,1.2968795979469474,NCI-H460,-2.555555555555556
Everolimus,1.0,0.09510372777622753,Cladribine,2.0,0.33218596211823787,NCI-H460,-2.7777777777777777
Everolimus,1.0,0.09510372777622753,Celecoxib,2.0,19.4079813801444,NCI-H460,-2.7777777777777777
Romidepsin,3.0,6.384254539222838,Paclitaxel,2.0,21.632857204642384,NCI-H460,-2.888888888888889
Everolimus,1.0,0.09510372777622753,Nilotinib,2.0,2.344809226318333,NCI-H460,-2.888888888888889
Docetaxel,2.0,21.632857204642384,Cladribine,2.0,0.33218596211823787,NCI-H460,-3.2222222222222223
Paclitaxel,2.0,21.632857204642384,Cladribine,2.0,0.33218596211823787,NCI-H460,-3.2222222222222223
Fulvestrant,1.0,9.907897468150557,Dasatinib,12.0,48.02446004109351,NCI-H460,-3.333333333333333
