SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,82.82173567468716,OVCAR-8,25,1
sp7,Calcium signaling pathway,51.65860067849998,OVCAR-8,25,2
sp22,MAPK signaling pathway,47.2905230941144,OVCAR-8,25,3
sp34,Ras signaling pathway,43.68351595492515,OVCAR-8,25,4
sp33,Rap1 signaling pathway,42.172759548058075,OVCAR-8,25,5
sp36,Signaling pathways regulating pluripotency of stem cells,28.949595066419988,OVCAR-8,25,6
sp47,mTOR signaling pathway,27.867141466844426,OVCAR-8,25,7
sp24,NOD-like receptor signaling pathway,26.910491201280518,OVCAR-8,25,8
sp35,Relaxin signaling pathway,26.34938181109999,OVCAR-8,25,9
sp4,Apelin signaling pathway,23.927488171598505,OVCAR-8,25,10
sp45,cAMP signaling pathway,23.88685451859464,OVCAR-8,25,11
sp17,Hippo signaling pathway,22.74364037182466,OVCAR-8,25,12
sp46,cGMP-PKG signaling pathway,22.10686555325575,OVCAR-8,25,13
sp14,GnRH signaling pathway,21.483532288779994,OVCAR-8,25,14
sp30,Phospholipase D signaling pathway,21.319343746624792,OVCAR-8,25,15
sp44,Wnt signaling pathway,20.92089928433844,OVCAR-8,25,16
sp20,Insulin signaling pathway,20.596826319068253,OVCAR-8,25,17
sp5,B cell receptor signaling pathway,19.4777127706,OVCAR-8,25,18
sp10,Estrogen signaling pathway,18.91157914907399,OVCAR-8,25,19
sp37,Sphingolipid signaling pathway,17.339684677398076,OVCAR-8,25,20
sp38,T cell receptor signaling pathway,17.277659784649597,OVCAR-8,25,21
sp21,JAK-STAT signaling pathway,16.86630177013997,OVCAR-8,25,22
sp19,IL-17 signaling pathway,15.477751793979994,OVCAR-8,25,23
sp6,C-type lectin receptor signaling pathway,15.421223567116195,OVCAR-8,25,24
sp39,TGF-beta signaling pathway,15.137370192939994,OVCAR-8,25,25
sp42,Toll-like receptor signaling pathway,14.938678968859996,OVCAR-8,25,26
sp12,FoxO signaling pathway,14.224182045339994,OVCAR-8,25,27
sp25,Neurotrophin signaling pathway,13.248822060409651,OVCAR-8,25,28
sp8,Chemokine signaling pathway,13.056463938228223,OVCAR-8,25,29
sp40,TNF signaling pathway,12.629159484599997,OVCAR-8,25,30
sp13,Glucagon signaling pathway,12.591664754940789,OVCAR-8,25,31
sp27,Oxytocin signaling pathway,12.083315525928318,OVCAR-8,25,32
sp15,HIF-1 signaling pathway,11.939972520405378,OVCAR-8,25,33
sp11,Fc epsilon RI signaling pathway,11.787093480499998,OVCAR-8,25,34
sp9,ErbB signaling pathway,11.761391268319997,OVCAR-8,25,35
sp2,AMPK signaling pathway,10.927947448628819,OVCAR-8,25,36
sp31,Prolactin signaling pathway,10.692838753139995,OVCAR-8,25,37
sp43,VEGF signaling pathway,10.181520255719997,OVCAR-8,25,38
sp23,NF-kappa B signaling pathway,9.697164792099993,OVCAR-8,25,39
sp1,AGE-RAGE signaling pathway in diabetic complications,9.438077130168393,OVCAR-8,25,40
sp41,Thyroid hormone signaling pathway,8.403356711721132,OVCAR-8,25,41
sp32,RIG-I-like receptor signaling pathway,8.362313188999998,OVCAR-8,25,42
sp16,Hedgehog signaling pathway,7.7984993916399965,OVCAR-8,25,43
sp26,Notch signaling pathway,7.449700941999994,OVCAR-8,25,44
sp3,Adipocytokine signaling pathway,7.361250295559997,OVCAR-8,25,45
sp29,PPAR signaling pathway,6.192246547693832,OVCAR-8,25,46
sp18,Hippo signaling pathway - multiple species,6.067324979999999,OVCAR-8,25,47
sp48,p53 signaling pathway,3.2912458143475964,OVCAR-8,25,48
