DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.59262638654674,1505.0,4.0,5.69989725567334,SF-268,19.88888888888889,801,1505,1217,1217,RXRB,gene,1.6760018967476
1501.0,2.0,2.59262638654674,1505.0,4.0,5.69989725567334,SF-268,19.88888888888889,801,1505,1145,1145,RARA,gene,0.1234989011
1501.0,2.0,2.59262638654674,1505.0,4.0,5.69989725567334,SF-268,19.88888888888889,801,1505,1216,1216,RXRA,gene,1.85813747552894
1501.0,2.0,2.59262638654674,1505.0,4.0,5.69989725567334,SF-268,19.88888888888889,801,1505,1218,1218,RXRG,gene,2.0422589822968
1495.0,1.0,1.19242241086,1494.0,1.0,4.5614818769051,SF-268,14.666666666666666,1469,1494,858,858,MTOR,gene,4.5614818769051
1501.0,2.0,2.59262638654674,1490.0,2.0,4.31042988069018,SF-268,12.555555555555555,17,1490,965,965,PDPK1,gene,2.91803820517018
1501.0,2.0,2.59262638654674,1490.0,2.0,4.31042988069018,SF-268,12.555555555555555,17,1490,1106,1106,PTGS2,gene,1.39239167552
1499.0,2.0,1.3457150359999999,1493.0,2.0,2.59262638654674,SF-268,10.666666666666666,1796,1493,118,118,BCL2,gene,2.54996143905274
1499.0,2.0,1.3457150359999999,1493.0,2.0,2.59262638654674,SF-268,10.666666666666666,1796,1493,821,821,MAPT,gene,0.042664947494
1502.0,3.0,4.01101583816,1501.0,2.0,2.59262638654674,SF-268,5.222222222222222,1091,1501,118,118,BCL2,gene,2.54996143905274
1502.0,3.0,4.01101583816,1501.0,2.0,2.59262638654674,SF-268,5.222222222222222,1091,1501,821,821,MAPT,gene,0.042664947494
1494.0,1.0,4.5614818769051,1501.0,2.0,2.59262638654674,SF-268,3.6666666666666665,2610,1501,118,118,BCL2,gene,2.54996143905274
1494.0,1.0,4.5614818769051,1501.0,2.0,2.59262638654674,SF-268,3.6666666666666665,2610,1501,821,821,MAPT,gene,0.042664947494
