SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.13007147391999999,K-562,14,1
sp14,GnRH signaling pathway,0.06601942021711843,K-562,14,2
sp24,NOD-like receptor signaling pathway,0.06563320027255541,K-562,14,3
sp32,RIG-I-like receptor signaling pathway,0.06221967919025639,K-562,14,4
sp11,Fc epsilon RI signaling pathway,0.056756758057891876,K-562,14,5
sp38,T cell receptor signaling pathway,0.05627986543621033,K-562,14,6
sp18,Hippo signaling pathway - multiple species,0.052278397122413785,K-562,14,7
sp40,TNF signaling pathway,0.04650648693677204,K-562,14,8
sp9,ErbB signaling pathway,0.04428125538826408,K-562,14,9
sp37,Sphingolipid signaling pathway,0.043650795047018125,K-562,14,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.04131103230935896,K-562,14,11
sp30,Phospholipase D signaling pathway,0.03995878848873623,K-562,14,12
sp42,Toll-like receptor signaling pathway,0.039519669968552995,K-562,14,13
sp31,Prolactin signaling pathway,0.039202572444633745,K-562,14,14
sp39,TGF-beta signaling pathway,0.03734914776620832,K-562,14,15
sp43,VEGF signaling pathway,0.036918665524585274,K-562,14,16
sp6,C-type lectin receptor signaling pathway,0.036746857668860745,K-562,14,17
sp20,Insulin signaling pathway,0.0350813300692796,K-562,14,18
sp3,Adipocytokine signaling pathway,0.034293708793145146,K-562,14,19
sp7,Calcium signaling pathway,0.03255590878472306,K-562,14,20
sp23,NF-kappa B signaling pathway,0.029617315099364692,K-562,14,21
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02886780214225103,K-562,14,22
sp10,Estrogen signaling pathway,0.02823701566498759,K-562,14,23
sp35,Relaxin signaling pathway,0.028184388908521023,K-562,14,24
sp16,Hedgehog signaling pathway,0.027191980754621838,K-562,14,25
sp27,Oxytocin signaling pathway,0.026966442483830545,K-562,14,26
sp13,Glucagon signaling pathway,0.025862069647220372,K-562,14,27
sp46,cGMP-PKG signaling pathway,0.025364695081733703,K-562,14,28
sp2,AMPK signaling pathway,0.025126137284055505,K-562,14,29
sp47,mTOR signaling pathway,0.024795002715597335,K-562,14,30
sp25,Neurotrophin signaling pathway,0.024207817160433156,K-562,14,31
sp29,PPAR signaling pathway,0.023255814692059184,K-562,14,32
sp15,HIF-1 signaling pathway,0.023169336974493717,K-562,14,33
sp19,IL-17 signaling pathway,0.02298771383044672,K-562,14,34
sp12,FoxO signaling pathway,0.022506647223203214,K-562,14,35
sp4,Apelin signaling pathway,0.021513493901066768,K-562,14,36
sp34,Ras signaling pathway,0.02113858553511067,K-562,14,37
sp26,Notch signaling pathway,0.02040816382104488,K-562,14,38
sp17,Hippo signaling pathway,0.019638677106448097,K-562,14,39
sp48,p53 signaling pathway,0.019375256007276277,K-562,14,40
sp41,Thyroid hormone signaling pathway,0.01897504290557942,K-562,14,41
sp33,Rap1 signaling pathway,0.018553540577032315,K-562,14,42
sp8,Chemokine signaling pathway,0.017925354730775684,K-562,14,43
sp22,MAPK signaling pathway,0.01787984848249517,K-562,14,44
sp44,Wnt signaling pathway,0.016518866077427176,K-562,14,45
sp45,cAMP signaling pathway,0.01616026942453302,K-562,14,46
sp28,PI3K-Akt signaling pathway,0.015182756946020795,K-562,14,47
sp21,JAK-STAT signaling pathway,0.013142806092516508,K-562,14,48
