SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,96.86971010282625,SF-295,29,1
sp7,Calcium signaling pathway,53.670858377819975,SF-295,29,2
sp22,MAPK signaling pathway,49.592730678800514,SF-295,29,3
sp33,Rap1 signaling pathway,45.39192161707352,SF-295,29,4
sp34,Ras signaling pathway,44.94092397162597,SF-295,29,5
sp36,Signaling pathways regulating pluripotency of stem cells,28.565626975119986,SF-295,29,6
sp47,mTOR signaling pathway,26.679566701619784,SF-295,29,7
sp4,Apelin signaling pathway,24.35029193737598,SF-295,29,8
sp24,NOD-like receptor signaling pathway,23.982490300445004,SF-295,29,9
sp45,cAMP signaling pathway,22.07977956066998,SF-295,29,10
sp46,cGMP-PKG signaling pathway,22.00652951915599,SF-295,29,11
sp17,Hippo signaling pathway,21.459733903766463,SF-295,29,12
sp44,Wnt signaling pathway,21.417021328745978,SF-295,29,13
sp14,GnRH signaling pathway,21.291622747419996,SF-295,29,14
sp35,Relaxin signaling pathway,20.800662678277988,SF-295,29,15
sp30,Phospholipase D signaling pathway,20.65910341429999,SF-295,29,16
sp20,Insulin signaling pathway,20.428954926523794,SF-295,29,17
sp21,JAK-STAT signaling pathway,20.321764649559977,SF-295,29,18
sp5,B cell receptor signaling pathway,20.020162745599997,SF-295,29,19
sp27,Oxytocin signaling pathway,17.51846367417433,SF-295,29,20
sp37,Sphingolipid signaling pathway,17.380494854319995,SF-295,29,21
sp38,T cell receptor signaling pathway,17.164010234199996,SF-295,29,22
sp19,IL-17 signaling pathway,15.476799875419994,SF-295,29,23
sp39,TGF-beta signaling pathway,14.435739152645993,SF-295,29,24
sp12,FoxO signaling pathway,14.079241467659994,SF-295,29,25
sp10,Estrogen signaling pathway,13.861776100143992,SF-295,29,26
sp6,C-type lectin receptor signaling pathway,13.253625848519995,SF-295,29,27
sp25,Neurotrophin signaling pathway,13.108604148365991,SF-295,29,28
sp9,ErbB signaling pathway,13.082717029519996,SF-295,29,29
sp40,TNF signaling pathway,13.004189924839997,SF-295,29,30
sp42,Toll-like receptor signaling pathway,12.760440474719996,SF-295,29,31
sp8,Chemokine signaling pathway,12.734359707155981,SF-295,29,32
sp13,Glucagon signaling pathway,12.072552527618667,SF-295,29,33
sp11,Fc epsilon RI signaling pathway,12.046959132479998,SF-295,29,34
sp15,HIF-1 signaling pathway,11.86253813184626,SF-295,29,35
sp41,Thyroid hormone signaling pathway,11.490738681676108,SF-295,29,36
sp2,AMPK signaling pathway,11.12363717299533,SF-295,29,37
sp31,Prolactin signaling pathway,10.535941985279996,SF-295,29,38
sp1,AGE-RAGE signaling pathway in diabetic complications,10.168576797875993,SF-295,29,39
sp43,VEGF signaling pathway,10.152215685099996,SF-295,29,40
sp23,NF-kappa B signaling pathway,9.042818403819997,SF-295,29,41
sp32,RIG-I-like receptor signaling pathway,8.790059109799998,SF-295,29,42
sp3,Adipocytokine signaling pathway,7.875197395399997,SF-295,29,43
sp26,Notch signaling pathway,7.853971335059995,SF-295,29,44
sp16,Hedgehog signaling pathway,7.849543679639996,SF-295,29,45
sp29,PPAR signaling pathway,6.228393748961393,SF-295,29,46
sp18,Hippo signaling pathway - multiple species,5.755912389999999,SF-295,29,47
sp48,p53 signaling pathway,3.395008491957997,SF-295,29,48
