"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.456967066
21,"ADCY1","gene",2.416108358
22,"ADCY2","gene",2.667835394
23,"ADCY3","gene",2.2909224
24,"ADCY4","gene",2.150387992
25,"ADCY5","gene",2.154750296
26,"ADCY6","gene",2.154372468
27,"ADCY7","gene",2.10922979
28,"ADCY8","gene",2.414793726
29,"ADCY9","gene",2.150699022
42,"ADRB1","gene",0.427491894
43,"ADRB2","gene",0.425523418
49,"AKT1","gene",3.84400204
51,"AKT2","gene",3.2239792868
65,"ARAP3","gene",0.425400946
68,"ARHGDIA","gene",0.696381346
69,"ARHGDIB","gene",0.396114184
70,"ARHGDIG","gene",0.411225218
71,"ARHGEF12","gene",0.441791702
76,"ATF4","gene",15.435349156
114,"BAX","gene",0.9448207576
118,"BCL2","gene",0.698288737
123,"BDKRB2","gene",0.427399984
126,"BID","gene",0.6916300068
165,"CALM3","gene",15.523773604
167,"CAMK1","gene",0.275204848
168,"CAMK1D","gene",0.271860682
169,"CAMK2A","gene",1.034785748
170,"CAMK2B","gene",1.034840176
171,"CAMK2D","gene",0.974413136
172,"CAMK2G","gene",0.998784814
173,"CAMK4","gene",1.118943074
182,"CASP9","gene",0.428117532
184,"CASR","gene",1.931533222
195,"CCNB1","gene",0.443693506
213,"CDC37","gene",0.472022622
214,"CDC42","gene",1.310568232
220,"CDKN1A","gene",0.679434306
233,"CHRM1","gene",0.447245652
235,"CHUK","gene",1.862240112
239,"CNR1","gene",0.699949572
241,"COL1A1","gene",0.440419374
242,"COL1A2","gene",0.439149098
270,"CSF3","gene",0.515453074
277,"CSNK2A2","gene",0.403037102
278,"CSNK2B","gene",0.401422638
301,"CYCS","gene",0.867086932
308,"DAAM1","gene",0.424836584
309,"DAAM2","gene",0.427966176
316,"DDIT4","gene",0.96811073
322,"DIAPH1","gene",0.362717782
337,"DRD2","gene",0.692681226
388,"ENAH","gene",0.533333676
395,"EPO","gene",0.51540313
396,"EPOR","gene",0.513447138
407,"EVL","gene",0.533333664
