SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,77.94074239841102,U251,39,1
sp22,MAPK signaling pathway,49.29731757251796,U251,39,2
sp34,Ras signaling pathway,49.29147120536397,U251,39,3
sp7,Calcium signaling pathway,47.31407937047997,U251,39,4
sp33,Rap1 signaling pathway,47.20439338810603,U251,39,5
sp44,Wnt signaling pathway,30.205429322661978,U251,39,6
sp47,mTOR signaling pathway,29.395131169628385,U251,39,7
sp36,Signaling pathways regulating pluripotency of stem cells,28.193179484719987,U251,39,8
sp4,Apelin signaling pathway,27.499703380127983,U251,39,9
sp24,NOD-like receptor signaling pathway,27.488472650687598,U251,39,10
sp45,cAMP signaling pathway,26.134637322245982,U251,39,11
sp35,Relaxin signaling pathway,24.975834288225986,U251,39,12
sp14,GnRH signaling pathway,22.645653151779996,U251,39,13
sp17,Hippo signaling pathway,21.98413830795735,U251,39,14
sp30,Phospholipase D signaling pathway,21.91145531315999,U251,39,15
sp46,cGMP-PKG signaling pathway,21.53060189792999,U251,39,16
sp5,B cell receptor signaling pathway,19.5341816366,U251,39,17
sp20,Insulin signaling pathway,19.402209475665593,U251,39,18
sp37,Sphingolipid signaling pathway,17.846876435359995,U251,39,19
sp21,JAK-STAT signaling pathway,17.350691168447977,U251,39,20
sp38,T cell receptor signaling pathway,17.277693654879997,U251,39,21
sp27,Oxytocin signaling pathway,16.38195847505717,U251,39,22
sp6,C-type lectin receptor signaling pathway,15.832080609099993,U251,39,23
sp39,TGF-beta signaling pathway,15.733369248799994,U251,39,24
sp42,Toll-like receptor signaling pathway,15.447130536299996,U251,39,25
sp19,IL-17 signaling pathway,15.428312270339994,U251,39,26
sp8,Chemokine signaling pathway,15.283410395052162,U251,39,27
sp10,Estrogen signaling pathway,15.107742777235991,U251,39,28
sp41,Thyroid hormone signaling pathway,14.037063413402757,U251,39,29
sp12,FoxO signaling pathway,13.700889365999995,U251,39,30
sp25,Neurotrophin signaling pathway,13.672636276851991,U251,39,31
sp40,TNF signaling pathway,12.713752795659996,U251,39,32
sp13,Glucagon signaling pathway,12.08296293601519,U251,39,33
sp11,Fc epsilon RI signaling pathway,11.917923968299997,U251,39,34
sp15,HIF-1 signaling pathway,11.683549270243496,U251,39,35
sp9,ErbB signaling pathway,11.675442761439996,U251,39,36
sp2,AMPK signaling pathway,11.502673061087688,U251,39,37
sp1,AGE-RAGE signaling pathway in diabetic complications,11.284881881839992,U251,39,38
sp31,Prolactin signaling pathway,10.438360403559994,U251,39,39
sp23,NF-kappa B signaling pathway,9.175019795717796,U251,39,40
sp43,VEGF signaling pathway,8.835656467263998,U251,39,41
sp3,Adipocytokine signaling pathway,8.807666452859998,U251,39,42
sp32,RIG-I-like receptor signaling pathway,8.398944123599998,U251,39,43
sp16,Hedgehog signaling pathway,7.890526429379997,U251,39,44
sp18,Hippo signaling pathway - multiple species,7.4981293093999986,U251,39,45
sp29,PPAR signaling pathway,6.7088962964199945,U251,39,46
sp26,Notch signaling pathway,6.607170584619993,U251,39,47
sp48,p53 signaling pathway,4.885031826019997,U251,39,48
