"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.343115058
2,"ABL2","gene",0.392300742
13,"ACTB","gene",7.016992964
15,"ACVR1","gene",0.365651838
21,"ADCY1","gene",2.124493352
22,"ADCY2","gene",2.365205854
23,"ADCY3","gene",2.003672712
24,"ADCY4","gene",1.848617292
25,"ADCY5","gene",1.85919842
26,"ADCY6","gene",1.858634984
27,"ADCY7","gene",1.760746018
28,"ADCY8","gene",2.123763904
29,"ADCY9","gene",1.858645672
49,"AKT1","gene",3.09810801
51,"AKT2","gene",2.827055756
65,"ARAP3","gene",0.424786702
68,"ARHGDIA","gene",0.402677102
69,"ARHGDIB","gene",0.40997957
70,"ARHGDIG","gene",0.457260736
71,"ARHGEF12","gene",0.444165352
72,"ARNT","gene",0.517404064
75,"ATF2","gene",0.439018252
76,"ATF4","gene",28.81429225
116,"BCAR1","gene",0.73843308
117,"BCL10","gene",1.190687024
118,"BCL2","gene",0.803423174
135,"BMPR1A","gene",0.3677399
136,"BMPR1B","gene",0.372632916
137,"BMPR2","gene",0.369095128
165,"CALM3","gene",17.6844646652
167,"CAMK1","gene",0.5126643
168,"CAMK1D","gene",0.513388688
169,"CAMK2A","gene",1.356249554
170,"CAMK2B","gene",1.356249544
171,"CAMK2D","gene",1.35624951
172,"CAMK2G","gene",1.280705738
173,"CAMK4","gene",1.318023228
174,"CAMKK2","gene",0.230321428
176,"CARD10","gene",0.72338787
177,"CARD11","gene",2.455531896
178,"CARD14","gene",0.932927614
179,"CARD9","gene",0.360600884
184,"CASR","gene",1.970792114
197,"CCND1","gene",0.735592562
198,"CCND2","gene",0.242377814
213,"CDC37","gene",0.477981916
214,"CDC42","gene",6.0782845006
220,"CDKN1A","gene",0.379081286
223,"CDKN2B","gene",0.3884277
225,"CEBPB","gene",0.289060852
228,"CHAD","gene",0.331266634
233,"CHRM1","gene",0.310951824
237,"CISH","gene",0.225339642
239,"CNR1","gene",0.308045278
241,"COL1A1","gene",0.331365482
242,"COL1A2","gene",0.33088855
243,"COL2A1","gene",0.33112613
244,"COL4A1","gene",0.330529186
245,"COL4A2","gene",0.330360456
246,"COL4A3","gene",0.330020098
247,"COL4A4","gene",0.330015848
248,"COL6A2","gene",0.33077239
249,"COL6A3","gene",0.327277004
250,"COL9A1","gene",0.331398066
251,"COL9A2","gene",0.330772368
252,"COL9A3","gene",0.331327922
253,"COMP","gene",0.33112813
254,"CPT1A","gene",0.47345475
255,"CPT1B","gene",0.5127571
256,"CPT1C","gene",0.513997044
258,"CREB1","gene",0.480858304
259,"CREB3","gene",0.448371362
260,"CREB3L1","gene",0.495670784
261,"CREB3L2","gene",0.441840572
